,Time,BTC_Google_Trends_Full_Name,ETH_Google_Trends_Full_Name,DOGE_Google_Trends_Full_Name,LTC_Google_Trends_Full_Name,XMR_Google_Trends_Full_Name
3667,2020-01-16,40.884,4.087,0.029,2.234,0.0307
3668,2020-01-17,42.327,5.415,0.0296,2.41,0.0281
3669,2020-01-18,38.571,4.491,0.0341,2.397,0.0251
3670,2020-01-19,42.135,4.148,0.0283,2.249,0.0267
3671,2020-01-20,39.379,4.109,0.0313,1.709,0.0264
3672,2020-01-21,38.231,3.741,0.0288,1.977,0.0276
3673,2020-01-22,36.011,3.49,0.0244,1.699,0.025
3674,2020-01-23,36.523,3.466,0.0253,1.636,0.0239
3675,2020-01-24,35.051,3.262,0.0275,1.823,0.0202
3676,2020-01-25,31.559,2.88,0.0251,1.628,0.0244
3677,2020-01-26,30.326,2.982,0.027,1.618,0.0219
3678,2020-01-27,36.39,3.645,0.0281,1.879,0.0238
3679,2020-01-28,42.206,4.256,0.0291,2.175,0.0261
3680,2020-01-29,44.183,4.344,0.0278,2.055,0.0226
3681,2020-01-30,43.583,4.412,0.0298,2.967,0.0259
3682,2020-01-31,40.656,4.26,0.0275,2.735,0.0274
3683,2020-02-01,36.66,4.004,0.0292,3.113,0.0271
3684,2020-02-02,36.146,4.476,0.027,2.634,0.0281
3685,2020-02-03,37.796,4.68,0.0239,2.522,0.0239
3686,2020-02-04,38.834,4.392,0.0296,2.246,0.0286
3687,2020-02-05,41.426,5.382,0.0366,2.58,0.0257
3688,2020-02-06,43.772,6.726,0.0306,2.659,0.0255
3689,2020-02-07,42.782,7.151,0.0349,2.366,0.0233
3690,2020-02-08,38.978,6.617,0.0617,2.691,0.028
3691,2020-02-09,51.345,6.567,0.0558,3.097,0.0261
3692,2020-02-10,46.045,6.069,0.0344,2.5,0.029
3693,2020-02-11,47.867,6.502,0.0361,2.354,0.0249
3694,2020-02-12,52.229,10.779,0.0324,3.365,0.0293
3695,2020-02-13,48.183,9.241,0.0365,3.013,0.028
3696,2020-02-14,42.563,8.123,0.0298,2.606,0.0301
3697,2020-02-15,41.677,8.33,0.0289,2.463,0.0242
3698,2020-02-16,41.107,7.212,0.0268,2.534,0.0274
3699,2020-02-17,42.457,7.009,0.0266,2.273,0.0255
3700,2020-02-18,42.607,7.222,0.0285,2.435,0.0265
3701,2020-02-19,44.633,6.911,0.0235,2.504,0.0237
3702,2020-02-20,44.287,6.207,0.0234,2.133,0.0206
3703,2020-02-21,40.54,5.533,0.0266,2.13,0.0219
3704,2020-02-22,34.804,5.108,0.0233,2.017,0.0211
3705,2020-02-23,35.946,5.241,0.0226,2.31,0.0227
3706,2020-02-24,42.144,5.528,0.0212,2.245,0.02
3707,2020-02-25,42.269,5.292,0.0193,2.066,0.0245
3708,2020-02-26,46.344,5.673,0.0204,2.285,0.0225
3709,2020-02-27,45.746,5.468,0.0196,2.197,0.0204
3710,2020-02-28,47.164,5.136,0.0208,2.22,0.0245
3711,2020-02-29,37.636,4.66,0.019,1.922,0.0179
3712,2020-03-01,36.918,4.223,0.0174,1.989,0.0209
3713,2020-03-02,40.162,4.995,0.0173,1.903,0.0167
3714,2020-03-03,38.888,4.882,0.033,1.91,0.0194
3715,2020-03-04,41.156,4.31,0.0399,1.781,0.0198
3716,2020-03-05,42.273,4.606,0.0293,1.953,0.018
3717,2020-03-06,40.093,4.315,0.0185,1.738,0.0161
3718,2020-03-07,35.826,5.035,0.0143,1.73,0.0165
3719,2020-03-08,39.409,5.033,0.0172,2.034,0.0168
3720,2020-03-09,67.562,5.538,0.0197,2.363,0.0175
3721,2020-03-10,52.043,5.104,0.0232,2.116,0.0178
3722,2020-03-11,45.002,4.757,0.0173,1.97,0.0155
3723,2020-03-12,94.701,7.962,0.0263,3.211,0.0158
3724,2020-03-13,127.974,9.385,0.0263,4.148,0.0192
3725,2020-03-14,82.128,6.984,0.0195,2.912,0.015
3726,2020-03-15,70.61,6.142,0.0163,2.242,0.0167
3727,2020-03-16,91.333,6.888,0.0197,2.917,0.0146
3728,2020-03-17,75.924,5.86,0.0179,2.592,0.0171
3729,2020-03-18,69.996,5.472,0.0151,2.217,0.0125
3730,2020-03-19,76.654,5.796,0.0224,2.538,0.0162
3731,2020-03-20,75.283,5.784,0.0166,2.536,0.0161
3732,2020-03-21,64.485,5.225,0.0133,2.118,0.0173
3733,2020-03-22,57.571,5.31,0.014,2.456,0.0164
3734,2020-03-23,62.021,5.213,0.0139,2.356,0.0141
3735,2020-03-24,62.767,5.061,0.0188,2.475,0.0175
3736,2020-03-25,55.613,4.275,0.0141,2.19,0.0109
3737,2020-03-26,52.439,4.964,0.0141,1.975,0.0159
3738,2020-03-27,49.728,3.883,0.016,1.98,0.0127
3739,2020-03-28,51.368,4.015,0.0144,2.034,0.0152
3740,2020-03-29,49.632,3.916,0.0139,1.847,0.0188
3741,2020-03-30,50.127,3.994,0.0133,2.211,0.0111
3742,2020-03-31,45.496,3.753,0.0135,2.016,0.0186
3743,2020-04-01,47.256,3.75,0.016,1.727,0.0179
3744,2020-04-02,51.774,4.377,0.0158,1.979,0.0173
3745,2020-04-03,49.149,3.865,0.0127,1.964,0.0205
3746,2020-04-04,44.666,3.857,0.0149,1.845,0.0285
3747,2020-04-05,44.551,4.256,0.013,1.901,0.0269
3748,2020-04-06,52.402,6.052,0.0137,2.227,0.02
3749,2020-04-07,53.456,6.349,0.0135,2.485,0.0226
3750,2020-04-08,48.441,5.36,0.0151,2.206,0.0139
3751,2020-04-09,47.205,4.978,0.0148,2.261,0.0158
3752,2020-04-10,50.983,5.192,0.0143,1.957,0.0132
3753,2020-04-11,45.082,4.716,0.0142,2.031,0.0182
3754,2020-04-12,45.316,5.011,0.0131,1.7,0.0168
3755,2020-04-13,48.813,4.8,0.0118,2.091,0.0173
3756,2020-04-14,46.552,4.665,0.0127,2.003,0.0185
3757,2020-04-15,45.99,4.668,0.0129,1.763,0.012
3758,2020-04-16,49.156,4.923,0.0124,1.954,0.0147
3759,2020-04-17,44.944,4.912,0.013,1.913,0.0141
3760,2020-04-18,44.827,5.904,0.0149,2.088,0.0134
3761,2020-04-19,44.137,6.296,0.0155,2.063,0.0177
3762,2020-04-20,45.281,5.369,0.0132,2.015,0.0122
3763,2020-04-21,46.092,5.113,0.0132,1.698,0.0135
3764,2020-04-22,44.661,5.125,0.012,1.948,0.0132
3765,2020-04-23,49.25,6.104,0.0163,2.248,0.0141
3766,2020-04-24,50.524,5.899,0.0148,2.306,0.0141
3767,2020-04-25,49.288,6.895,0.0158,2.5,0.0163
3768,2020-04-26,49.343,6.771,0.0269,2.102,0.0148
3769,2020-04-27,50.303,6.74,0.0202,2.172,0.0148
3770,2020-04-28,49.153,6.255,0.0159,2.076,0.0155
3771,2020-04-29,68.683,8.841,0.024,2.708,0.0164
3772,2020-04-30,79.379,8.809,0.0253,2.819,0.0134
3773,2020-05-01,63.085,7.002,0.017,2.265,0.0135
3774,2020-05-02,58.492,7.025,0.017,2.247,0.0152
3775,2020-05-03,59.64,7.246,0.0143,2.291,0.0142
3776,2020-05-04,57.634,6.43,0.0108,2.228,0.0128
3777,2020-05-05,56.579,6.309,0.0113,2.465,0.011
3778,2020-05-06,65.118,6.552,0.0173,2.228,0.0127
3779,2020-05-07,77.727,6.757,0.0174,2.644,0.0137
3780,2020-05-08,86.516,7.463,0.0169,2.658,0.0172
3781,2020-05-09,75.895,7.603,0.0154,2.754,0.0132
3782,2020-05-10,98.136,8.202,0.016,3.15,0.0135
3783,2020-05-11,114.652,7.08,0.0158,2.574,0.0103
3784,2020-05-12,85.017,6.792,0.0139,2.427,0.0137
3785,2020-05-13,70.908,6.602,0.0159,2.35,0.0133
3786,2020-05-14,71.429,6.922,0.015,2.501,0.0134
3787,2020-05-15,62.76,6.269,0.0112,2.261,0.011
3788,2020-05-16,57.232,6.283,0.0128,2.322,0.0124
3789,2020-05-17,59.115,6.532,0.0148,2.23,0.0141
3790,2020-05-18,58.95,6.734,0.0147,2.505,0.0115
3791,2020-05-19,53.9,6.251,0.0133,2.153,0.0116
3792,2020-05-20,54.154,6.111,0.0118,2.145,0.0112
3793,2020-05-21,57.513,6.248,0.0132,2.124,0.00953
3794,2020-05-22,52.563,5.641,0.0106,1.941,0.00831
3795,2020-05-23,46.615,6.076,0.0137,1.842,0.0102
3796,2020-05-24,48.623,5.963,0.0139,2.005,0.0114
3797,2020-05-25,53.184,5.936,0.00872,2.024,0.00875
3798,2020-05-26,49.349,5.631,0.0118,1.918,0.00942
3799,2020-05-27,47.745,5.262,0.0121,1.845,0.00795
3800,2020-05-28,47.352,5.368,0.0131,2.066,0.00925
3801,2020-05-29,46.523,6.309,0.0117,2.086,0.00789
3802,2020-05-30,44.373,8.675,0.0127,2.184,0.0101
3803,2020-05-31,44.115,8.261,0.0129,2.19,0.00893
3804,2020-06-01,44.536,7.258,0.0105,1.951,0.00878
3805,2020-06-02,61.688,8.395,0.0141,2.356,0.0107
3806,2020-06-03,48.434,6.498,0.037,1.988,0.00844
3807,2020-06-04,46.43,6.687,0.0386,2.11,0.00837
3808,2020-06-05,45.043,6.423,0.0398,1.958,0.00797
3809,2020-06-06,41.29,6.132,0.0412,2.112,0.00779
3810,2020-06-07,43.126,6.397,0.041,1.942,0.00872
3811,2020-06-08,42.746,6.849,0.0422,2.348,0.0081
3812,2020-06-09,43.015,6.518,0.0459,1.854,0.00733
3813,2020-06-10,44.014,6.543,0.071,1.869,0.00841
3814,2020-06-11,48.039,6.756,0.0471,2.149,0.00675
3815,2020-06-12,43.606,6.009,0.0515,1.826,0.00775
3816,2020-06-13,40.009,5.923,0.0558,1.706,0.00813
3817,2020-06-14,39.614,5.847,0.0547,1.902,0.00812
3818,2020-06-15,44.356,6.436,0.0531,2.124,0.0083
3819,2020-06-16,42.183,5.95,0.0538,1.853,0.00832
3820,2020-06-17,40.0,6.013,0.0602,2.149,0.00828
3821,2020-06-18,39.83,5.524,0.0615,1.788,0.00731
3822,2020-06-19,37.592,5.263,0.0572,1.832,0.00666
3823,2020-06-20,36.604,5.271,0.0629,1.764,0.00778
3824,2020-06-21,34.746,5.3,0.0734,1.959,0.0083
3825,2020-06-22,40.13,6.698,0.0677,2.081,0.00876
3826,2020-06-23,41.267,6.591,0.0817,2.174,0.00855
3827,2020-06-24,39.895,6.44,0.0737,1.815,0.00575
3828,2020-06-25,39.61,6.207,0.0695,1.828,0.00725
3829,2020-06-26,38.821,5.939,0.0689,2.078,0.00624
3830,2020-06-27,38.591,6.172,0.0778,1.639,0.00622
3831,2020-06-28,40.277,6.18,0.0824,2.004,0.0068
3832,2020-06-29,38.495,6.209,0.0853,1.918,0.00674
3833,2020-06-30,39.109,5.514,0.0841,1.973,0.00695
3834,2020-07-01,38.131,5.889,0.0857,1.877,0.00676
3835,2020-07-02,37.872,5.521,0.0803,1.811,0.00604
3836,2020-07-03,37.411,5.339,0.086,1.394,0.0084
3837,2020-07-04,35.723,5.933,0.0878,1.765,0.00809
3838,2020-07-05,35.716,5.465,0.0957,1.653,0.00847
3839,2020-07-06,37.831,6.381,0.377,1.889,0.00791
3840,2020-07-07,37.447,6.359,0.953,2.258,0.00652
3841,2020-07-08,38.951,7.304,3.011,2.499,0.00876
3842,2020-07-09,38.551,6.95,2.021,2.256,0.00669
3843,2020-07-10,37.599,6.785,0.951,1.899,0.00743
3844,2020-07-11,34.74,5.973,0.46,1.885,0.00812
3845,2020-07-12,35.052,5.997,0.331,1.961,0.00827
3846,2020-07-13,36.787,6.291,0.315,2.126,0.00764
3847,2020-07-14,38.97,6.091,0.257,2.084,0.00806
3848,2020-07-15,44.359,5.787,0.212,2.237,0.00884
3849,2020-07-16,52.875,6.214,0.203,2.044,0.00996
3850,2020-07-17,41.07,5.33,0.168,2.02,0.00784
3851,2020-07-18,56.294,5.708,0.796,2.079,0.00831
3852,2020-07-19,36.587,5.513,0.456,1.874,0.00912
3853,2020-07-20,34.451,5.684,0.241,1.863,0.00854
3854,2020-07-21,38.189,6.467,0.222,2.294,0.00892
3855,2020-07-22,38.561,6.697,0.193,2.091,0.00801
3856,2020-07-23,41.228,11.717,0.174,1.893,0.00703
3857,2020-07-24,40.601,10.555,0.164,2.214,0.00814
3858,2020-07-25,42.409,14.264,0.155,3.441,0.00838
3859,2020-07-26,49.969,17.853,0.152,3.282,0.0092
3860,2020-07-27,72.301,18.645,0.193,3.764,0.0103
3861,2020-07-28,75.17,14.941,0.168,4.208,0.00864
3862,2020-07-29,61.73,12.015,0.154,3.607,0.00853
3863,2020-07-30,55.234,11.47,0.165,3.642,0.00768
3864,2020-07-31,55.727,14.68,0.159,4.17,0.008
3865,2020-08-01,67.237,20.149,0.247,5.019,0.00684
3866,2020-08-02,70.097,22.298,0.216,4.927,0.0103
3867,2020-08-03,59.034,17.596,0.17,3.949,0.00867
3868,2020-08-04,53.183,16.114,0.178,3.443,0.00792
3869,2020-08-05,55.401,14.566,0.227,3.482,0.00656
3870,2020-08-06,58.529,14.299,0.177,3.426,0.00918
3871,2020-08-07,54.507,13.437,0.134,3.353,0.00821
3872,2020-08-08,50.833,12.375,0.147,3.219,0.00871
3873,2020-08-09,49.958,11.818,0.143,3.505,0.00989
3874,2020-08-10,55.928,11.675,0.123,3.237,0.00795
3875,2020-08-11,54.347,10.993,0.14,3.14,0.00886
3876,2020-08-12,48.922,10.251,0.126,3.021,0.00741
3877,2020-08-13,48.026,11.232,0.119,2.915,0.00761
3878,2020-08-14,48.371,16.481,0.117,3.255,0.00719
3879,2020-08-15,47.551,14.011,0.125,3.749,0.00746
3880,2020-08-16,47.118,13.249,0.128,3.888,0.00912
3881,2020-08-17,56.299,12.649,0.131,5.248,0.00814
3882,2020-08-18,53.568,11.799,0.127,4.322,0.00815
3883,2020-08-19,50.503,10.659,0.11,3.708,0.00722
3884,2020-08-20,46.182,10.074,0.123,3.162,0.00677
3885,2020-08-21,46.462,9.76,0.11,3.236,0.00806
3886,2020-08-22,43.095,9.792,0.115,2.912,0.00789
3887,2020-08-23,41.36,9.014,0.103,2.788,0.00656
3888,2020-08-24,42.937,8.417,0.113,2.845,0.00782
3889,2020-08-25,44.891,9.047,0.112,2.663,0.00826
3890,2020-08-26,42.291,8.351,0.11,2.911,0.00751
3891,2020-08-27,41.518,7.73,0.0989,2.557,0.00775
3892,2020-08-28,41.056,7.4,0.106,2.519,0.00636
3893,2020-08-29,37.922,7.528,0.104,2.656,0.00948
3894,2020-08-30,38.403,9.403,0.101,2.983,0.00918
3895,2020-08-31,39.688,9.501,0.112,2.983,0.00916
3896,2020-09-01,43.226,15.195,0.111,3.335,0.00938
3897,2020-09-02,46.275,13.265,0.121,2.833,0.0091
3898,2020-09-03,49.728,11.982,0.116,2.675,0.00829
3899,2020-09-04,51.803,11.138,0.118,2.939,0.00789
3900,2020-09-05,47.695,12.164,0.112,2.984,0.00783
3901,2020-09-06,44.198,10.715,0.1,2.619,0.00746
3902,2020-09-07,43.951,9.751,0.0991,2.666,0.00671
3903,2020-09-08,43.1,8.641,0.114,2.588,0.00753
3904,2020-09-09,40.81,8.64,0.107,2.5,0.00646
3905,2020-09-10,39.785,8.661,0.103,2.218,0.00981
3906,2020-09-11,38.103,7.68,0.0953,2.518,0.0166
3907,2020-09-12,35.711,7.393,0.0916,2.225,0.0145
3908,2020-09-13,36.396,8.146,0.098,2.486,0.00994
3909,2020-09-14,37.744,7.726,0.0949,2.308,0.00904
3910,2020-09-15,39.944,7.566,0.0994,2.578,0.0094
3911,2020-09-16,39.491,7.045,0.11,2.695,0.00805
3912,2020-09-17,38.218,7.905,0.0943,2.426,0.0101
3913,2020-09-18,36.661,7.549,0.102,2.3,0.00805
3914,2020-09-19,34.805,7.025,0.0941,2.238,0.00822
3915,2020-09-20,35.097,6.951,0.0871,2.406,0.00908
3916,2020-09-21,37.702,7.556,0.0963,2.416,0.00708
3917,2020-09-22,36.048,6.46,0.104,2.435,0.00816
3918,2020-09-23,35.313,6.528,0.0971,2.493,0.009
3919,2020-09-24,35.154,6.351,0.0873,1.808,0.00816
3920,2020-09-25,35.045,6.327,0.0984,2.774,0.00779
3921,2020-09-26,32.653,6.139,0.0957,2.536,0.0074
3922,2020-09-27,31.622,6.009,0.0923,2.151,0.00853
3923,2020-09-28,34.659,6.089,0.0882,2.64,0.00904
3924,2020-09-29,33.86,5.962,0.11,2.557,0.00837
3925,2020-09-30,32.887,5.439,0.09,2.269,0.00761
3926,2020-10-01,32.943,5.57,0.086,2.158,0.00974
3927,2020-10-02,33.295,5.411,0.0906,2.471,0.0093
3928,2020-10-03,31.176,5.469,0.0665,2.246,0.00806
3929,2020-10-04,30.432,5.188,0.0733,2.111,0.00874
3930,2020-10-05,32.006,5.357,0.0908,2.471,0.00793
3931,2020-10-06,31.774,5.214,0.0824,2.328,0.00909
3932,2020-10-07,31.124,4.859,0.0734,1.985,0.00783
3933,2020-10-08,33.42,5.262,0.0948,1.967,0.00661
3934,2020-10-09,36.195,5.602,0.0934,2.354,0.00921
3935,2020-10-10,37.762,6.192,0.0878,2.715,0.00934
3936,2020-10-11,35.067,5.73,0.0944,2.363,0.00796
3937,2020-10-12,37.089,5.7,0.0848,2.721,0.01
3938,2020-10-13,36.862,5.914,0.0949,2.597,0.0103
3939,2020-10-14,35.706,5.446,0.0851,2.586,0.00982
3940,2020-10-15,36.334,5.063,0.0798,2.373,0.00801
3941,2020-10-16,34.709,5.335,0.0743,2.672,0.00925
3942,2020-10-17,32.387,4.5,0.0652,2.344,0.00769
3943,2020-10-18,33.402,4.611,0.0615,2.344,0.0107
3944,2020-10-19,36.902,5.251,0.0721,2.211,0.0109
3945,2020-10-20,43.229,5.641,0.0781,2.396,0.00947
3946,2020-10-21,64.12,6.81,0.0839,3.74,0.00907
3947,2020-10-22,67.841,9.438,0.0908,4.965,0.0091
3948,2020-10-23,54.551,7.708,0.0821,3.78,0.00739
3949,2020-10-24,47.847,6.926,0.0895,4.001,0.00851
3950,2020-10-25,46.368,6.589,0.093,4.252,0.0101
3951,2020-10-26,50.059,6.931,0.0734,3.745,0.00919
3952,2020-10-27,58.982,7.305,0.0791,3.38,0.00829
3953,2020-10-28,62.01,6.938,0.0458,3.69,0.00893
3954,2020-10-29,51.983,5.998,0.0737,3.188,0.0092
3955,2020-10-30,49.075,6.298,0.062,2.944,0.00806
3956,2020-10-31,51.763,6.158,0.0692,3.209,0.00767
3957,2020-11-01,49.153,5.717,0.0622,3.23,0.00923
3958,2020-11-02,50.443,6.452,0.0789,3.123,0.00986
3959,2020-11-03,46.903,5.789,0.0812,2.814,0.00779
3960,2020-11-04,45.064,5.405,0.058,2.769,0.00533
3961,2020-11-05,71.034,8.069,0.0634,3.809,0.00855
3962,2020-11-06,78.601,10.561,0.0693,4.856,0.00838
3963,2020-11-07,63.441,11.306,0.0781,4.512,0.00791
3964,2020-11-08,58.847,8.844,0.0585,3.477,0.00685
3965,2020-11-09,64.083,8.877,0.0711,3.418,0.0072
3966,2020-11-10,54.904,7.997,0.0769,3.562,0.00803
3967,2020-11-11,56.897,9.586,0.0731,3.565,0.00646
3968,2020-11-12,64.538,9.379,0.0672,3.544,0.00598
3969,2020-11-13,66.687,9.726,0.0821,5.574,0.00696
3970,2020-11-14,57.319,8.437,0.0601,4.083,0.00692
3971,2020-11-15,52.889,8.094,0.0523,3.744,0.00725
3972,2020-11-16,66.773,8.79,0.0913,6.399,0.00771
3973,2020-11-17,91.029,11.412,0.0912,7.499,0.00831
3974,2020-11-18,107.17,12.263,0.0955,7.138,0.00898
3975,2020-11-19,84.864,10.504,0.0907,8.781,0.00801
3976,2020-11-20,90.373,13.679,0.0922,8.787,0.0082
3977,2020-11-21,91.099,16.665,0.169,9.948,0.00751
3978,2020-11-22,80.737,18.145,0.134,7.252,0.00931
3979,2020-11-23,83.14,22.872,0.117,9.372,0.00874
3980,2020-11-24,111.375,23.562,0.203,10.311,0.0108
3981,2020-11-25,103.341,24.596,0.151,7.953,0.0099
3982,2020-11-26,119.68,18.167,0.0922,7.399,0.00627
3983,2020-11-27,85.364,13.142,0.0804,5.948,0.00624
3984,2020-11-28,73.524,11.732,0.0757,5.756,0.00524
3985,2020-11-29,70.163,11.965,0.0726,5.844,0.00689
3986,2020-11-30,99.248,16.346,0.105,6.791,0.00813
3987,2020-12-01,99.988,18.612,0.0856,8.199,0.00751
3988,2020-12-02,80.281,14.246,0.0817,5.596,0.0074
3989,2020-12-03,75.845,14.161,0.0767,6.397,0.00615
3990,2020-12-04,73.136,13.294,0.0805,5.995,0.00812
3991,2020-12-05,67.984,11.797,0.0752,5.292,0.00647
3992,2020-12-06,62.416,10.498,0.0492,5.729,0.00516
3993,2020-12-07,64.432,10.31,0.0724,5.25,0.00646
3994,2020-12-08,66.361,10.547,0.0534,4.934,0.00622
3995,2020-12-09,67.438,10.449,0.0641,4.048,0.00401
3996,2020-12-10,62.079,9.469,0.0623,4.434,0.00711
3997,2020-12-11,62.399,8.937,0.0603,4.565,0.00559
3998,2020-12-12,55.615,9.449,0.0403,4.355,0.00708
3999,2020-12-13,61.014,9.554,0.0491,4.943,0.0105
4000,2020-12-14,58.859,9.746,0.0688,4.783,0.00815
4001,2020-12-15,61.774,9.221,0.0336,3.771,0.00609
4002,2020-12-16,117.232,13.964,0.0706,6.743,0.00868
4003,2020-12-17,192.788,22.718,0.126,13.262,0.00868
4004,2020-12-18,130.392,17.57,0.0909,11.096,0.0083
4005,2020-12-19,110.526,16.394,0.101,12.791,0.0205
4006,2020-12-20,106.984,14.9,0.437,12.189,0.00726
4007,2020-12-21,118.205,14.592,0.616,10.085,0.00682
4008,2020-12-22,99.304,14.1,0.489,10.189,0.00738
4009,2020-12-23,94.045,13.628,0.4,9.128,0.007
4010,2020-12-24,82.386,13.6,0.117,8.707,0.00743
4011,2020-12-25,99.072,13.714,0.141,10.305,0.00495
4012,2020-12-26,139.954,17.866,0.0938,15.516,0.00492
4013,2020-12-27,183.153,24.542,0.402,16.337,0.0086
4014,2020-12-28,146.046,28.121,0.131,12.334,0.00891
4015,2020-12-29,128.499,23.191,0.0832,10.994,0.0079
4016,2020-12-30,142.465,24.026,0.101,11.397,0.00512
4017,2020-12-31,144.616,22.303,0.0791,10.457,0.00478
4018,2021-01-01,139.53,23.508,0.5,11.174,0.0121
4019,2021-01-02,243.368,31.453,4.235,19.077,0.0115
4020,2021-01-03,285.763,62.154,3.678,24.656,0.00987
4021,2021-01-04,235.192,74.619,1.637,22.059,0.0077
4022,2021-01-05,195.552,57.702,1.182,19.4,0.00591
4023,2021-01-06,222.708,61.167,1.202,21.733,0.00666
4024,2021-01-07,320.982,72.725,1.177,24.897,0.00633
4025,2021-01-08,326.105,71.069,1.176,23.486,0.00598
4026,2021-01-09,247.748,58.252,1.36,22.93,0.00608
4027,2021-01-10,243.614,65.735,1.312,22.826,0.00613
4028,2021-01-11,365.735,67.872,0.74,22.229,0.00587
4029,2021-01-12,273.205,51.256,0.678,17.385,0.00457
4030,2021-01-13,236.667,41.027,0.66,12.232,0.00413
4031,2021-01-14,240.816,43.761,0.701,12.416,0.00433
4032,2021-01-15,212.533,41.028,0.672,11.808,0.00447
4033,2021-01-16,175.92,38.199,0.744,11.75,0.00341
4034,2021-01-17,165.076,35.561,0.734,11.595,0.00216
4035,2021-01-18,155.218,35.412,0.734,11.595,0.0026
4036,2021-01-19,150.26,60.462,0.731,11.805,0.00215
4037,2021-01-20,149.039,47.659,0.728,11.759,0.00222
4038,2021-01-21,180.044,43.187,0.721,11.584,0.00183
4039,2021-01-22,196.04,43.862,0.723,11.759,0.00205
4040,2021-01-23,141.251,35.545,0.618,11.675,0.000808
4041,2021-01-24,130.118,37.319,0.538,11.675,0.001
4042,2021-01-25,132.698,49.16,0.825,11.675,0.000849
4043,2021-01-26,128.351,41.407,0.733,11.726,0.000695
4044,2021-01-27,138.327,37.945,0.807,11.726,0.000747
4045,2021-01-28,141.191,37.449,17.022,11.726,0.000675
4046,2021-01-29,226.037,47.322,80.702,11.726,0.000845
4047,2021-01-30,159.379,41.272,25.301,11.709,0.000638
4048,2021-01-31,137.955,35.376,14.171,11.709,0.000583
4049,2021-02-01,136.247,35.376,11.842,11.709,0.000593
4050,2021-02-02,125.947,47.168,6.815,11.709,0.000504
4051,2021-02-03,133.67,64.856,5.522,11.709,0.000507
4052,2021-02-04,141.373,64.856,20.515,11.709,0.000713
4053,2021-02-05,124.247,56.602,11.912,11.709,0.000661
4054,2021-02-06,155.419,60.398,11.606,11.762,0.00049
4055,2021-02-07,135.048,53.763,23.032,11.762,0.000487
4056,2021-02-08,299.08,64.814,23.742,19.703,0.000472
4057,2021-02-09,346.188,70.707,15.566,23.525,0.00054
4058,2021-02-10,235.809,57.443,11.081,23.525,0.000618
4059,2021-02-11,219.731,53.03,8.704,17.578,0.00061
4060,2021-02-12,208.997,51.555,7.738,23.525,0.000687
4061,2021-02-13,174.751,53.002,5.987,31.667,0.000476
4062,2021-02-14,191.921,53.002,6.814,25.018,0.000542
4063,2021-02-15,193.373,47.113,8.224,23.737,0.000413
4064,2021-02-16,217.722,47.113,6.348,23.737,0.000423
4065,2021-02-17,247.785,51.045,5.643,23.737,0.000593
4066,2021-02-18,220.579,58.891,5.643,23.737,0.000472
4067,2021-02-19,242.065,60.848,4.461,23.737,0.000441
4068,2021-02-20,276.35,73.694,4.578,23.789,0.000333
4069,2021-02-21,242.073,58.946,4.218,23.789,0.00035
4070,2021-02-22,277.215,64.034,4.439,22.773,0.000302
4071,2021-02-23,351.403,73.232,3.771,23.259,0.000219
4072,2021-02-24,260.819,54.284,4.203,17.88,0.000219
4073,2021-02-25,207.33,42.212,3.556,13.698,0.000178
4074,2021-02-26,216.981,46.941,2.731,14.309,0.000169
4075,2021-02-27,174.644,40.279,2.32,12.278,0.000154
4076,2021-02-28,192.524,49.577,2.304,12.015,0.000177
4077,2021-03-01,188.287,41.68,2.289,11.866,0.000148
4078,2021-03-02,168.774,40.018,2.667,11.983,0.000124
4079,2021-03-03,160.235,38.032,2.332,13.542,0.000125
4080,2021-03-04,152.537,32.787,2.212,11.185,0.000113
4081,2021-03-05,146.861,31.562,2.113,10.684,0.000116
4082,2021-03-06,128.115,33.037,2.153,10.461,0.000123
4083,2021-03-07,137.583,36.563,2.155,11.929,0.000141
4084,2021-03-08,146.514,41.685,3.536,11.396,0.000112
4085,2021-03-09,171.991,43.804,4.172,14.22,0.000107
4086,2021-03-10,170.42,40.108,2.918,13.181,9.42e-05
4087,2021-03-11,157.426,38.678,2.778,12.397,9.61e-05
4088,2021-03-12,154.201,35.198,2.692,14.888,0.00011
4089,2021-03-13,207.626,45.987,3.41,22.3,0.000122
4090,2021-03-14,196.531,44.883,4.527,18.085,0.000103
4091,2021-03-15,176.729,36.802,3.282,13.181,0.000109
4092,2021-03-16,162.274,35.007,3.319,11.893,8.28e-05
4093,2021-03-17,157.531,33.496,3.208,11.59,8.89e-05
4094,2021-03-18,155.945,33.263,3.095,11.682,0.000104
4095,2021-03-19,139.823,32.138,2.952,10.492,8.72e-05
4096,2021-03-20,128.959,32.791,2.935,10.934,7.99e-05
4097,2021-03-21,131.404,31.013,2.236,10.411,9.65e-05
4098,2021-03-22,138.508,31.456,2.202,10.713,0.000109
4099,2021-03-23,141.034,31.291,2.443,10.19,6.45e-05
4100,2021-03-24,158.532,31.812,2.361,11.14,6.63e-05
4101,2021-03-25,171.704,31.695,2.322,10.943,5.68e-05
4102,2021-03-26,142.016,26.865,2.332,9.68,5.28e-05
4103,2021-03-27,128.065,26.088,2.56,10.443,4.25e-05
4104,2021-03-28,124.396,26.303,2.46,10.334,7.25e-05
4105,2021-03-29,137.011,32.225,2.517,10.857,6.67e-05
4106,2021-03-30,145.353,35.737,2.649,11.285,5.28e-05
