TIMESTAMP,ANT_OPEN_PRICE_USDT,ANT_HIGH_PRICE_USDT,ANT_LOW_PRICE_USDT,ANT_CLOSE_PRICE_USDT,ANT_FIRST_TRADE_PRICE_USDT,ANT_HIGH_TRADE_PRICE_USDT,ANT_LOW_TRADE_PRICE_USDT,ANT_LAST_TRADE_PRICE_USDT,ANT_TOTAL_TRADE_COUNT,ANT_TOTAL_TRADES_BUY,ANT_TOTAL_TRADES_SELL,ANT_VOLUME_USDT,ANT_QUOTE_VOLUME,ANT_VOLUME_BUY,ANT_QUOTE_VOLUME_BUY,ANT_VOLUME_SELL,ANT_QUOTE_VOLUME_SELL
2022-10-06,1.706,1.744,1.671,1.685,1.708,1.744,1.671,1.685,9234,4774,4460,715016.7,1222051.1911,363702.6,621645.5963,351314.1,600405.5948
2022-10-07,1.685,1.701,1.657,1.689,1.684,1.701,1.657,1.689,5289,2520,2769,421421.8,708772.6609,214449.0,360932.5282,206972.8,347840.1327
2022-10-08,1.689,1.718,1.671,1.679,1.688,1.718,1.671,1.679,4067,1921,2146,389658.1,659109.8024,153574.3,259846.4652,236083.8,399263.3372
2022-10-09,1.679,1.695,1.671,1.684,1.679,1.695,1.671,1.684,2983,1821,1162,251364.6,423377.4846,148719.2,250326.9517,102645.4,173050.5329
2022-10-10,1.684,1.695,1.614,1.615,1.684,1.695,1.614,1.615,6891,3906,2985,573070.9,945386.7773,269937.8,445669.6422,303133.1,499717.1351
2022-10-11,1.615,1.643,1.58,1.625,1.614,1.643,1.58,1.625,10588,5450,5138,868459.8,1400152.9584,448592.1,722695.5039,419867.7,677457.4545
2022-10-12,1.625,1.646,1.592,1.618,1.625,1.646,1.592,1.618,7780,3775,4005,674636.5,1094678.7215,339187.0,550456.8192,335449.5,544221.9023
2022-10-13,1.618,1.618,1.441,1.569,1.618,1.618,1.441,1.569,19679,9709,9970,1808233.0,2760957.39,887696.4,1352628.5088,920536.6,1408328.8812
2022-10-14,1.569,1.626,1.521,1.538,1.57,1.626,1.521,1.538,7752,3827,3925,645191.8,1021560.6882,304831.6,482271.7419,340360.2,539288.9463
2022-10-15,1.538,1.551,1.518,1.529,1.538,1.551,1.518,1.529,5450,2794,2656,584777.2,898775.9923,309840.9,476275.0839,274936.3,422500.9084
2022-10-16,1.529,1.601,1.527,1.585,1.528,1.601,1.527,1.585,6545,3450,3095,594488.1,930538.5703,308391.0,482622.3395,286097.1,447916.2308
2022-10-17,1.585,1.638,1.571,1.632,1.584,1.638,1.571,1.632,6165,2928,3237,494448.3,794472.5273,253138.0,406497.7723,241310.3,387974.755
2022-10-18,1.632,1.65,1.573,1.606,1.632,1.65,1.573,1.606,7865,3631,4234,493084.9,791481.2241,244724.8,392892.8353,248360.1,398588.3888
2022-10-19,1.606,1.63,1.573,1.585,1.607,1.63,1.573,1.585,7064,3070,3994,612234.8,979923.7911,279368.2,447787.326,332866.6,532136.4651
2022-10-20,1.585,1.617,1.532,1.545,1.585,1.617,1.532,1.545,5770,2847,2923,444105.3,701489.6852,219818.4,346476.6441,224286.9,355013.0411
2022-10-21,1.545,1.566,1.482,1.56,1.544,1.566,1.482,1.56,9584,5273,4311,822856.6,1249366.9393,459170.2,696277.925,363686.4,553089.0143
2022-10-22,1.56,1.574,1.538,1.565,1.561,1.574,1.538,1.565,3041,1480,1561,213161.8,332197.1834,98704.9,153844.2474,114456.9,178352.936
2022-10-23,1.565,1.59,1.539,1.588,1.565,1.59,1.539,1.588,5835,3238,2597,469775.4,733400.168,231192.6,360801.5145,238582.8,372598.6535
2022-10-24,1.588,1.644,1.544,1.625,1.59,1.644,1.544,1.625,9389,4566,4823,855775.8,1369446.8891,473256.0,758194.626,382519.8,611252.2631
2022-10-25,1.625,1.699,1.605,1.654,1.626,1.699,1.605,1.654,11146,5575,5571,994838.6,1646045.1159,491308.1,812800.9385,503530.5,833244.1774
2022-10-26,1.654,1.756,1.65,1.73,1.655,1.756,1.65,1.73,10738,5785,4953,775151.1,1327472.4114,431600.7,739302.0171,343550.4,588170.3943
2022-10-27,1.73,1.811,1.727,1.75,1.727,1.811,1.727,1.75,15677,8246,7431,1114694.8,1972230.1593,568636.7,1006344.4004,546058.1,965885.7589
2022-10-28,1.75,1.848,1.718,1.811,1.745,1.848,1.718,1.811,14954,7145,7809,931336.2,1660577.224,396803.8,707306.7352,534532.4,953270.4888
2022-10-29,1.811,1.869,1.788,1.816,1.811,1.869,1.788,1.816,17512,9164,8348,1112591.2,2030445.1049,554629.3,1012359.2828,557961.9,1018085.8221
2022-10-30,1.816,1.868,1.762,1.816,1.818,1.868,1.762,1.816,13842,6896,6946,961551.8,1750343.0044,490819.1,892355.6035,470732.7,857987.4009
2022-10-31,1.816,1.928,1.762,1.846,1.817,1.928,1.762,1.846,18985,9426,9559,1260052.3,2320063.5116,627742.4,1155988.7898,632309.9,1164074.7218
2022-11-01,1.846,1.868,1.794,1.805,1.846,1.868,1.794,1.805,8227,4259,3968,538129.6,982566.8317,266185.5,485948.3958,271944.1,496618.4359
2022-11-02,1.805,1.939,1.77,1.852,1.806,1.939,1.77,1.852,30589,15687,14902,2243386.9,4155824.2494,1138298.7,2107580.6912,1105088.2,2048243.5582
2022-11-03,1.852,2.09,1.846,1.919,1.851,2.09,1.846,1.919,41086,21494,19592,3239754.2,6380600.8062,1638858.6,3227590.6395,1600895.6,3153010.1667
2022-11-04,1.919,2.499,1.904,2.072,1.92,2.499,1.904,2.072,73456,38702,34754,5140440.3,10964544.2973,2675370.4,5743558.2988,2465069.9,5220985.9985
2022-11-05,2.072,2.19,1.975,2.02,2.073,2.19,1.975,2.02,34159,17617,16542,2692062.5,5625975.1767,1292597.6,2704720.5874,1399464.9,2921254.5893
2022-11-06,2.02,2.037,1.846,1.853,2.019,2.037,1.846,1.853,16121,8142,7979,1152822.5,2266285.9679,527980.2,1039415.8195,624842.3,1226870.1484
2022-11-07,1.853,1.986,1.821,1.907,1.852,1.986,1.821,1.907,17806,8928,8878,1078586.3,2056695.8105,534326.6,1020576.1941,544259.7,1036119.6164
2022-11-08,1.907,2.088,1.564,1.723,1.907,2.088,1.564,1.723,65862,32703,33159,5019959.3,9285005.4471,2477836.6,4594883.3406,2542122.7,4690122.1065
2022-11-09,1.723,1.805,1.58,1.656,1.721,1.805,1.58,1.656,48389,23857,24532,3611442.5,6094168.6594,1771831.5,2991673.829,1839611.0,3102494.8304
2022-11-10,1.656,1.855,1.59,1.826,1.653,1.855,1.59,1.826,45720,22358,23362,3730496.5,6299393.9608,1835884.3,3097738.7043,1894612.2,3201655.2565
2022-11-11,1.826,2.127,1.807,1.976,1.824,2.127,1.807,1.976,55390,28348,27042,4516997.6,8966294.9645,2201596.2,4373096.8228,2315401.4,4593198.1417
2022-11-12,1.976,1.979,1.742,1.773,1.978,1.979,1.742,1.773,19476,9233,10243,1593817.6,2893134.439,778895.8,1410893.8318,814921.8,1482240.6072
2022-11-13,1.773,1.825,1.689,1.809,1.772,1.825,1.689,1.809,21734,10965,10769,1607738.9,2825657.6864,764988.0,1344124.6537,842750.9,1481533.0327
2022-11-14,1.809,2.003,1.688,1.906,1.807,2.003,1.688,1.906,41421,20988,20433,2887726.3,5303817.8992,1482008.9,2721126.7821,1405717.4,2582691.1171
2022-11-15,1.906,2.019,1.825,1.87,1.905,2.019,1.825,1.87,21903,10938,10965,1569026.7,3021282.9611,735739.7,1416386.7194,833287.0,1604896.2417
2022-11-16,1.87,2.011,1.84,1.971,1.868,2.011,1.84,1.971,26340,12636,13704,1873244.8,3601152.0888,879078.2,1696426.5433,994166.6,1904725.5455
2022-11-17,1.971,2.058,1.91,2.016,1.973,2.058,1.91,2.016,19656,10091,9565,1458124.5,2882787.5131,730973.0,1446236.6351,727151.5,1436550.878
2022-11-18,2.016,2.204,2.014,2.182,2.016,2.204,2.014,2.182,24241,12304,11937,1847358.7,3867248.8458,926670.2,1943008.0541,920688.5,1924240.7917
2022-11-19,2.182,2.345,2.088,2.102,2.183,2.345,2.088,2.102,37969,19093,18876,3121921.8,6818529.4829,1563757.0,3432926.1999,1558164.8,3385603.283
2022-11-20,2.102,2.107,1.76,1.78,2.101,2.107,1.76,1.78,23188,10166,13022,1676349.1,3212981.8172,754060.8,1443845.0529,922288.3,1769136.7643
2022-11-21,1.78,1.895,1.68,1.842,1.78,1.895,1.68,1.842,19828,10365,9463,1395783.6,2512680.9284,768476.0,1381766.5052,627307.6,1130914.4232
2022-11-22,1.842,1.882,1.776,1.873,1.843,1.882,1.776,1.873,11169,5557,5612,820147.5,1504445.6201,367149.9,674544.2071,452997.6,829901.413
2022-11-23,1.873,1.923,1.84,1.9,1.874,1.923,1.84,1.9,11049,5781,5268,681705.8,1284212.5065,331560.3,624839.3539,350145.5,659373.1526
2022-11-24,1.9,1.926,1.849,1.878,1.898,1.926,1.849,1.878,8193,4264,3929,637174.0,1200010.6512,313384.9,590310.6702,323789.1,609699.981
2022-11-25,1.878,1.879,1.794,1.809,1.878,1.879,1.794,1.809,7754,3724,4030,506341.0,927294.6297,231645.7,424002.4037,274695.3,503292.226
2022-11-26,1.809,1.849,1.775,1.797,1.808,1.849,1.775,1.797,7931,3897,4034,474648.5,860148.6317,229826.2,417224.8757,244822.3,442923.756
2022-11-27,1.797,1.833,1.765,1.793,1.797,1.833,1.765,1.793,6136,2922,3214,372348.8,672919.3461,160875.2,290771.2688,211473.6,382148.0773
2022-11-28,1.793,1.881,1.721,1.857,1.792,1.881,1.721,1.857,13540,6768,6772,828764.3,1499300.3989,404697.9,733100.5765,424066.4,766199.8224
2022-11-29,1.857,1.908,1.817,1.881,1.857,1.908,1.817,1.881,12112,6406,5706,748915.4,1403899.703,362663.1,679966.6711,386252.3,723933.0319
2022-11-30,1.881,1.957,1.881,1.955,1.881,1.957,1.881,1.955,10428,5596,4832,579745.6,1113650.448,288577.6,554663.9279,291168.0,558986.5201
2022-12-01,1.955,1.979,1.915,1.967,1.955,1.979,1.915,1.967,11454,6524,4930,792617.1,1542418.2231,429244.7,835334.2686,363372.4,707083.9545
2022-12-02,1.967,2.05,1.923,1.947,1.968,2.05,1.923,1.947,17839,8648,9191,1652304.6,3284330.8936,895236.5,1784491.9292,757068.1,1499838.9644
2022-12-03,1.947,2.039,1.898,1.982,1.946,2.039,1.898,1.982,19090,8585,10505,1816609.2,3577615.8817,722429.2,1422706.3937,1094180.0,2154909.488
2022-12-04,1.982,3.718,1.952,2.16,1.984,3.718,1.952,2.16,274763,142483,132280,20255882.1,48737294.264,10755401.2,25842606.6163,9500480.9,22894687.6477
2022-12-05,2.16,2.229,2.084,2.15,2.16,2.229,2.084,2.15,30723,14359,16364,2546178.8,5544318.0329,1185198.1,2581938.595,1360980.7,2962379.4379
2022-12-06,2.15,2.187,2.054,2.171,2.15,2.187,2.054,2.171,21187,10875,10312,1597653.9,3390242.127,836125.7,1775766.5174,761528.2,1614475.6096
2022-12-07,2.171,2.399,2.06,2.257,2.172,2.399,2.06,2.257,79397,40601,38796,6302897.9,14164016.959,3223714.1,7256443.4032,3079183.8,6907573.5558
2022-12-08,2.257,2.311,2.123,2.153,2.256,2.311,2.123,2.153,30743,14658,16085,2500262.1,5503957.5594,1144439.6,2521763.2325,1355822.5,2982194.3269
2022-12-09,2.153,2.296,2.132,2.256,2.157,2.296,2.132,2.256,32388,16127,16261,2277341.1,5103174.3975,1140695.1,2557846.7611,1136646.0,2545327.6364
2022-12-10,2.256,2.397,2.233,2.348,2.255,2.397,2.233,2.348,30220,15415,14805,2292205.5,5311680.0989,1168047.8,2709660.3089,1124157.7,2602019.79
2022-12-11,2.348,2.39,2.254,2.363,2.347,2.39,2.254,2.363,20236,9314,10922,1456348.9,3391735.3366,670657.1,1563649.2471,785691.8,1828086.0895
2022-12-12,2.363,2.432,2.125,2.187,2.363,2.432,2.125,2.187,35848,17557,18291,2863588.1,6478975.7515,1368888.5,3107798.9476,1494699.6,3371176.8039
2022-12-13,2.187,2.262,2.068,2.205,2.185,2.262,2.068,2.205,20608,9781,10827,1680681.9,3652418.4845,817245.1,1780320.0173,863436.8,1872098.4672
2022-12-14,2.205,2.227,2.097,2.108,2.205,2.227,2.097,2.108,11170,5769,5401,927632.8,2001714.7613,445569.0,962765.088,482063.8,1038949.6733
2022-12-15,2.108,2.178,2.071,2.144,2.107,2.178,2.071,2.144,9087,4159,4928,635716.7,1355192.6122,291253.3,620677.0629,344463.4,734515.5493
2022-12-16,2.144,2.175,1.78,1.825,2.145,2.175,1.78,1.825,20320,10148,10172,1648762.0,3265149.4639,765919.6,1515273.7641,882842.4,1749875.6998
2022-12-17,1.825,1.906,1.796,1.865,1.823,1.906,1.796,1.865,10239,5133,5106,797982.3,1479235.3285,420202.5,776843.9838,377779.8,702391.3447
2022-12-18,1.865,1.876,1.82,1.856,1.866,1.876,1.82,1.856,8847,3393,5454,528530.7,975843.4194,275971.4,509769.2106,252559.3,466074.2088
2022-12-19,1.856,1.898,1.786,1.801,1.856,1.898,1.786,1.801,11893,6831,5062,1052441.7,1949609.3903,560070.3,1038234.2419,492371.4,911375.1484
2022-12-20,1.801,1.961,1.801,1.937,1.801,1.961,1.801,1.937,10593,5774,4819,861601.4,1637921.616,494834.5,942070.9233,366766.9,695850.6927
2022-12-21,1.937,2.015,1.879,1.972,1.939,2.015,1.879,1.972,9431,4592,4839,671559.5,1307198.8067,329418.3,642331.9714,342141.2,664866.8353
2022-12-22,1.972,2.023,1.928,2.007,1.971,2.023,1.928,2.007,6569,3234,3335,478981.5,939945.1756,257780.6,506348.5489,221200.9,433596.6267
2022-12-23,2.007,2.157,2.005,2.099,2.007,2.157,2.005,2.099,22234,11864,10370,1378118.9,2862148.1825,731757.3,1520683.7387,646361.6,1341464.4438
2022-12-24,2.099,2.126,2.07,2.101,2.098,2.126,2.07,2.101,6115,3137,2978,363728.4,762671.0615,172285.9,361370.428,191442.5,401300.6335
2022-12-25,2.101,2.14,2.079,2.112,2.102,2.14,2.079,2.112,6586,3193,3393,376513.7,794659.652,180058.4,380273.5428,196455.3,414386.1092
2022-12-26,2.112,2.198,2.092,2.181,2.112,2.198,2.092,2.181,7047,4146,2901,400981.9,856466.1419,204068.7,436053.9472,196913.2,420412.1947
2022-12-27,2.181,2.243,2.129,2.138,2.182,2.243,2.129,2.138,10528,5032,5496,557020.2,1215876.2655,250121.2,546439.273,306899.0,669436.9925
2022-12-28,2.138,2.279,2.1,2.203,2.138,2.279,2.1,2.203,19827,10017,9810,1117665.7,2456912.0077,548086.7,1207203.9749,569579.0,1249708.0328
2022-12-29,2.203,2.243,2.152,2.21,2.203,2.243,2.152,2.21,12683,6072,6611,748201.7,1644761.4011,353069.6,776480.1712,395132.1,868281.2299
2022-12-30,2.21,2.24,2.154,2.189,2.21,2.24,2.154,2.189,8562,4222,4340,480507.5,1053298.4611,216447.5,475048.973,264060.0,578249.4881
2022-12-31,2.189,2.237,2.173,2.236,2.188,2.237,2.173,2.236,6975,3631,3344,444003.2,979845.1888,188391.2,416025.0686,255612.0,563820.1202
2023-01-01,2.236,2.286,2.196,2.2,2.236,2.286,2.196,2.2,7154,3691,3463,450384.7,1008469.1596,211962.3,475025.291,238422.4,533443.8686
2023-01-02,2.2,2.201,2.07,2.079,2.199,2.201,2.07,2.079,17754,9265,8489,1512980.1,3194098.9735,765197.6,1614995.6977,747782.5,1579103.2758
2023-01-03,2.079,2.092,2.016,2.076,2.078,2.092,2.016,2.076,10827,5337,5490,736588.0,1514854.8531,363063.0,746993.377,373525.0,767861.4761
2023-01-04,2.076,2.198,2.075,2.18,2.075,2.198,2.075,2.18,13779,6241,7538,1036680.5,2217548.8813,438109.4,936844.9897,598571.1,1280703.8916
2023-01-05,2.18,2.208,2.126,2.153,2.182,2.208,2.126,2.153,8289,3812,4477,558907.9,1213290.1225,232581.5,504723.492,326326.4,708566.6305
2023-01-06,2.153,2.182,2.044,2.092,2.154,2.182,2.044,2.092,11713,5536,6177,864846.6,1809400.6758,379839.9,792682.6372,485006.7,1016718.0386
2023-01-07,2.092,2.139,2.08,2.1,2.092,2.139,2.08,2.1,7730,3329,4401,515323.6,1087707.5688,237585.5,501645.2144,277738.1,586062.3544
2023-01-08,2.1,2.214,2.052,2.199,2.1,2.214,2.052,2.199,11360,5718,5642,746483.1,1569981.4998,349859.4,735491.1799,396623.7,834490.3199
2023-01-09,2.199,2.4,2.178,2.316,2.199,2.4,2.178,2.316,32044,16923,15121,1739883.2,4034719.4652,877830.4,2036635.4885,862052.8,1998083.9767
2023-01-10,2.316,2.454,2.259,2.362,2.316,2.454,2.259,2.362,21032,10647,10385,1286168.1,3039193.8102,640767.9,1515383.5247,645400.2,1523810.2855
2023-01-11,2.362,2.418,2.263,2.403,2.359,2.418,2.263,2.403,15691,7972,7719,918171.1,2143819.2569,455779.1,1065021.1782,462392.0,1078798.0787
2023-01-12,2.403,2.436,2.275,2.381,2.404,2.436,2.275,2.381,21363,10936,10427,1083138.9,2549449.8575,525068.5,1236050.5829,558070.4,1313399.2746
2023-01-13,2.381,2.587,2.36,2.574,2.382,2.587,2.36,2.574,25944,13488,12456,1450058.5,3590549.1594,739129.7,1830136.5476,710928.8,1760412.6118
2023-01-14,2.574,2.8,2.498,2.673,2.573,2.8,2.498,2.673,45584,23908,21676,3074166.3,8116401.8749,1536899.6,4062230.0895,1537266.7,4054171.7854
2023-01-15,2.673,2.788,2.538,2.696,2.673,2.788,2.538,2.696,26459,13236,13223,1479553.4,3956766.0412,725915.2,1941777.8558,753638.2,2014988.1854
2023-01-16,2.696,2.809,2.583,2.673,2.693,2.809,2.583,2.673,25178,12789,12389,1532137.1,4126819.5183,739876.0,1996641.9036,792261.1,2130177.6147
2023-01-17,2.673,2.75,2.569,2.582,2.673,2.75,2.569,2.582,18799,9492,9307,1127034.1,3011641.6794,579381.0,1547686.5059,547653.1,1463955.1735
2023-01-18,2.582,2.639,2.355,2.472,2.582,2.639,2.355,2.472,32884,17244,15640,1893284.3,4747793.1712,969813.0,2431459.0063,923471.3,2316334.1649
2023-01-19,2.472,2.737,2.47,2.685,2.471,2.737,2.47,2.685,29562,14737,14825,1512249.3,3921270.4805,778488.0,2020568.6936,733761.3,1900701.7869
2023-01-20,2.685,3.0,2.661,2.953,2.686,3.0,2.661,2.953,32439,16060,16379,1370341.2,3872886.1178,680941.0,1923813.6525,689400.2,1949072.4653
2023-01-21,2.953,3.076,2.895,2.982,2.953,3.076,2.895,2.982,29436,15451,13985,1188360.8,3556525.4828,599880.5,1795295.5689,588480.3,1761229.9139
2023-01-22,2.982,3.125,2.96,3.024,2.984,3.125,2.96,3.024,26136,13310,12826,985150.7,2991019.9642,491136.8,1491152.0281,494013.9,1499867.9361
2023-01-23,3.024,3.168,2.926,3.058,3.025,3.168,2.926,3.058,27026,13268,13758,1074590.0,3286207.5121,505943.9,1547156.0524,568646.1,1739051.4597
2023-01-24,3.058,3.093,2.801,2.869,3.057,3.093,2.801,2.869,20592,10293,10299,725614.4,2163455.9326,329608.8,985286.0331,396005.6,1178169.8995
2023-01-25,2.869,2.96,2.787,2.92,2.869,2.96,2.787,2.92,16554,8286,8268,710121.5,2032021.9275,365485.9,1046551.4314,344635.6,985470.4961
2023-01-26,2.92,3.002,2.858,2.998,2.921,3.002,2.858,2.998,17273,8925,8348,804542.2,2349226.0785,400778.6,1171153.5922,403763.6,1178072.4863
2023-01-27,2.998,3.083,2.89,3.03,3.0,3.083,2.89,3.03,15354,7578,7776,615478.8,1838618.9847,298696.3,893135.7428,316782.5,945483.2419
2023-01-28,3.03,3.102,2.923,2.935,3.032,3.102,2.923,2.935,12230,6178,6052,474169.0,1428604.5865,218375.5,658871.9164,255793.5,769732.6701
2023-01-29,2.935,3.05,2.893,3.036,2.936,3.05,2.893,3.036,10726,5358,5368,404878.7,1198775.1474,195744.7,579610.5224,209134.0,619164.625
2023-01-30,3.036,3.157,2.89,3.071,3.035,3.157,2.89,3.071,42766,21511,21255,1916874.9,5851799.257,966114.5,2950458.5951,950760.4,2901340.6619
2023-01-31,3.071,3.238,3.058,3.201,3.07,3.238,3.058,3.201,38033,18594,19439,1743289.9,5471572.4169,828787.7,2603043.7866,914502.2,2868528.6303
2023-02-01,3.201,3.22,2.918,3.099,3.2,3.22,2.918,3.099,30359,15826,14533,1315398.2,4027742.7279,649633.9,1987398.4501,665764.3,2040344.2778
2023-02-02,3.099,3.301,3.063,3.095,3.101,3.301,3.063,3.095,29356,14455,14901,1153478.7,3690909.0944,550210.9,1759483.0643,603267.8,1931426.0301
2023-02-03,3.095,3.17,3.005,3.143,3.097,3.17,3.005,3.143,19379,10089,9290,744522.9,2302994.3984,400072.1,1237297.3057,344450.8,1065697.0927
2023-02-04,3.143,3.225,3.072,3.101,3.142,3.225,3.072,3.101,14445,7282,7163,465439.6,1461600.6464,218516.7,685939.0498,246922.9,775661.5966
2023-02-05,3.101,3.114,2.838,2.909,3.1,3.114,2.838,2.909,15164,8128,7036,660375.2,1961875.9063,356965.1,1061163.9496,303410.1,900711.9567
2023-02-06,2.909,2.954,2.82,2.874,2.909,2.954,2.82,2.874,12279,6192,6087,488326.3,1411899.0614,257084.7,742141.0168,231241.6,669758.0446
2023-02-07,2.874,3.078,2.865,3.064,2.873,3.078,2.865,3.064,18014,9531,8483,532422.9,1579842.6945,259263.6,769930.5043,273159.3,809912.1902
2023-02-08,3.064,3.122,2.864,2.969,3.064,3.122,2.864,2.969,19548,10230,9318,584808.3,1735505.1171,302290.1,896551.8679,282518.2,838953.2492
2023-02-09,2.969,3.048,2.626,2.712,2.972,3.048,2.626,2.712,25797,12674,13123,821546.1,2364830.9241,367809.9,1058287.7699,453736.2,1306543.1542
2023-02-10,2.712,3.0,2.594,2.838,2.71,3.0,2.594,2.838,26933,13624,13309,965998.2,2689707.5015,504963.9,1404093.6585,461034.3,1285613.843
2023-02-11,2.838,2.937,2.807,2.838,2.839,2.937,2.807,2.838,14047,6863,7184,465796.6,1330817.7557,223862.9,640110.1841,241933.7,690707.5716
2023-02-12,2.838,2.868,2.719,2.752,2.838,2.868,2.719,2.752,16651,7844,8807,572526.0,1605912.7837,279316.9,783138.8232,293209.1,822773.9605
2023-02-13,2.752,2.766,2.546,2.715,2.751,2.766,2.546,2.715,16157,7821,8336,584696.7,1558697.7717,286300.1,763817.0559,298396.6,794880.7158
2023-02-14,2.715,2.823,2.67,2.803,2.715,2.823,2.67,2.803,14318,6976,7342,500861.3,1378637.0838,224837.7,618827.3287,276023.6,759809.7551
2023-02-15,2.803,2.987,2.769,2.966,2.804,2.987,2.769,2.966,14496,7219,7277,641261.7,1837152.7295,348950.9,1001085.6325,292310.8,836067.097
2023-02-16,2.966,3.029,2.787,2.792,2.969,3.029,2.787,2.792,19864,9429,10435,774178.2,2279032.1243,350168.5,1030621.9796,424009.7,1248410.1447
2023-02-17,2.792,3.063,2.783,3.039,2.792,3.063,2.783,3.039,16555,8269,8286,541361.9,1597350.7302,271108.6,800864.0586,270253.3,796486.6716
2023-02-18,3.039,3.117,2.981,3.011,3.038,3.117,2.981,3.011,12926,6757,6169,459219.5,1402468.0125,192299.8,587343.0854,266919.7,815124.9271
2023-02-19,3.011,3.154,2.938,3.046,3.011,3.154,2.938,3.046,19213,9350,9863,670262.7,2048205.7244,318136.8,972742.2606,352125.9,1075463.4638
2023-02-20,3.046,3.158,2.976,3.096,3.047,3.158,2.976,3.096,19126,9083,10043,834231.5,2591139.8972,422252.2,1311963.4014,411979.3,1279176.4958
2023-02-21,3.096,3.108,2.857,2.924,3.099,3.108,2.857,2.924,19619,10587,9032,849964.7,2519943.0219,461385.8,1367241.9607,388578.9,1152701.0612
2023-02-22,2.924,2.961,2.826,2.961,2.924,2.961,2.826,2.961,21362,10614,10748,901555.6,2617047.6818,434394.8,1261878.5574,467160.8,1355169.1244
2023-02-23,2.961,3.027,2.901,2.984,2.963,3.027,2.901,2.984,13875,7254,6621,518772.2,1542737.0853,244962.8,728667.2212,273809.4,814069.8641
2023-02-24,2.984,3.034,2.789,2.868,2.984,3.034,2.789,2.868,20417,10318,10099,829673.1,2432774.294,399961.8,1172290.4555,429711.3,1260483.8385
2023-02-25,2.868,2.868,2.75,2.849,2.868,2.868,2.75,2.849,9891,4954,4937,326628.7,920064.1167,163289.4,460036.0115,163339.3,460028.1052
2023-02-26,2.849,2.908,2.776,2.809,2.85,2.908,2.776,2.809,13000,6232,6768,513028.2,1462109.2569,259811.8,740489.7382,253216.4,721619.5187
2023-02-27,2.809,2.809,2.639,2.68,2.807,2.808,2.639,2.68,15418,8543,6875,765047.7,2084465.3847,411417.7,1121304.7015,353630.0,963160.6832
2023-02-28,2.68,2.735,2.656,2.666,2.68,2.735,2.656,2.666,9176,4271,4905,443924.4,1196263.7396,198620.3,535509.8984,245304.1,660753.8412
2023-03-01,2.666,2.746,2.633,2.74,2.665,2.746,2.633,2.74,8677,4458,4219,372196.6,1008289.0754,191294.4,518349.6682,180902.2,489939.4072
2023-03-02,2.74,2.755,2.636,2.669,2.738,2.755,2.636,2.669,6481,3267,3214,309880.6,829985.6997,158355.7,424453.6768,151524.9,405532.0229
2023-03-03,2.669,2.669,2.398,2.476,2.667,2.669,2.398,2.476,10962,6217,4745,527486.0,1307501.7847,268859.4,665278.5859,258626.6,642223.1988
2023-03-04,2.476,2.517,2.346,2.405,2.475,2.517,2.346,2.405,7969,4274,3695,338338.4,826713.9421,160935.1,393467.3898,177403.3,433246.5523
2023-03-05,2.405,2.467,2.341,2.355,2.405,2.467,2.341,2.355,6387,3192,3195,287751.1,694440.5929,146959.8,354516.7425,140791.3,339923.8504
2023-03-06,2.355,2.416,2.312,2.398,2.355,2.416,2.312,2.398,5447,2617,2830,247876.8,585210.3879,117798.7,278116.3613,130078.1,307094.0266
2023-03-07,2.398,2.442,2.302,2.372,2.399,2.442,2.302,2.372,6466,3247,3219,299074.8,707831.6906,139433.2,330156.4879,159641.6,377675.2027
2023-03-08,2.372,2.374,2.132,2.184,2.37,2.374,2.132,2.184,9612,4735,4877,557593.4,1246539.7335,269594.7,602084.645,287998.7,644455.0885
2023-03-09,2.184,2.273,2.026,2.049,2.183,2.273,2.026,2.049,10225,4916,5309,458512.9,990056.459,221355.0,476722.8659,237157.9,513333.5931
2023-03-10,2.049,2.089,1.913,2.078,2.049,2.089,1.913,2.078,11985,6027,5958,665437.6,1339862.7549,319631.5,643679.8588,345806.1,696182.8961
2023-03-11,2.078,2.12,1.973,2.12,2.078,2.12,1.973,2.12,11050,5736,5314,583903.9,1200046.5202,297823.5,612718.6613,286080.4,587327.8589
2023-03-12,2.12,2.345,2.096,2.334,2.12,2.345,2.096,2.334,12747,6070,6677,682463.8,1486523.7184,346521.4,756602.1415,335942.4,729921.5769
2023-03-13,2.334,2.433,2.25,2.382,2.335,2.433,2.25,2.382,15392,7826,7566,833838.9,1956973.3833,398919.1,936314.118,434919.8,1020659.2653
