TIMESTAMP,STEEM_CLOSE_PRICE_USD,STEEM_OPEN_PRICE_USD,STEEM_HIGH_PRICE_USD,STEEM_LOW_PRICE_USD
2024-12-29,0.27976,0.36177,0.36177,0.2772
2024-12-30,0.24884,0.27976,0.32303,0.23643
2024-12-31,0.27903,0.24884,0.30545,0.24513
2025-01-01,0.25686,0.27903,0.2926,0.24765
2025-01-02,0.24636,0.25686,0.25686,0.23936
2025-01-03,0.25172,0.24636,0.25615,0.23651
2025-01-04,0.30501,0.25074,0.31336,0.24486
2025-01-05,0.31416,0.29666,0.36037,0.28073
2025-01-06,0.30675,0.31416,0.33809,0.28804
2025-01-07,0.27762,0.30675,0.30828,0.27665
2025-01-08,0.31036,0.27762,0.35768,0.27665
2025-01-09,0.2914,0.31036,0.33632,0.28467
2025-01-10,0.27509,0.2914,0.2914,0.26533
2025-01-11,0.2772,0.27557,0.30653,0.27324
2025-01-13,0.25898,0.26985,0.27225,0.24081
2025-01-14,0.26207,0.25898,0.26879,0.2519
2025-01-15,0.26231,0.26207,0.26392,0.24565
2025-01-16,0.2545,0.26231,0.26927,0.25098
2025-01-17,0.26146,0.2545,0.26233,0.25351
2025-01-18,0.24242,0.26119,0.26382,0.2378
2025-01-19,0.21609,0.24268,0.24526,0.213
2025-01-20,0.22012,0.21609,0.2361,0.21058
2025-01-21,0.22187,0.22012,0.22819,0.21254
2025-01-22,0.21473,0.22187,0.22216,0.21214
2025-01-23,0.21332,0.21473,0.22009,0.20778
2025-01-24,0.23218,0.21332,0.24789,0.20649
2025-01-25,0.22637,0.23166,0.24843,0.22054
2025-01-26,0.22405,0.2266,0.23792,0.22274
2025-01-27,0.21378,0.22405,0.23065,0.20623
2025-01-28,0.20588,0.21378,0.21643,0.20131
2025-01-29,0.20591,0.20588,0.21204,0.20051
2025-01-30,0.20995,0.20591,0.21391,0.20403
2025-01-31,0.20543,0.20995,0.21406,0.20274
2025-02-01,0.19436,0.20543,0.21055,0.19208
2025-02-02,0.174,0.19436,0.19828,0.16506
2025-02-03,0.17781,0.174,0.18652,0.14101
2025-02-04,0.17319,0.17781,0.18498,0.16667
2025-02-05,0.17198,0.17319,0.18338,0.16859
2025-02-06,0.16329,0.17198,0.1747,0.16264
2025-02-07,0.16442,0.16329,0.1745,0.15933
2025-02-08,0.17213,0.16458,0.17311,0.16313
2025-02-09,0.17954,0.17213,0.21311,0.171
2025-02-10,0.17982,0.17954,0.18786,0.17352
2025-02-11,0.17481,0.17982,0.18848,0.17426
2025-02-12,0.17906,0.17481,0.18134,0.16777
2025-02-13,0.17729,0.17906,0.18195,0.17445
2025-02-14,0.17836,0.17729,0.18164,0.17536
2025-02-15,0.17317,0.17836,0.17969,0.17203
2025-02-16,0.18173,0.17317,0.20757,0.17154
2025-02-17,0.17385,0.18173,0.18256,0.17095
2025-02-18,0.16778,0.17385,0.17833,0.16196
2025-02-19,0.17246,0.16794,0.1728,0.16587
2025-02-20,0.17355,0.17246,0.17554,0.17006
2025-02-21,0.16683,0.17355,0.17711,0.16365
2025-02-22,0.17423,0.16683,0.1744,0.16603
2025-02-23,0.1718,0.17423,0.17471,0.16889
2025-02-24,0.15402,0.17132,0.17181,0.15157
2025-02-25,0.17746,0.15416,0.17921,0.14545
2025-02-26,0.16835,0.1773,0.17873,0.16474
2025-02-27,0.16964,0.16863,0.17406,0.16543
2025-02-28,0.16878,0.16949,0.16978,0.15686
2025-03-01,0.17212,0.16863,0.17316,0.16764
2025-03-02,0.1885,0.17212,0.18975,0.17021
2025-03-03,0.17241,0.1885,0.18868,0.17036
2025-03-04,0.17452,0.17241,0.17778,0.16353
2025-03-05,0.18116,0.17452,0.18182,0.17286
2025-03-06,0.17986,0.18116,0.18553,0.1759
2025-03-07,0.17361,0.18002,0.18215,0.16992
2025-03-08,0.17271,0.17361,0.17376,0.1705
2025-03-09,0.16116,0.16949,0.16949,0.12346
2025-03-10,0.15699,0.16142,0.1675,0.15516
2025-03-11,0.16584,0.15723,0.42101,0.07698
2025-03-12,0.1675,0.16584,0.16878,0.12255
2025-03-13,0.16221,0.16736,0.16849,0.15987
2025-03-14,0.16793,0.16221,0.1705,0.16168
2025-03-15,0.16863,0.16793,0.16935,0.16736
2025-03-16,0.16529,0.16863,0.16992,0.16407
2025-03-17,0.16821,0.16515,0.16935,0.16515
2025-03-18,0.16543,0.16807,0.16807,0.16247
2025-03-19,0.17361,0.16543,0.17391,0.16515
2025-03-20,0.16835,0.17376,0.17483,0.1675
2025-03-21,0.16821,0.16849,0.16964,0.16639
2025-03-22,0.16764,0.16821,0.16906,0.16736
2025-03-23,0.17212,0.16764,0.17212,0.16764
2025-03-24,0.17498,0.17212,0.17746,0.17109
2025-03-25,0.17483,0.17498,0.17699,0.17271
2025-03-26,0.17376,0.17483,0.17652,0.17182
2025-03-27,0.17437,0.17376,0.17544,0.17167
2025-03-28,0.16878,0.17452,0.17498,0.16722
2025-03-29,0.16529,0.16878,0.1692,0.1634
2025-03-30,0.16461,0.16529,0.16708,0.16313
2025-03-31,0.16515,0.16474,0.16764,0.1626
2025-04-01,0.17036,0.16515,0.17109,0.12733
2025-04-02,0.08258,0.17036,0.1705,0.08244
2025-04-03,0.08313,0.08251,0.08396,0.0813
2025-04-04,0.08389,0.08313,0.08467,0.0817
2025-04-05,0.08354,0.08389,0.12552,0.08237
2025-04-06,0.07831,0.08354,0.16625,0.07728
2025-04-07,0.07918,0.07837,0.08097,0.07468
2025-04-08,0.07634,0.07924,0.08084,0.07628
2025-04-09,0.16515,0.07634,0.16708,0.07468
2025-04-10,0.15924,0.16529,0.16543,0.15711
2025-04-11,0.16694,0.15936,0.16849,0.1581
2025-04-12,0.1705,0.16681,0.17182,0.1657
2025-04-13,0.16736,0.17065,0.17167,0.16611
2025-04-14,0.1692,0.1675,0.17153,0.16736
2025-04-15,0.16736,0.1692,0.17286,0.16722
2025-04-16,0.16807,0.16736,0.17094,0.16625
2025-04-17,0.16978,0.16807,0.17094,0.16764
2025-04-18,0.16892,0.16992,0.17021,0.16863
2025-04-19,0.17021,0.16892,0.17123,0.16878
2025-04-20,0.17036,0.17007,0.17065,0.16793
2025-04-21,0.17498,0.17036,0.17683,0.17036
2025-04-22,0.18692,0.17498,0.18779,0.17422
2025-04-23,0.18727,0.18674,0.18886,0.18399
2025-04-24,0.18779,0.18744,0.18797,0.18332
2025-04-25,0.18939,0.18797,0.19139,0.1857
2025-04-26,0.18921,0.18939,0.19048,0.18779
2025-04-27,0.18744,0.18921,0.19066,0.18727
2025-04-28,0.18993,0.18744,0.19102,0.1857
2025-04-29,0.1885,0.18993,0.19084,0.18744
2025-04-30,0.18832,0.1885,0.19048,0.18605
2025-05-01,0.19305,0.18832,0.19474,0.18832
2025-05-02,0.1938,0.19305,0.19569,0.19268
2025-05-03,0.19175,0.1938,0.1938,0.19157
2025-05-04,0.18868,0.19175,0.19249,0.09542
2025-05-05,0.18957,0.18868,0.19029,0.14098
2025-05-06,0.09681,0.18957,0.18975,0.09346
2025-05-07,0.09699,0.09681,0.09756,0.09579
2025-05-08,0.1032,0.09699,0.10384,0.0969
2025-05-09,0.20597,0.10331,0.20704,0.10235
2025-05-10,0.20964,0.20597,0.20986,0.15512
2025-05-11,0.20812,0.20942,0.20986,0.20683
2025-05-12,0.20555,0.20812,0.21164,0.20182
2025-05-13,0.20833,0.20555,0.20986,0.20305
2025-05-14,0.20704,0.20833,0.20855,0.20534
2025-05-15,0.10373,0.20704,0.20768,0.10142
2025-05-16,0.10341,0.10373,0.10449,0.10309
2025-05-17,0.1032,0.10341,0.10373,0.10256
2025-05-18,0.1065,0.10309,0.1065,0.10309
2025-05-19,0.1056,0.10638,0.10695,0.10215
2025-05-20,0.10672,0.1056,0.10718,0.10417
2025-05-21,0.10965,0.10684,0.1105,0.10616
2025-05-22,0.11173,0.10965,0.11198,0.10929
2025-05-23,0.1073,0.11173,0.11173,0.10695
2025-05-24,0.10776,0.1073,0.10953,0.10684
2025-05-25,0.10905,0.10776,0.10917,0.10661
2025-05-26,0.10941,0.10893,0.11038,0.1087
2025-05-27,0.10893,0.10941,0.11074,0.10753
2025-05-28,0.10776,0.10893,0.10917,0.10695
2025-05-29,0.1056,0.10776,0.10893,0.10549
2025-05-30,0.10395,0.10571,0.10627,0.10373
2025-05-31,0.1046,0.10395,0.10493,0.10309
2025-06-01,0.1056,0.1046,0.10582,0.10373
2025-06-02,0.10582,0.1056,0.10593,0.10373
2025-06-03,0.10537,0.10582,0.10672,0.10493
2025-06-04,0.10471,0.10537,0.10593,0.10428
2025-06-05,0.10152,0.10471,0.10593,0.1004
2025-06-06,0.10428,0.10152,0.10526,0.10111
2025-06-07,0.10549,0.10428,0.10593,0.10384
2025-06-08,0.10571,0.1056,0.1065,0.10504
2025-06-09,0.11025,0.10571,0.1105,0.10537
2025-06-10,0.11025,0.11025,0.11038,0.10834
2025-06-11,0.1087,0.11025,0.11038,0.10811
2025-06-12,0.10593,0.1087,0.10881,0.10571
2025-06-13,0.10604,0.10593,0.10616,0.10267
2025-06-14,0.10537,0.10604,0.10616,0.10428
2025-06-15,0.1056,0.10537,0.10616,0.10449
2025-06-16,0.10672,0.1056,0.10893,0.10504
2025-06-17,0.1046,0.10672,0.10776,0.10341
2025-06-18,0.10471,0.1046,0.1056,0.10363
