,Time,BTC_Average_Transaction_Value_USD,ETH_Average_Transaction_Value_USD,XRP_Average_Transaction_Value_USD,DOGE_Average_Transaction_Value_USD,LTC_Average_Transaction_Value_USD,BCH_Average_Transaction_Value_USD,XMR_Average_Transaction_Value_USD,DASH_Average_Transaction_Value_USD,ZEC_Average_Transaction_Value_USD
646,2012-04-23,556.426,,,,,,,,
647,2012-04-24,487.674,,,,,,,,
648,2012-04-25,685.197,,,,,,,,
649,2012-04-26,936.987,,,,,,,,
650,2012-04-27,1036.0,,,,,,,,
651,2012-04-28,598.255,,,,,,,,
652,2012-04-29,626.633,,,,,,,,
653,2012-04-30,574.055,,,,,,,,
654,2012-05-01,527.45,,,,,,,,
655,2012-05-02,543.381,,,,,,,,
656,2012-05-03,440.72,,,,,,,,
657,2012-05-04,403.724,,,,,,,,
658,2012-05-05,466.799,,,,,,,,
659,2012-05-06,295.518,,,,,,,,
660,2012-05-07,605.214,,,,,,,,
661,2012-05-08,1113.0,,,,,,,,
662,2012-05-09,687.197,,,,,,,,
663,2012-05-10,502.224,,,,,,,,
664,2012-05-11,394.36,,,,,,,,
665,2012-05-12,862.978,,,,,,,,
666,2012-05-13,503.68,,,,,,,,
667,2012-05-14,403.902,,,,,,,,
668,2012-05-15,844.953,,,,,,,,
669,2012-05-16,961.183,,,,,,,,
670,2012-05-17,1038.0,,,,,,,,
671,2012-05-18,390.029,,,,,,,,
672,2012-05-19,176.903,,,,,,,,
673,2012-05-20,326.448,,,,,,,,
674,2012-05-21,615.195,,,,,,,,
675,2012-05-22,880.986,,,,,,,,
676,2012-05-23,335.903,,,,,,,,
677,2012-05-24,216.523,,,,,,,,
678,2012-05-25,430.419,,,,,,,,
679,2012-05-26,1059.0,,,,,,,,
680,2012-05-27,390.031,,,,,,,,
681,2012-05-28,365.797,,,,,,,,
682,2012-05-29,545.746,,,,,,,,
683,2012-05-30,479.353,,,,,,,,
684,2012-05-31,1174.0,,,,,,,,
685,2012-06-01,573.098,,,,,,,,
686,2012-06-02,815.262,,,,,,,,
687,2012-06-03,268.139,,,,,,,,
688,2012-06-04,529.294,,,,,,,,
689,2012-06-05,546.275,,,,,,,,
690,2012-06-06,855.582,,,,,,,,
691,2012-06-07,805.067,,,,,,,,
692,2012-06-08,1281.0,,,,,,,,
693,2012-06-09,234.649,,,,,,,,
694,2012-06-10,444.726,,,,,,,,
695,2012-06-11,515.474,,,,,,,,
696,2012-06-12,799.263,,,,,,,,
697,2012-06-13,248.836,,,,,,,,
698,2012-06-14,463.345,,,,,,,,
699,2012-06-15,391.926,,,,,,,,
700,2012-06-16,580.078,,,,,,,,
701,2012-06-17,202.101,,,,,,,,
702,2012-06-18,401.692,,,,,,,,
703,2012-06-19,376.129,,,,,,,,
704,2012-06-20,348.855,,,,,,,,
705,2012-06-21,259.103,,,,,,,,
706,2012-06-22,636.784,,,,,,,,
707,2012-06-23,877.289,,,,,,,,
708,2012-06-24,540.007,,,,,,,,
709,2012-06-25,399.135,,,,,,,,
710,2012-06-26,362.181,,,,,,,,
711,2012-06-27,420.273,,,,,,,,
712,2012-06-28,866.478,,,,,,,,
713,2012-06-29,729.469,,,,,,,,
714,2012-06-30,409.603,,,,,,,,
715,2012-07-01,462.787,,,,,,,,
716,2012-07-02,314.447,,,,,,,,
717,2012-07-03,417.369,,,,,,,,
718,2012-07-04,635.589,,,,,,,,
719,2012-07-05,611.916,,,,,,,,
720,2012-07-06,382.489,,,,,,,,
721,2012-07-07,1082.0,,,,,,,,
722,2012-07-08,267.024,,,,,,,,
723,2012-07-09,583.916,,,,,,,,
724,2012-07-10,438.516,,,,,,,,
725,2012-07-11,263.653,,,,,,,,
726,2012-07-12,425.769,,,,,,,,
727,2012-07-13,772.488,,,,7.262,,,,
728,2012-07-14,819.321,,,,2.92,,,,
729,2012-07-15,390.287,,,,5.317,,,,
730,2012-07-16,542.288,,,,5.795,,,,
731,2012-07-17,620.275,,,,9.087,,,,
732,2012-07-18,437.442,,,,10.893,,,,
733,2012-07-19,353.797,,,,7.903,,,,
734,2012-07-20,387.539,,,,7.908,,,,
735,2012-07-21,597.14,,,,6.148,,,,
736,2012-07-22,423.127,,,,4.088,,,,
737,2012-07-23,558.235,,,,5.931,,,,
738,2012-07-24,523.399,,,,4.056,,,,
739,2012-07-25,322.78,,,,6.866,,,,
740,2012-07-26,665.779,,,,8.671,,,,
741,2012-07-27,711.819,,,,9.378,,,,
742,2012-07-28,437.894,,,,5.469,,,,
743,2012-07-29,281.078,,,,7.767,,,,
744,2012-07-30,251.268,,,,18.387,,,,
745,2012-07-31,658.854,,,,29.445,,,,
746,2012-08-01,701.255,,,,,,,,
747,2012-08-02,539.499,,,,16.346,,,,
748,2012-08-03,553.136,,,,34.725,,,,
749,2012-08-04,532.093,,,,72.486,,,,
750,2012-08-05,646.362,,,,35.851,,,,
751,2012-08-06,610.118,,,,20.788,,,,
752,2012-08-07,726.671,,,,13.452,,,,
753,2012-08-08,456.583,,,,12.742,,,,
754,2012-08-09,534.605,,,,2.881,,,,
755,2012-08-10,665.915,,,,12.01,,,,
756,2012-08-11,544.084,,,,5.62,,,,
757,2012-08-12,537.343,,,,10.49,,,,
758,2012-08-13,453.587,,,,31.212,,,,
759,2012-08-14,530.491,,,,34.948,,,,
760,2012-08-15,427.771,,,,12.338,,,,
761,2012-08-16,595.123,,,,54.375,,,,
762,2012-08-17,855.841,,,,21.371,,,,
763,2012-08-18,676.568,,,,11.927,,,,
764,2012-08-19,1569.0,,,,12.89,,,,
765,2012-08-20,2421.0,,,,6.158,,,,
766,2012-08-21,1289.0,,,,2.741,,,,
767,2012-08-22,2017.0,,,,4.653,,,,
768,2012-08-23,2377.0,,,,44.033,,,,
769,2012-08-24,3546.0,,,,13.545,,,,
770,2012-08-25,1388.0,,,,2.425,,,,
771,2012-08-26,1194.0,,,,12.489,,,,
772,2012-08-27,2053.0,,,,3.907,,,,
773,2012-08-28,2491.0,,,,4.073,,,,
774,2012-08-29,4692.0,,,,4.38,,,,
775,2012-08-30,3681.0,,,,3.896,,,,
776,2012-08-31,2313.0,,,,6.748,,,,
777,2012-09-01,2156.0,,,,4.229,,,,
778,2012-09-02,1793.0,,,,2.218,,,,
779,2012-09-03,1005.0,,,,1.845,,,,
780,2012-09-04,1696.0,,,,0.977,,,,
781,2012-09-05,2409.0,,,,6.474,,,,
782,2012-09-06,5668.0,,,,1.539,,,,
783,2012-09-07,6100.0,,,,4.123,,,,
784,2012-09-08,2690.0,,,,2.852,,,,
785,2012-09-09,1365.0,,,,2.001,,,,
786,2012-09-10,6228.0,,,,2.06,,,,
787,2012-09-11,5947.0,,,,1.87,,,,
788,2012-09-12,4378.0,,,,1.65,,,,
789,2012-09-13,8789.0,,,,6.979,,,,
790,2012-09-14,5773.0,,,,4.744,,,,
791,2012-09-15,2983.0,,,,5.733,,,,
792,2012-09-16,5819.0,,,,4.348,,,,
793,2012-09-17,6343.0,,,,4.041,,,,
794,2012-09-18,4780.0,,,,5.24,,,,
795,2012-09-19,12051.0,,,,10.27,,,,
796,2012-09-20,6321.0,,,,2.136,,,,
797,2012-09-21,10567.0,,,,2.997,,,,
798,2012-09-22,8276.0,,,,13.882,,,,
799,2012-09-23,3407.0,,,,3.821,,,,
800,2012-09-24,3369.0,,,,4.93,,,,
801,2012-09-25,889.628,,,,8.625,,,,
802,2012-09-26,653.202,,,,7.204,,,,
803,2012-09-27,596.819,,,,17.946,,,,
804,2012-09-28,974.734,,,,13.79,,,,
805,2012-09-29,669.253,,,,18.803,,,,
806,2012-09-30,857.91,,,,10.85,,,,
807,2012-10-01,810.016,,,,15.71,,,,
808,2012-10-02,768.379,,,,13.181,,,,
809,2012-10-03,604.434,,,,24.23,,,,
810,2012-10-04,469.149,,,,21.998,,,,
811,2012-10-05,921.51,,,,7.994,,,,
812,2012-10-06,762.611,,,,14.222,,,,
813,2012-10-07,623.214,,,,52.881,,,,
814,2012-10-08,547.65,,,,21.738,,,,
815,2012-10-09,452.367,,,,25.55,,,,
816,2012-10-10,335.199,,,,16.328,,,,
817,2012-10-11,540.817,,,,21.659,,,,
818,2012-10-12,1095.0,,,,28.922,,,,
819,2012-10-13,974.944,,,,27.481,,,,
820,2012-10-14,594.129,,,,10.892,,,,
821,2012-10-15,323.378,,,,9.842,,,,
822,2012-10-16,940.179,,,,9.415,,,,
823,2012-10-17,1236.0,,,,24.138,,,,
824,2012-10-18,1425.0,,,,12.968,,,,
825,2012-10-19,1254.0,,,,9.728,,,,
826,2012-10-20,1037.0,,,,28.512,,,,
827,2012-10-21,671.566,,,,20.581,,,,
828,2012-10-22,611.143,,,,7.99,,,,
829,2012-10-23,949.847,,,,9.15,,,,
830,2012-10-24,686.282,,,,8.6,,,,
831,2012-10-25,606.904,,,,10.502,,,,
832,2012-10-26,493.69,,,,32.99,,,,
833,2012-10-27,1051.0,,,,24.711,,,,
834,2012-10-28,544.618,,,,14.324,,,,
835,2012-10-29,499.109,,,,16.786,,,,
836,2012-10-30,1454.0,,,,13.542,,,,
837,2012-10-31,1504.0,,,,57.971,,,,
838,2012-11-01,1200.0,,,,33.141,,,,
839,2012-11-02,316.158,,,,15.944,,,,
840,2012-11-03,841.58,,,,12.434,,,,
841,2012-11-04,988.344,,,,19.839,,,,
842,2012-11-05,768.198,,,,25.537,,,,
843,2012-11-06,638.705,,,,21.957,,,,
844,2012-11-07,552.195,,,,7.42,,,,
845,2012-11-08,445.536,,,,5.181,,,,
846,2012-11-09,373.542,,,,7.908,,,,
847,2012-11-10,172.71,,,,11.715,,,,
848,2012-11-11,192.204,,,,8.302,,,,
849,2012-11-12,218.898,,,,23.793,,,,
850,2012-11-13,342.918,,,,21.049,,,,
851,2012-11-14,474.476,,,,4.789,,,,
852,2012-11-15,782.974,,,,5.689,,,,
853,2012-11-16,1076.0,,,,5.761,,,,
854,2012-11-17,955.483,,,,7.054,,,,
855,2012-11-18,706.142,,,,3.51,,,,
856,2012-11-19,439.85,,,,7.011,,,,
857,2012-11-20,497.468,,,,5.772,,,,
858,2012-11-21,276.087,,,,4.542,,,,
859,2012-11-22,561.361,,,,4.539,,,,
860,2012-11-23,432.413,,,,7.578,,,,
861,2012-11-24,488.742,,,,4.883,,,,
862,2012-11-25,272.123,,,,12.138,,,,
863,2012-11-26,388.125,,,,3.962,,,,
864,2012-11-27,629.755,,,,12.064,,,,
865,2012-11-28,620.724,,,,8.151,,,,
866,2012-11-29,399.793,,,,12.648,,,,
867,2012-11-30,331.759,,,,8.649,,,,
868,2012-12-01,234.207,,,,9.278,,,,
869,2012-12-02,613.539,,,,11.11,,,,
870,2012-12-03,1005.0,,,,21.305,,,,
871,2012-12-04,1001.0,,,,8.513,,,,
872,2012-12-05,1118.0,,,,16.944,,,,
873,2012-12-06,1165.0,,,,20.81,,,,
874,2012-12-07,867.021,,,,6.154,,,,
875,2012-12-08,407.693,,,,6.203,,,,
876,2012-12-09,586.833,,,,9.321,,,,
877,2012-12-10,382.788,,,,15.015,,,,
878,2012-12-11,592.362,,,,8.769,,,,
879,2012-12-12,1326.0,,,,7.067,,,,
880,2012-12-13,1236.0,,,,15.52,,,,
881,2012-12-14,1024.0,,,,6.311,,,,
882,2012-12-15,692.411,,,,4.425,,,,
883,2012-12-16,671.997,,,,5.183,,,,
884,2012-12-17,581.425,,,,7.44,,,,
885,2012-12-18,631.547,,,,14.16,,,,
886,2012-12-19,340.611,,,,14.53,,,,
887,2012-12-20,352.689,,,,12.124,,,,
888,2012-12-21,504.715,,,,13.369,,,,
889,2012-12-22,366.725,,,,14.347,,,,
890,2012-12-23,315.822,,,,5.387,,,,
891,2012-12-24,393.632,,,,7.793,,,,
892,2012-12-25,280.199,,,,4.455,,,,
893,2012-12-26,230.367,,,,22.84,,,,
894,2012-12-27,248.866,,,,21.878,,,,
895,2012-12-28,305.759,,,,14.378,,,,
896,2012-12-29,349.569,,,,4.713,,,,
897,2012-12-30,224.739,,,,7.34,,,,
898,2012-12-31,611.161,,,,30.365,,,,
899,2013-01-01,625.432,,,,5.869,,,,
900,2013-01-02,650.617,,,,4.21,,,,
901,2013-01-03,542.73,,,,11.051,,,,
902,2013-01-04,632.431,,,,6.238,,,,
903,2013-01-05,697.556,,,,5.293,,,,
904,2013-01-06,436.105,,,,9.731,,,,
905,2013-01-07,486.251,,,,7.136,,,,
906,2013-01-08,744.377,,,,8.803,,,,
907,2013-01-09,540.729,,,,7.55,,,,
908,2013-01-10,348.476,,,,6.979,,,,
909,2013-01-11,352.523,,,,12.109,,,,
910,2013-01-12,299.217,,,,7.599,,,,
911,2013-01-13,248.573,,,,6.699,,,,
912,2013-01-14,350.094,,,,15.384,,,,
913,2013-01-15,648.283,,,,9.599,,,,
914,2013-01-16,590.869,,,,4.689,,,,
915,2013-01-17,564.0,,,,6.972,,,,
916,2013-01-18,514.46,,,,20.745,,,,
917,2013-01-19,419.126,,,,8.115,,,,
918,2013-01-20,443.448,,,,7.628,,,,
919,2013-01-21,449.736,,,,6.707,,,,
920,2013-01-22,555.379,,,,5.092,,,,
921,2013-01-23,878.955,,,,4.575,,,,
922,2013-01-24,591.096,,,,4.664,,,,
923,2013-01-25,541.34,,,,4.399,,,,
924,2013-01-26,439.352,,,,4.133,,,,
925,2013-01-27,457.9,,,,4.953,,,,
926,2013-01-28,572.558,,,,7.899,,,,
927,2013-01-29,868.719,,,,6.451,,,,
928,2013-01-30,1237.0,,,,4.508,,,,
929,2013-01-31,605.129,,,,10.253,,,,
930,2013-02-01,616.258,,,,10.209,,,,
931,2013-02-02,496.423,,,,4.914,,,,
932,2013-02-03,453.162,,,,4.267,,,,
933,2013-02-04,734.492,,,,5.102,,,,
934,2013-02-05,753.836,,,,8.164,,,,
935,2013-02-06,893.437,,,,9.715,,,,
936,2013-02-07,597.649,,,,7.668,,,,
937,2013-02-08,789.145,,,,11.305,,,,
938,2013-02-09,715.526,,,,10.695,,,,
939,2013-02-10,563.173,,,,9.832,,,,
940,2013-02-11,545.052,,,,5.286,,,,
941,2013-02-12,523.037,,,,13.437,,,,
942,2013-02-13,499.386,,,,9.239,,,,
943,2013-02-14,740.467,,,,9.108,,,,
944,2013-02-15,606.872,,,,12.457,,,,
945,2013-02-16,652.056,,,,6.3,,,,
946,2013-02-17,610.099,,,,7.007,,,,
947,2013-02-18,649.143,,,,9.389,,,,
948,2013-02-19,737.778,,,,9.01,,,,
949,2013-02-20,579.317,,,,32.297,,,,
950,2013-02-21,547.571,,,,60.813,,,,
951,2013-02-22,740.879,,,,9.346,,,,
952,2013-02-23,641.262,,,,9.124,,,,
953,2013-02-24,857.425,,,,11.187,,,,
954,2013-02-25,799.813,,,,7.044,,,,
955,2013-02-26,748.307,,,,8.084,,,,
956,2013-02-27,750.436,,,,5.532,,,,
957,2013-02-28,737.42,,,,7.699,,,,
958,2013-03-01,846.702,,,,6.353,,,,
959,2013-03-02,885.469,,,,7.938,,,,
960,2013-03-03,554.34,,,,15.635,,,,
961,2013-03-04,507.538,,,,45.512,,,,
962,2013-03-05,1246.0,,,,64.97,,,,
963,2013-03-06,1441.0,,,,38.815,,,,
964,2013-03-07,991.525,,,,134.679,,,,
965,2013-03-08,890.844,,,,88.218,,,,
966,2013-03-09,792.51,,,,264.496,,,,
967,2013-03-10,744.165,,,,131.381,,,,
968,2013-03-11,763.601,,,,57.38,,,,
969,2013-03-12,1354.0,,,,104.565,,,,
970,2013-03-13,1134.0,,,,263.471,,,,
971,2013-03-14,883.308,,,,145.571,,,,
972,2013-03-15,3710.0,,,,100.029,,,,
973,2013-03-16,2975.0,,,,108.049,,,,
974,2013-03-17,1114.0,,,,156.833,,,,
975,2013-03-18,4006.0,,,,233.429,,,,
976,2013-03-19,2162.0,,,,273.377,,,,
977,2013-03-20,2350.0,,,,159.227,,,,
978,2013-03-21,2345.0,,,,139.817,,,,
979,2013-03-22,1643.0,,,,145.691,,,,
980,2013-03-23,1723.0,,,,74.424,,,,
981,2013-03-24,1250.0,,,,94.699,,,,
982,2013-03-25,2175.0,,,,70.396,,,,
983,2013-03-26,2697.0,,,,82.376,,,,
984,2013-03-27,4073.0,,,,74.718,,,,
985,2013-03-28,2562.0,,,,160.476,,,,
986,2013-03-29,2025.0,,,,130.288,,,,
987,2013-03-30,2687.0,,,,143.795,,,,
988,2013-03-31,3111.0,,,,191.253,,,,
989,2013-04-01,2592.0,,,,563.016,,,,
990,2013-04-02,4400.0,,,,819.175,,,,
991,2013-04-03,4478.0,,,,572.607,,,,
992,2013-04-04,4249.0,,,,511.831,,,,
993,2013-04-05,4348.0,,,,586.268,,,,
994,2013-04-06,3458.0,,,,436.019,,,,
995,2013-04-07,2445.0,,,,309.443,,,,
996,2013-04-08,4044.0,,,,379.177,,,,
997,2013-04-09,6073.0,,,,1124.0,,,,
998,2013-04-10,8125.0,,,,433.408,,,,
999,2013-04-11,4028.0,,,,587.645,,,,
1000,2013-04-12,2789.0,,,,765.805,,,,
1001,2013-04-13,2395.0,,,,418.366,,,,
1002,2013-04-14,1393.0,,,,356.065,,,,
1003,2013-04-15,1672.0,,,,308.99,,,,
1004,2013-04-16,1984.0,,,,293.372,,,,
1005,2013-04-17,2375.0,,,,301.246,,,,
1006,2013-04-18,11864.0,,,,228.293,,,,
1007,2013-04-19,3353.0,,,,300.751,,,,
1008,2013-04-20,2602.0,,,,255.591,,,,
1009,2013-04-21,2530.0,,,,407.547,,,,
1010,2013-04-22,3960.0,,,,210.986,,,,
1011,2013-04-23,3176.0,,,,3066.0,,,,
1012,2013-04-24,4566.0,,,,1750.0,,,,
1013,2013-04-25,3672.0,,,,4834.0,,,,
1014,2013-04-26,2893.0,,,,5473.0,,,,
1015,2013-04-27,2291.0,,,,3993.0,,,,
1016,2013-04-28,1703.0,,,,4407.0,,,,
1017,2013-04-29,4764.0,,,,3447.0,,,,
1018,2013-04-30,2824.0,,,,3972.0,,,,
1019,2013-05-01,3054.0,,,,7579.0,,,,
1020,2013-05-02,1811.0,,,,1294.0,,,,
1021,2013-05-03,1610.0,,,,754.007,,,,
1022,2013-05-04,1047.0,,,,929.914,,,,
1023,2013-05-05,1435.0,,,,1033.0,,,,
1024,2013-05-06,1810.0,,,,1200.0,,,,
1025,2013-05-07,1910.0,,,,940.69,,,,
1026,2013-05-08,1799.0,,,,720.178,,,,
1027,2013-05-09,1135.0,,,,666.909,,,,
1028,2013-05-10,1487.0,,,,700.641,,,,
1029,2013-05-11,1054.0,,,,2338.0,,,,
1030,2013-05-12,958.657,,,,1083.0,,,,
1031,2013-05-13,2074.0,,,,957.151,,,,
1032,2013-05-14,1303.0,,,,856.437,,,,
1033,2013-05-15,1228.0,,,,894.05,,,,
1034,2013-05-16,1259.0,,,,742.919,,,,
1035,2013-05-17,1620.0,,,,818.596,,,,
1036,2013-05-18,1618.0,,,,875.687,,,,
1037,2013-05-19,1003.0,,,,856.72,,,,
1038,2013-05-20,1263.0,,,,679.093,,,,
1039,2013-05-21,1439.0,,,,928.211,,,,
1040,2013-05-22,1669.0,,,,997.545,,,,
1041,2013-05-23,1406.0,,,,1000.0,,,,
1042,2013-05-24,1707.0,,,,1189.0,,,,
1043,2013-05-25,1822.0,,,,1037.0,,,,
1044,2013-05-26,1216.0,,,,1059.0,,,,
1045,2013-05-27,1611.0,,,,1048.0,,,,
1046,2013-05-28,1559.0,,,,982.177,,,,
1047,2013-05-29,1857.0,,,,918.57,,,,
1048,2013-05-30,1385.0,,,,1113.0,,,,
1049,2013-05-31,1568.0,,,,1078.0,,,,
1050,2013-06-01,1135.0,,,,1126.0,,,,
1051,2013-06-02,1065.0,,,,944.792,,,,
1052,2013-06-03,1676.0,,,,983.423,,,,
1053,2013-06-04,1364.0,,,,916.794,,,,
1054,2013-06-05,1439.0,,,,1013.0,,,,
1055,2013-06-06,1649.0,,,,853.333,,,,
1056,2013-06-07,1486.0,,,,1246.0,,,,
1057,2013-06-08,909.799,,,,917.152,,,,
1058,2013-06-09,1599.0,,,,786.856,,,,
1059,2013-06-10,1124.0,,,,1059.0,,,,
1060,2013-06-11,1274.0,,,,831.919,,,,
1061,2013-06-12,1335.0,,,,851.406,,,,
1062,2013-06-13,1499.0,,,,786.609,,,,
1063,2013-06-14,1489.0,,,,1064.0,,,,
1064,2013-06-15,1155.0,,,,761.393,,,,
1065,2013-06-16,1205.0,,,,745.319,,,,
1066,2013-06-17,1263.0,,,,793.033,,,,
1067,2013-06-18,1441.0,,,,692.093,,,,
1068,2013-06-19,1294.0,,,,722.522,,,,
1069,2013-06-20,1506.0,,,,600.824,,,,
1070,2013-06-21,1617.0,,,,534.9,,,,
1071,2013-06-22,1011.0,,,,408.607,,,,
1072,2013-06-23,889.345,,,,594.841,,,,
1073,2013-06-24,1349.0,,,,580.941,,,,
1074,2013-06-25,1554.0,,,,1021.0,,,,
1075,2013-06-26,1348.0,,,,940.418,,,,
1076,2013-06-27,1178.0,,,,878.868,,,,
1077,2013-06-28,1228.0,,,,870.309,,,,
1078,2013-06-29,1295.0,,,,852.978,,,,
1079,2013-06-30,1191.0,,,,946.846,,,,
1080,2013-07-01,1893.0,,,,788.957,,,,
1081,2013-07-02,1541.0,,,,770.727,,,,
1082,2013-07-03,1863.0,,,,635.472,,,,
1083,2013-07-04,1908.0,,,,860.856,,,,
1084,2013-07-05,2109.0,,,,797.775,,,,
1085,2013-07-06,1376.0,,,,853.54,,,,
1086,2013-07-07,1469.0,,,,674.343,,,,
1087,2013-07-08,1546.0,,,,724.041,,,,
1088,2013-07-09,2053.0,,,,678.399,,,,
1089,2013-07-10,2109.0,,,,775.833,,,,
1090,2013-07-11,2003.0,,,,767.817,,,,
1091,2013-07-12,1792.0,,,,774.697,,,,
1092,2013-07-13,2026.0,,,,740.932,,,,
1093,2013-07-14,1459.0,,,,2997.0,,,,
1094,2013-07-15,1698.0,,,,787.076,,,,
1095,2013-07-16,2162.0,,,,772.481,,,,
1096,2013-07-17,2351.0,,,,833.442,,,,
1097,2013-07-18,2105.0,,,,821.533,,,,
1098,2013-07-19,1859.0,,,,868.188,,,,
1099,2013-07-20,1222.0,,,,985.691,,,,
1100,2013-07-21,1164.0,,,,789.299,,,,
1101,2013-07-22,1892.0,,,,762.594,,,,
1102,2013-07-23,2245.0,,,,742.565,,,,
1103,2013-07-24,1844.0,,,,868.896,,,,
1104,2013-07-25,1680.0,,,,800.807,,,,
1105,2013-07-26,1872.0,,,,831.985,,,,
1106,2013-07-27,1101.0,,,,697.485,,,,
1107,2013-07-28,1456.0,,,,1103.0,,,,
1108,2013-07-29,1626.0,,,,696.348,,,,
1109,2013-07-30,2213.0,,,,969.284,,,,
1110,2013-07-31,1665.0,,,,786.133,,,,
1111,2013-08-01,2153.0,,,,803.429,,,,
1112,2013-08-02,1679.0,,,,701.387,,,,
1113,2013-08-03,1402.0,,,,765.833,,,,
1114,2013-08-04,1114.0,,,,652.116,,,,
1115,2013-08-05,1585.0,,,,763.516,,,,
1116,2013-08-06,1347.0,,,,778.351,,,,
1117,2013-08-07,1376.0,,,,753.75,,,,
1118,2013-08-08,1191.0,,,,1039.0,,,,
1119,2013-08-09,1170.0,,,,300.339,,,,
1120,2013-08-10,924.516,,,,273.901,,,,
1121,2013-08-11,1027.0,,,,179.089,,,,
1122,2013-08-12,1576.0,,,,221.114,,,,
1123,2013-08-13,2320.0,,,,146.37,,,,
1124,2013-08-14,2493.0,,,,426.602,,,,
1125,2013-08-15,1363.0,,,,153.079,,,,
1126,2013-08-16,1462.0,,,,934.26,,,,
1127,2013-08-17,1714.0,,,,122.732,,,,
1128,2013-08-18,1345.0,,,,207.065,,,,
1129,2013-08-19,1526.0,,,,146.11,,,,
1130,2013-08-20,1547.0,,,,124.449,,,,
1131,2013-08-21,2207.0,,,,257.079,,,,
1132,2013-08-22,1319.0,,,,124.502,,,,
1133,2013-08-23,1579.0,,,,192.206,,,,
1134,2013-08-24,1150.0,,,,219.514,,,,
1135,2013-08-25,1337.0,,,,252.077,,,,
1136,2013-08-26,1378.0,,,,203.551,,,,
1137,2013-08-27,1630.0,,,,192.225,,,,
1138,2013-08-28,1395.0,,,,227.474,,,,
1139,2013-08-29,5171.0,,,,155.173,,,,
1140,2013-08-30,1573.0,,,,162.152,,,,
1141,2013-08-31,2244.0,,,,170.181,,,,
1142,2013-09-01,2191.0,,,,160.494,,,,
1143,2013-09-02,1985.0,,,,147.355,,,,
1144,2013-09-03,2262.0,,,,151.278,,,,
1145,2013-09-04,2100.0,,,,334.528,,,,
1146,2013-09-05,1706.0,,,,197.725,,,,
1147,2013-09-06,1318.0,,,,235.494,,,,
1148,2013-09-07,1397.0,,,,240.902,,,,
1149,2013-09-08,995.609,,,,190.822,,,,
1150,2013-09-09,2096.0,,,,338.647,,,,
1151,2013-09-10,1462.0,,,,244.731,,,,
1152,2013-09-11,2049.0,,,,206.748,,,,
1153,2013-09-12,1659.0,,,,225.139,,,,
1154,2013-09-13,1807.0,,,,223.423,,,,
1155,2013-09-14,1645.0,,,,253.31,,,,
1156,2013-09-15,925.232,,,,277.232,,,,
1157,2013-09-16,1657.0,,,,214.931,,,,
1158,2013-09-17,1167.0,,,,204.054,,,,
1159,2013-09-18,1731.0,,,,319.322,,,,
1160,2013-09-19,1701.0,,,,138.549,,,,
1161,2013-09-20,1516.0,,,,270.767,,,,
1162,2013-09-21,1032.0,,,,165.018,,,,
1163,2013-09-22,1171.0,,,,192.947,,,,
1164,2013-09-23,1856.0,,,,328.342,,,,
1165,2013-09-24,1853.0,,,,531.528,,,,
1166,2013-09-25,1900.0,,,,289.882,,,,
1167,2013-09-26,1605.0,,,,247.978,,,,
1168,2013-09-27,1798.0,,,,257.462,,,,
1169,2013-09-28,1592.0,,,,381.338,,,,
1170,2013-09-29,1658.0,,,,222.162,,,,
1171,2013-09-30,2194.0,,,,240.237,,,,
1172,2013-10-01,2338.0,,,,181.857,,,,
1173,2013-10-02,2193.0,,,,297.076,,,,
1174,2013-10-03,1689.0,,,,305.978,,,,
1175,2013-10-04,1817.0,,,,251.516,,,,
1176,2013-10-05,1170.0,,,,147.122,,,,
1177,2013-10-06,1163.0,,,,142.093,,,,
1178,2013-10-07,1870.0,,,,171.373,,,,
1179,2013-10-08,1953.0,,,,185.38,,,,
1180,2013-10-09,2188.0,,,,253.779,,,,
1181,2013-10-10,1644.0,,,,298.602,,,,
1182,2013-10-11,1967.0,,,,252.854,,,,
1183,2013-10-12,1738.0,,,,154.287,,,,
1184,2013-10-13,1779.0,,,,295.719,,,,
1185,2013-10-14,2071.0,,,,200.311,,,,
1186,2013-10-15,2255.0,,,,172.112,,,,
1187,2013-10-16,2746.0,,,,184.759,,,,
1188,2013-10-17,2525.0,,,,196.042,,,,
1189,2013-10-18,2298.0,,,,157.813,,,,
1190,2013-10-19,2796.0,,,,298.785,,,,
1191,2013-10-20,2291.0,,,,143.132,,,,
1192,2013-10-21,2902.0,,,,290.34,,,,
1193,2013-10-22,3365.0,,,,430.555,,,,
1194,2013-10-23,3783.0,,,,650.691,,,,
1195,2013-10-24,3058.0,,,,527.288,,,,
1196,2013-10-25,8324.0,,,,477.776,,,,
1197,2013-10-26,2482.0,,,,222.396,,,,
1198,2013-10-27,2072.0,,,,235.0,,,,
1199,2013-10-28,2393.0,,,,419.164,,,,
1200,2013-10-29,6529.0,,,,270.736,,,,
1201,2013-10-30,2983.0,,,,580.874,,,,
1202,2013-10-31,2327.0,,,,269.997,,,,
1203,2013-11-01,2810.0,,,,303.345,,,,
1204,2013-11-02,3299.0,,,,254.222,,,,
1205,2013-11-03,3347.0,,,,607.322,,,,
1206,2013-11-04,4799.0,,,,498.833,,,,
1207,2013-11-05,5047.0,,,,529.221,,,,
1208,2013-11-06,4168.0,,,,633.92,,,,
1209,2013-11-07,5723.0,,,,1113.0,,,,
