,Time,BTC_Average_Block_Time_Minutes,ETH_Average_Block_Time_Minutes,XRP_Average_Block_Time_Minutes,DOGE_Average_Block_Time_Minutes,LTC_Average_Block_Time_Minutes,BCH_Average_Block_Time_Minutes,XMR_Average_Block_Time_Minutes,DASH_Average_Block_Time_Minutes,ZEC_Average_Block_Time_Minutes
650,2010-10-21,7.742,,,,,,,,
651,2010-10-22,9.351,,,,,,,,
652,2010-10-23,8.229,,,,,,,,
653,2010-10-24,7.024,,,,,,,,
654,2010-10-25,7.094,,,,,,,,
655,2010-10-26,5.975,,,,,,,,
656,2010-10-27,6.761,,,,,,,,
657,2010-10-28,6.575,,,,,,,,
658,2010-10-29,6.457,,,,,,,,
659,2010-10-30,5.714,,,,,,,,
660,2010-10-31,8.045,,,,,,,,
661,2010-11-01,8.136,,,,,,,,
662,2010-11-02,8.182,,,,,,,,
663,2010-11-03,7.579,,,,,,,,
664,2010-11-04,7.164,,,,,,,,
665,2010-11-05,6.575,,,,,,,,
666,2010-11-06,6.606,,,,,,,,
667,2010-11-07,5.975,,,,,,,,
668,2010-11-08,5.236,,,,,,,,
669,2010-11-09,6.636,,,,,,,,
670,2010-11-10,7.094,,,,,,,,
671,2010-11-11,6.575,,,,,,,,
672,2010-11-12,8.521,,,,,,,,
673,2010-11-13,6.457,,,,,,,,
674,2010-11-14,5.625,,,,,,,,
675,2010-11-15,7.2,,,,,,,,
676,2010-11-16,7.31,,,,,,,,
677,2010-11-17,5.83,,,,,,,,
678,2010-11-18,5.603,,,,,,,,
679,2010-11-19,9.6,,,,,,,,
680,2010-11-20,12.414,,,,,,,,
681,2010-11-21,10.286,,,,,,,,
682,2010-11-22,8.834,,,,,,,,
683,2010-11-23,10.286,,,,,,,,
684,2010-11-24,8.136,,,,,,,,
685,2010-11-25,7.956,,,,,,,,
686,2010-11-26,7.423,,,,,,,,
687,2010-11-27,8.0,,,,,,,,
688,2010-11-28,8.372,,,,,,,,
689,2010-11-29,6.89,,,,,,,,
690,2010-11-30,7.129,,,,,,,,
691,2010-12-01,7.66,,,,,,,,
692,2010-12-02,7.66,,,,,,,,
693,2010-12-03,7.619,,,,,,,,
694,2010-12-04,6.288,,,,,,,,
695,2010-12-05,6.025,,,,,,,,
696,2010-12-06,5.975,,,,,,,,
697,2010-12-07,6.025,,,,,,,,
698,2010-12-08,6.05,,,,,,,,
699,2010-12-09,6.457,,,,,,,,
700,2010-12-10,9.796,,,,,,,,
701,2010-12-11,8.229,,,,,,,,
702,2010-12-12,8.421,,,,,,,,
703,2010-12-13,10.213,,,,,,,,
704,2010-12-14,8.421,,,,,,,,
705,2010-12-15,7.347,,,,,,,,
706,2010-12-16,8.324,,,,,,,,
707,2010-12-17,8.675,,,,,,,,
708,2010-12-18,8.944,,,,,,,,
709,2010-12-19,7.826,,,,,,,,
710,2010-12-20,9.057,,,,,,,,
711,2010-12-21,7.385,,,,,,,,
712,2010-12-22,9.114,,,,,,,,
713,2010-12-23,9.931,,,,,,,,
714,2010-12-24,9.73,,,,,,,,
715,2010-12-25,8.571,,,,,,,,
716,2010-12-26,9.931,,,,,,,,
717,2010-12-27,8.675,,,,,,,,
718,2010-12-28,8.521,,,,,,,,
719,2010-12-29,8.727,,,,,,,,
720,2010-12-30,8.521,,,,,,,,
721,2010-12-31,8.889,,,,,,,,
722,2011-01-01,7.956,,,,,,,,
723,2011-01-02,8.229,,,,,,,,
724,2011-01-03,9.231,,,,,,,,
725,2011-01-04,10.213,,,,,,,,
726,2011-01-05,9.351,,,,,,,,
727,2011-01-06,10.213,,,,,,,,
728,2011-01-07,8.78,,,,,,,,
729,2011-01-08,8.471,,,,,,,,
730,2011-01-09,8.834,,,,,,,,
731,2011-01-10,8.889,,,,,,,,
732,2011-01-11,8.372,,,,,,,,
733,2011-01-12,8.623,,,,,,,,
734,2011-01-13,7.66,,,,,,,,
735,2011-01-14,7.956,,,,,,,,
736,2011-01-15,9.172,,,,,,,,
737,2011-01-16,8.276,,,,,,,,
738,2011-01-17,7.956,,,,,,,,
739,2011-01-18,10.213,,,,,,,,
740,2011-01-19,8.521,,,,,,,,
741,2011-01-20,7.742,,,,,,,,
742,2011-01-21,8.276,,,,,,,,
743,2011-01-22,8.727,,,,,,,,
744,2011-01-23,8.471,,,,,,,,
745,2011-01-24,7.66,,,,,,,,
746,2011-01-25,9.231,,,,,,,,
747,2011-01-26,8.0,,,,,,,,
748,2011-01-27,9.0,,,,,,,,
749,2011-01-28,9.114,,,,,,,,
750,2011-01-29,8.944,,,,,,,,
751,2011-01-30,9.231,,,,,,,,
752,2011-01-31,8.471,,,,,,,,
753,2011-02-01,8.78,,,,,,,,
754,2011-02-02,9.114,,,,,,,,
755,2011-02-03,9.0,,,,,,,,
756,2011-02-04,7.423,,,,,,,,
757,2011-02-05,8.045,,,,,,,,
758,2011-02-06,8.136,,,,,,,,
759,2011-02-07,7.094,,,,,,,,
760,2011-02-08,8.571,,,,,,,,
761,2011-02-09,7.5,,,,,,,,
762,2011-02-10,7.742,,,,,,,,
763,2011-02-11,7.742,,,,,,,,
764,2011-02-12,7.347,,,,,,,,
765,2011-02-13,7.273,,,,,,,,
766,2011-02-14,7.347,,,,,,,,
767,2011-02-15,6.4,,,,,,,,
768,2011-02-16,6.207,,,,,,,,
769,2011-02-17,6.234,,,,,,,,
770,2011-02-18,6.792,,,,,,,,
771,2011-02-19,8.944,,,,,,,,
772,2011-02-20,7.273,,,,,,,,
773,2011-02-21,7.423,,,,,,,,
774,2011-02-22,6.825,,,,,,,,
775,2011-02-23,5.926,,,,,,,,
776,2011-02-24,6.957,,,,,,,,
777,2011-02-25,6.4,,,,,,,,
778,2011-02-26,5.217,,,,,,,,
779,2011-02-27,5.902,,,,,,,,
780,2011-02-28,9.6,,,,,,,,
781,2011-03-01,11.077,,,,,,,,
782,2011-03-02,8.571,,,,,,,,
783,2011-03-03,7.742,,,,,,,,
784,2011-03-04,6.516,,,,,,,,
785,2011-03-05,5.199,,,,,,,,
786,2011-03-06,5.255,,,,,,,,
787,2011-03-07,6.825,,,,,,,,
788,2011-03-08,7.701,,,,,,,,
789,2011-03-09,9.0,,,,,,,,
790,2011-03-10,13.091,,,,,,,,
791,2011-03-11,11.077,,,,,,,,
792,2011-03-12,10.286,,,,,,,,
793,2011-03-13,12.308,,,,,,,,
794,2011-03-14,12.857,,,,,,,,
795,2011-03-15,12.857,,,,,,,,
796,2011-03-16,10.588,,,,,,,,
797,2011-03-17,10.213,,,,,,,,
798,2011-03-18,12.0,,,,,,,,
799,2011-03-19,12.522,,,,,,,,
800,2011-03-20,10.511,,,,,,,,
801,2011-03-21,9.73,,,,,,,,
802,2011-03-22,12.101,,,,,,,,
803,2011-03-23,9.172,,,,,,,,
804,2011-03-24,9.474,,,,,,,,
805,2011-03-25,8.324,,,,,,,,
806,2011-03-26,10.435,,,,,,,,
807,2011-03-27,10.07,,,,,,,,
808,2011-03-28,8.571,,,,,,,,
809,2011-03-29,8.834,,,,,,,,
810,2011-03-30,9.231,,,,,,,,
811,2011-03-31,7.164,,,,,,,,
812,2011-04-01,8.182,,,,,,,,
813,2011-04-02,8.0,,,,,,,,
814,2011-04-03,8.229,,,,,,,,
815,2011-04-04,8.09,,,,,,,,
816,2011-04-05,7.423,,,,,,,,
817,2011-04-06,9.73,,,,,,,,
818,2011-04-07,9.796,,,,,,,,
819,2011-04-08,8.675,,,,,,,,
820,2011-04-09,9.231,,,,,,,,
821,2011-04-10,8.324,,,,,,,,
822,2011-04-11,8.834,,,,,,,,
823,2011-04-12,8.834,,,,,,,,
824,2011-04-13,7.423,,,,,,,,
825,2011-04-14,9.0,,,,,,,,
826,2011-04-15,10.588,,,,,,,,
827,2011-04-16,8.324,,,,,,,,
828,2011-04-17,8.0,,,,,,,,
829,2011-04-18,9.73,,,,,,,,
830,2011-04-19,9.351,,,,,,,,
831,2011-04-20,10.0,,,,,,,,
832,2011-04-21,9.796,,,,,,,,
833,2011-04-22,8.182,,,,,,,,
834,2011-04-23,8.372,,,,,,,,
835,2011-04-24,8.889,,,,,,,,
836,2011-04-25,7.5,,,,,,,,
837,2011-04-26,7.385,,,,,,,,
838,2011-04-27,7.869,,,,,,,,
839,2011-04-28,8.78,,,,,,,,
840,2011-04-29,7.2,,,,,,,,
841,2011-04-30,7.619,,,,,,,,
842,2011-05-01,8.045,,,,,,,,
843,2011-05-02,7.31,,,,,,,,
844,2011-05-03,7.347,,,,,,,,
845,2011-05-04,7.31,,,,,,,,
846,2011-05-05,6.575,,,,,,,,
847,2011-05-06,6.606,,,,,,,,
848,2011-05-07,6.729,,,,,,,,
849,2011-05-08,6.575,,,,,,,,
850,2011-05-09,6.025,,,,,,,,
851,2011-05-10,7.869,,,,,,,,
852,2011-05-11,7.539,,,,,,,,
853,2011-05-12,8.521,,,,,,,,
854,2011-05-13,6.957,,,,,,,,
855,2011-05-14,5.95,,,,,,,,
856,2011-05-15,6.545,,,,,,,,
857,2011-05-16,5.83,,,,,,,,
858,2011-05-17,5.603,,,,,,,,
859,2011-05-18,5.0,,,,,,,,
860,2011-05-19,8.421,,,,,,,,
861,2011-05-20,6.545,,,,,,,,
862,2011-05-21,6.545,,,,,,,,
863,2011-05-22,5.714,,,,,,,,
864,2011-05-23,5.035,,,,,,,,
865,2011-05-24,4.816,,,,,,,,
866,2011-05-25,4.691,,,,,,,,
867,2011-05-26,4.865,,,,,,,,
868,2011-05-27,8.623,,,,,,,,
869,2011-05-28,9.29,,,,,,,,
870,2011-05-29,8.0,,,,,,,,
871,2011-05-30,9.351,,,,,,,,
872,2011-05-31,9.6,,,,,,,,
873,2011-06-01,7.66,,,,,,,,
874,2011-06-02,7.579,,,,,,,,
875,2011-06-03,7.129,,,,,,,,
876,2011-06-04,6.429,,,,,,,,
877,2011-06-05,6.923,,,,,,,,
878,2011-06-06,6.18,,,,,,,,
879,2011-06-07,8.471,,,,,,,,
880,2011-06-08,7.784,,,,,,,,
881,2011-06-09,6.486,,,,,,,,
882,2011-06-10,6.457,,,,,,,,
883,2011-06-11,5.714,,,,,,,,
884,2011-06-12,6.18,,,,,,,,
885,2011-06-13,6.344,,,,,,,,
886,2011-06-14,5.83,,,,,,,,
887,2011-06-15,5.161,,,,,,,,
888,2011-06-16,8.0,,,,,,,,
889,2011-06-17,7.742,,,,,,,,
890,2011-06-18,7.31,,,,,,,,
891,2011-06-19,6.457,,,,,,,,
892,2011-06-20,6.154,,,,,,,,
893,2011-06-21,5.692,,,,,,,,
894,2011-06-22,5.538,,,,,,,,
895,2011-06-23,6.0,,,,,,,,
896,2011-06-24,6.667,,,,,,,,
897,2011-06-25,10.07,,,,,,,,
898,2011-06-26,9.664,,,,,,,,
899,2011-06-27,8.521,,,,,,,,
900,2011-06-28,9.0,,,,,,,,
901,2011-06-29,8.372,,,,,,,,
902,2011-06-30,7.539,,,,,,,,
903,2011-07-01,8.324,,,,,,,,
904,2011-07-02,8.521,,,,,,,,
905,2011-07-03,8.727,,,,,,,,
906,2011-07-04,8.471,,,,,,,,
907,2011-07-05,10.36,,,,,,,,
908,2011-07-06,9.172,,,,,,,,
909,2011-07-07,10.992,,,,,,,,
910,2011-07-08,8.727,,,,,,,,
911,2011-07-09,9.664,,,,,,,,
912,2011-07-10,10.511,,,,,,,,
913,2011-07-11,9.172,,,,,,,,
914,2011-07-12,10.213,,,,,,,,
915,2011-07-13,7.539,,,,,,,,
916,2011-07-14,10.0,,,,,,,,
917,2011-07-15,8.889,,,,,,,,
918,2011-07-16,9.172,,,,,,,,
919,2011-07-17,8.471,,,,,,,,
920,2011-07-18,8.471,,,,,,,,
921,2011-07-19,10.141,,,,,,,,
922,2011-07-20,9.664,,,,,,,,
923,2011-07-21,9.474,,,,,,,,
924,2011-07-22,9.536,,,,,,,,
925,2011-07-23,9.863,,,,,,,,
926,2011-07-24,8.675,,,,,,,,
927,2011-07-25,8.727,,,,,,,,
928,2011-07-26,8.182,,,,,,,,
929,2011-07-27,8.276,,,,,,,,
930,2011-07-28,9.29,,,,,,,,
931,2011-07-29,8.78,,,,,,,,
932,2011-07-30,9.474,,,,,,,,
933,2011-07-31,8.229,,,,,,,,
934,2011-08-01,8.727,,,,,,,,
935,2011-08-02,9.351,,,,,,,,
936,2011-08-03,9.172,,,,,,,,
937,2011-08-04,11.163,,,,,,,,
938,2011-08-05,10.286,,,,,,,,
939,2011-08-06,11.803,,,,,,,,
940,2011-08-07,11.429,,,,,,,,
941,2011-08-08,10.588,,,,,,,,
942,2011-08-09,9.863,,,,,,,,
943,2011-08-10,9.474,,,,,,,,
944,2011-08-11,10.511,,,,,,,,
945,2011-08-12,10.992,,,,,,,,
946,2011-08-13,11.077,,,,,,,,
947,2011-08-14,10.909,,,,,,,,
948,2011-08-15,11.163,,,,,,,,
949,2011-08-16,9.796,,,,,,,,
950,2011-08-17,10.588,,,,,,,,
951,2011-08-18,10.0,,,,,,,,
952,2011-08-19,10.992,,,,,,,,
953,2011-08-20,9.474,,,,,,,,
954,2011-08-21,9.0,,,,,,,,
955,2011-08-22,8.521,,,,,,,,
956,2011-08-23,9.29,,,,,,,,
957,2011-08-24,10.746,,,,,,,,
958,2011-08-25,10.667,,,,,,,,
959,2011-08-26,9.796,,,,,,,,
960,2011-08-27,11.803,,,,,,,,
961,2011-08-28,12.414,,,,,,,,
962,2011-08-29,10.435,,,,,,,,
963,2011-08-30,9.863,,,,,,,,
964,2011-08-31,9.29,,,,,,,,
965,2011-09-01,11.163,,,,,,,,
966,2011-09-02,9.231,,,,,,,,
967,2011-09-03,9.931,,,,,,,,
968,2011-09-04,10.746,,,,,,,,
969,2011-09-05,9.231,,,,,,,,
970,2011-09-06,9.536,,,,,,,,
971,2011-09-07,10.588,,,,,,,,
972,2011-09-08,11.163,,,,,,,,
973,2011-09-09,9.351,,,,,,,,
974,2011-09-10,10.827,,,,,,,,
975,2011-09-11,11.52,,,,,,,,
976,2011-09-12,10.827,,,,,,,,
977,2011-09-13,10.141,,,,,,,,
978,2011-09-14,9.863,,,,,,,,
979,2011-09-15,9.231,,,,,,,,
980,2011-09-16,12.101,,,,,,,,
981,2011-09-17,10.746,,,,,,,,
982,2011-09-18,9.114,,,,,,,,
983,2011-09-19,11.339,,,,,,,,
984,2011-09-20,10.286,,,,,,,,
985,2011-09-21,9.863,,,,,,,,
986,2011-09-22,9.73,,,,,,,,
987,2011-09-23,10.827,,,,,,,,
988,2011-09-24,11.163,,,,,,,,
989,2011-09-25,10.511,,,,,,,,
990,2011-09-26,10.746,,,,,,,,
991,2011-09-27,10.827,,,,,,,,
992,2011-09-28,9.796,,,,,,,,
993,2011-09-29,11.52,,,,,,,,
994,2011-09-30,11.803,,,,,,,,
995,2011-10-01,10.07,,,,,,,,
996,2011-10-02,11.901,,,,,,,,
997,2011-10-03,9.931,,,,,,,,
998,2011-10-04,12.857,,,,,,,,
999,2011-10-05,9.931,,,,,,,,
1000,2011-10-06,11.25,,,,,,,,
1001,2011-10-07,10.435,,,,,,,,
1002,2011-10-08,12.101,,,,,,,,
1003,2011-10-09,11.339,,,,,,,,
1004,2011-10-10,11.707,,,,,,,,
1005,2011-10-11,15.484,,,,,,,,
1006,2011-10-12,12.0,,,,,,,,
1007,2011-10-13,14.845,,,,0.149,,,,
1008,2011-10-14,10.36,,,,1.283,,,,
1009,2011-10-15,10.746,,,,1.89,,,,
1010,2011-10-16,12.101,,,,1.574,,,,
1011,2011-10-17,12.203,,,,1.863,,,,
1012,2011-10-18,12.0,,,,1.743,,,,
1013,2011-10-19,10.827,,,,2.24,,,,
1014,2011-10-20,12.522,,,,1.897,,,,
1015,2011-10-21,11.901,,,,1.733,,,,
1016,2011-10-22,14.694,,,,1.978,,,,
1017,2011-10-23,13.333,,,,1.739,,,,
1018,2011-10-24,11.339,,,,2.416,,,,
1019,2011-10-25,11.163,,,,2.753,,,,
1020,2011-10-26,12.308,,,,2.496,,,,
1021,2011-10-27,14.4,,,,3.372,,,,
1022,2011-10-28,13.714,,,,3.193,,,,
1023,2011-10-29,12.743,,,,2.483,,,,
1024,2011-10-30,12.973,,,,1.957,,,,
1025,2011-10-31,10.992,,,,2.182,,,,
1026,2011-11-01,9.6,,,,1.644,,,,
1027,2011-11-02,9.351,,,,1.162,,,,
1028,2011-11-03,11.52,,,,1.593,,,,
1029,2011-11-04,9.796,,,,1.547,,,,
1030,2011-11-05,9.863,,,,2.428,,,,
1031,2011-11-06,10.0,,,,2.297,,,,
1032,2011-11-07,10.909,,,,2.466,,,,
1033,2011-11-08,9.664,,,,2.697,,,,
1034,2011-11-09,8.944,,,,2.652,,,,
1035,2011-11-10,10.213,,,,2.738,,,,
1036,2011-11-11,12.101,,,,2.496,,,,
1037,2011-11-12,10.07,,,,2.478,,,,
1038,2011-11-13,10.0,,,,2.576,,,,
1039,2011-11-14,10.07,,,,2.457,,,,
1040,2011-11-15,8.727,,,,2.432,,,,
1041,2011-11-16,10.667,,,,2.531,,,,
1042,2011-11-17,10.36,,,,2.311,,,,
1043,2011-11-18,10.827,,,,2.319,,,,
1044,2011-11-19,11.707,,,,2.404,,,,
1045,2011-11-20,10.07,,,,2.226,,,,
1046,2011-11-21,12.203,,,,2.453,,,,
1047,2011-11-22,10.286,,,,2.604,,,,
1048,2011-11-23,10.746,,,,2.453,,,,
1049,2011-11-24,12.743,,,,2.818,,,,
1050,2011-11-25,10.667,,,,2.478,,,,
1051,2011-11-26,12.0,,,,2.487,,,,
1052,2011-11-27,12.632,,,,2.376,,,,
1053,2011-11-28,11.339,,,,2.428,,,,
1054,2011-11-29,10.435,,,,2.531,,,,
1055,2011-11-30,8.889,,,,2.0,,,,
1056,2011-12-01,7.912,,,,2.025,,,,
1057,2011-12-02,9.863,,,,1.938,,,,
1058,2011-12-03,9.474,,,,1.873,,,,
1059,2011-12-04,10.588,,,,2.264,,,,
1060,2011-12-05,9.114,,,,2.732,,,,
1061,2011-12-06,8.421,,,,2.449,,,,
1062,2011-12-07,10.435,,,,2.487,,,,
1063,2011-12-08,8.78,,,,2.687,,,,
1064,2011-12-09,9.796,,,,2.829,,,,
1065,2011-12-10,10.0,,,,2.522,,,,
1066,2011-12-11,9.474,,,,2.4,,,,
1067,2011-12-12,11.339,,,,2.416,,,,
1068,2011-12-13,10.909,,,,4.045,,,,
1069,2011-12-14,9.412,,,,3.81,,,,
1070,2011-12-15,12.857,,,,2.975,,,,
1071,2011-12-16,12.203,,,,2.396,,,,
1072,2011-12-17,9.6,,,,2.441,,,,
1073,2011-12-18,10.0,,,,2.268,,,,
1074,2011-12-19,9.057,,,,2.672,,,,
1075,2011-12-20,10.746,,,,2.595,,,,
1076,2011-12-21,9.664,,,,2.246,,,,
1077,2011-12-22,9.73,,,,1.915,,,,
1078,2011-12-23,10.141,,,,3.609,,,,
1079,2011-12-24,9.931,,,,5.088,,,,
1080,2011-12-25,8.276,,,,5.236,,,,
1081,2011-12-26,8.136,,,,4.377,,,,
1082,2011-12-27,9.931,,,,4.186,,,,
1083,2011-12-28,9.29,,,,3.318,,,,
1084,2011-12-29,10.435,,,,1.2,,,,
1085,2011-12-30,10.141,,,,1.455,,,,
1086,2011-12-31,9.536,,,,2.526,,,,
1087,2012-01-01,9.412,,,,2.553,,,,
1088,2012-01-02,9.536,,,,2.278,,,,
1089,2012-01-03,9.057,,,,2.293,,,,
1090,2012-01-04,9.664,,,,2.271,,,,
1091,2012-01-05,9.796,,,,2.282,,,,
1092,2012-01-06,8.421,,,,2.677,,,,
1093,2012-01-07,7.826,,,,3.273,,,,
1094,2012-01-08,8.834,,,,5.161,,,,
1095,2012-01-09,8.78,,,,7.236,,,,
1096,2012-01-10,10.213,,,,7.423,,,,
1097,2012-01-11,9.412,,,,5.902,,,,
1098,2012-01-12,9.29,,,,2.562,,,,
1099,2012-01-13,10.286,,,,1.41,,,,
1100,2012-01-14,9.6,,,,1.688,,,,
1101,2012-01-15,10.36,,,,4.458,,,,
1102,2012-01-16,8.229,,,,4.571,,,,
1103,2012-01-17,9.172,,,,5.581,,,,
1104,2012-01-18,11.25,,,,6.076,,,,
1105,2012-01-19,9.6,,,,8.521,,,,
1106,2012-01-20,9.931,,,,6.636,,,,
1107,2012-01-21,8.78,,,,6.372,,,,
1108,2012-01-22,10.588,,,,3.504,,,,
1109,2012-01-23,8.471,,,,2.633,,,,
1110,2012-01-24,10.36,,,,3.273,,,,
1111,2012-01-25,9.73,,,,2.5,,,,
1112,2012-01-26,10.435,,,,2.396,,,,
1113,2012-01-27,10.213,,,,2.243,,,,
1114,2012-01-28,9.931,,,,1.593,,,,
1115,2012-01-29,8.623,,,,1.395,,,,
1116,2012-01-30,8.372,,,,1.497,,,,
1117,2012-01-31,9.6,,,,3.989,,,,
1118,2012-02-01,10.213,,,,3.038,,,,
1119,2012-02-02,9.057,,,,2.192,,,,
1120,2012-02-03,9.114,,,,1.959,,,,
1121,2012-02-04,9.172,,,,1.667,,,,
1122,2012-02-05,10.141,,,,1.649,,,,
1123,2012-02-06,9.863,,,,2.416,,,,
1124,2012-02-07,10.511,,,,2.345,,,,
1125,2012-02-08,9.931,,,,2.308,,,,
1126,2012-02-09,9.931,,,,2.54,,,,
1127,2012-02-10,10.435,,,,2.677,,,,
1128,2012-02-11,9.6,,,,2.308,,,,
1129,2012-02-12,9.114,,,,2.368,,,,
1130,2012-02-13,10.511,,,,2.334,,,,
1131,2012-02-14,10.435,,,,2.404,,,,
1132,2012-02-15,10.746,,,,2.338,,,,
1133,2012-02-16,10.435,,,,2.526,,,,
1134,2012-02-17,9.474,,,,2.445,,,,
1135,2012-02-18,8.421,,,,2.368,,,,
1136,2012-02-19,9.114,,,,2.308,,,,
1137,2012-02-20,10.286,,,,2.531,,,,
1138,2012-02-21,11.163,,,,2.278,,,,
1139,2012-02-22,9.057,,,,2.466,,,,
1140,2012-02-23,8.675,,,,2.257,,,,
1141,2012-02-24,9.664,,,,2.892,,,,
1142,2012-02-25,8.727,,,,2.642,,,,
1143,2012-02-26,9.6,,,,2.365,,,,
1144,2012-02-27,9.351,,,,3.333,,,,
1145,2012-02-28,9.0,,,,2.994,,,,
1146,2012-02-29,8.045,,,,3.77,,,,
1147,2012-03-01,9.536,,,,2.945,,,,
1148,2012-03-02,10.746,,,,1.912,,,,
1149,2012-03-03,12.743,,,,1.489,,,,
1150,2012-03-04,10.511,,,,1.938,,,,
1151,2012-03-05,9.931,,,,3.0,,,,
1152,2012-03-06,10.511,,,,3.084,,,,
1153,2012-03-07,9.351,,,,4.286,,,,
1154,2012-03-08,9.231,,,,3.512,,,,
1155,2012-03-09,8.571,,,,3.618,,,,
1156,2012-03-10,8.727,,,,3.913,,,,
1157,2012-03-11,10.746,,,,3.251,,,,
1158,2012-03-12,8.675,,,,3.487,,,,
1159,2012-03-13,9.0,,,,2.209,,,,
1160,2012-03-14,10.511,,,,1.9,,,,
1161,2012-03-15,11.901,,,,2.172,,,,
1162,2012-03-16,9.412,,,,2.392,,,,
1163,2012-03-17,8.471,,,,2.558,,,,
1164,2012-03-18,9.0,,,,2.212,,,,
1165,2012-03-19,10.07,,,,1.992,,,,
1166,2012-03-20,9.0,,,,2.054,,,,
1167,2012-03-21,9.114,,,,2.008,,,,
1168,2012-03-22,9.114,,,,2.526,,,,
1169,2012-03-23,11.429,,,,2.807,,,,
1170,2012-03-24,7.826,,,,2.829,,,,
1171,2012-03-25,9.172,,,,3.084,,,,
1172,2012-03-26,9.536,,,,2.613,,,,
1173,2012-03-27,9.231,,,,2.483,,,,
1174,2012-03-28,9.6,,,,2.412,,,,
1175,2012-03-29,10.213,,,,2.268,,,,
1176,2012-03-30,9.351,,,,2.441,,,,
1177,2012-03-31,8.471,,,,2.549,,,,
1178,2012-04-01,10.141,,,,2.478,,,,
1179,2012-04-02,12.414,,,,2.657,,,,
1180,2012-04-03,10.827,,,,2.657,,,,
1181,2012-04-04,10.511,,,,2.84,,,,
1182,2012-04-05,12.308,,,,3.019,,,,
1183,2012-04-06,10.588,,,,2.576,,,,
1184,2012-04-07,11.163,,,,2.341,,,,
1185,2012-04-08,9.6,,,,2.293,,,,
1186,2012-04-09,9.863,,,,2.323,,,,
1187,2012-04-10,9.796,,,,2.182,,,,
1188,2012-04-11,10.213,,,,2.743,,,,
1189,2012-04-12,11.339,,,,2.504,,,,
1190,2012-04-13,11.707,,,,2.509,,,,
1191,2012-04-14,10.36,,,,2.613,,,,
1192,2012-04-15,13.458,,,,2.628,,,,
1193,2012-04-16,9.6,,,,2.483,,,,
1194,2012-04-17,10.667,,,,2.595,,,,
1195,2012-04-18,11.077,,,,2.599,,,,
1196,2012-04-19,9.172,,,,2.657,,,,
1197,2012-04-20,9.351,,,,2.672,,,,
1198,2012-04-21,9.351,,,,2.84,,,,
1199,2012-04-22,10.286,,,,2.687,,,,
1200,2012-04-23,10.667,,,,2.623,,,,
1201,2012-04-24,10.435,,,,2.261,,,,
1202,2012-04-25,11.339,,,,2.933,,,,
1203,2012-04-26,9.29,,,,3.137,,,,
1204,2012-04-27,10.667,,,,3.0,,,,
1205,2012-04-28,9.474,,,,2.939,,,,
1206,2012-04-29,8.045,,,,2.682,,,,
1207,2012-04-30,8.045,,,,2.412,,,,
1208,2012-05-01,8.471,,,,2.202,,,,
1209,2012-05-02,9.6,,,,2.432,,,,
1210,2012-05-03,9.172,,,,2.54,,,,
1211,2012-05-04,8.944,,,,3.077,,,,
1212,2012-05-05,8.623,,,,3.137,,,,
1213,2012-05-06,8.78,,,,2.558,,,,
1214,2012-05-07,8.471,,,,2.697,,,,
1215,2012-05-08,8.182,,,,2.424,,,,
1216,2012-05-09,8.675,,,,2.553,,,,
1217,2012-05-10,11.163,,,,2.522,,,,
1218,2012-05-11,10.07,,,,2.474,,,,
1219,2012-05-12,11.25,,,,2.571,,,,
1220,2012-05-13,10.286,,,,2.483,,,,
1221,2012-05-14,10.36,,,,2.357,,,,
1222,2012-05-15,11.077,,,,2.764,,,,
1223,2012-05-16,11.901,,,,2.869,,,,
1224,2012-05-17,12.414,,,,2.874,,,,
1225,2012-05-18,9.931,,,,3.179,,,,
1226,2012-05-19,9.664,,,,2.796,,,,
1227,2012-05-20,10.435,,,,2.376,,,,
1228,2012-05-21,11.429,,,,2.334,,,,
1229,2012-05-22,12.522,,,,2.264,,,,
1230,2012-05-23,11.077,,,,2.396,,,,
1231,2012-05-24,11.52,,,,2.175,,,,
1232,2012-05-25,11.901,,,,2.099,,,,
1233,2012-05-26,10.141,,,,2.595,,,,
1234,2012-05-27,9.057,,,,3.0,,,,
1235,2012-05-28,10.141,,,,2.753,,,,
1236,2012-05-29,11.429,,,,2.933,,,,
1237,2012-05-30,10.992,,,,2.483,,,,
1238,2012-05-31,10.435,,,,2.526,,,,
1239,2012-06-01,9.474,,,,2.633,,,,
1240,2012-06-02,9.0,,,,2.424,,,,
1241,2012-06-03,9.412,,,,2.585,,,,
1242,2012-06-04,9.29,,,,2.567,,,,
1243,2012-06-05,9.796,,,,2.233,,,,
1244,2012-06-06,9.412,,,,2.226,,,,
1245,2012-06-07,10.36,,,,2.609,,,,
1246,2012-06-08,10.213,,,,2.42,,,,
1247,2012-06-09,8.421,,,,2.236,,,,
1248,2012-06-10,8.675,,,,2.618,,,,
1249,2012-06-11,10.286,,,,2.623,,,,
1250,2012-06-12,9.231,,,,2.441,,,,
1251,2012-06-13,9.6,,,,2.38,,,,
1252,2012-06-14,9.231,,,,2.445,,,,
1253,2012-06-15,9.057,,,,2.282,,,,
1254,2012-06-16,9.231,,,,2.5,,,,
1255,2012-06-17,8.78,,,,2.581,,,,
1256,2012-06-18,8.229,,,,2.466,,,,
1257,2012-06-19,9.796,,,,2.738,,,,
1258,2012-06-20,9.931,,,,2.743,,,,
1259,2012-06-21,10.588,,,,2.412,,,,
