,Time,BTC_Top_100_Richest_Percentage_of_Total_Coins,ETH_Top_100_Richest_Percentage_of_Total_Coins,XRP_Top_100_Richest_Percentage_of_Total_Coins,DOGE_Top_100_Richest_Percentage_of_Total_Coins,LTC_Top_100_Richest_Percentage_of_Total_Coins,BCH_Top_100_Richest_Percentage_of_Total_Coins,XMR_Top_100_Richest_Percentage_of_Total_Coins,DASH_Top_100_Richest_Percentage_of_Total_Coins,ZEC_Top_100_Richest_Percentage_of_Total_Coins
4052,2020-02-07,15.067,,,57.001,41.009,27.513,,19.087,
4053,2020-02-08,15.048,,,57.458,41.022,27.548,,19.136,
4054,2020-02-09,15.053,,,57.471,41.001,27.587,,19.133,
4055,2020-02-10,15.032,,,57.536,41.019,27.55,,19.175,
4056,2020-02-11,15.043,,,57.409,41.031,27.504,,19.272,
4057,2020-02-12,15.048,,,57.421,41.053,27.914,,19.365,
4058,2020-02-13,15.078,,,57.482,40.998,27.921,,19.375,
4059,2020-02-14,15.088,,,57.473,40.975,27.897,,19.41,
4060,2020-02-15,15.091,,,57.454,40.996,27.89,,19.369,
4061,2020-02-16,15.093,,,57.394,41.009,27.891,,19.377,
4062,2020-02-17,15.104,,,57.25,41.013,27.856,,19.406,
4063,2020-02-18,15.069,,,57.232,41.017,27.87,,19.489,
4064,2020-02-19,15.06,,,57.254,41.029,27.778,,19.492,
4065,2020-02-20,14.992,,,57.563,40.866,27.822,,19.653,
4066,2020-02-21,14.981,,,57.577,40.876,27.776,,19.692,
4067,2020-02-22,14.95,,,57.513,40.893,27.911,,19.658,
4068,2020-02-23,14.952,,,57.454,40.95,27.808,,19.683,
4069,2020-02-24,14.943,,,57.405,40.926,27.822,,19.683,
4070,2020-02-25,14.949,,,57.361,40.946,27.82,,19.699,
4071,2020-02-26,14.946,,,57.179,40.823,27.771,,19.613,
4072,2020-02-27,14.95,,,57.052,40.918,27.517,,19.596,
4073,2020-02-28,14.969,,,57.073,40.899,27.584,,19.646,
4074,2020-02-29,14.981,,,57.027,40.943,27.601,,19.652,
4075,2020-03-01,14.971,,,57.003,40.91,27.633,,19.664,
4076,2020-03-02,14.987,,,56.979,40.966,27.685,,19.654,
4077,2020-03-03,14.986,,,57.164,40.932,27.681,,19.666,
4078,2020-03-04,14.909,,,57.135,40.956,27.675,,19.661,
4079,2020-03-05,14.905,,,57.177,40.992,27.764,,19.678,
4080,2020-03-06,14.905,,,57.142,40.992,27.581,,19.709,
4081,2020-03-07,14.904,,,57.148,40.974,27.655,,19.725,
4082,2020-03-08,14.912,,,57.183,40.944,27.617,,19.712,
4083,2020-03-09,14.944,,,57.098,41.011,27.579,,19.699,
4084,2020-03-10,14.934,,,57.797,40.946,28.192,,19.654,
4085,2020-03-11,14.944,,,57.762,40.961,28.145,,19.681,
4086,2020-03-12,14.949,,,57.84,41.516,28.338,,19.69,
4087,2020-03-13,14.965,,,58.04,41.455,28.089,,19.683,
4088,2020-03-14,14.976,,,58.074,41.454,28.018,,19.676,
4089,2020-03-15,15.017,,,58.09,41.566,28.228,,19.591,
4090,2020-03-16,15.05,,,58.175,41.604,28.18,,19.588,
4091,2020-03-17,15.046,,,58.282,41.598,28.332,,19.584,
4092,2020-03-18,15.026,,,58.228,41.618,28.323,,19.729,
4093,2020-03-19,15.075,,,58.242,41.562,28.481,,19.718,
4094,2020-03-20,15.108,,,58.34,41.636,28.425,,19.649,
4095,2020-03-21,15.094,,,58.261,41.627,28.269,,19.666,
4096,2020-03-22,15.102,,,58.141,41.612,28.233,,19.602,
4097,2020-03-23,15.198,,,58.092,41.571,28.2,,19.632,
4098,2020-03-24,15.292,,,58.195,41.543,28.124,,19.654,
4099,2020-03-25,15.236,,,58.203,41.531,28.171,,19.691,
4100,2020-03-26,15.266,,,58.157,41.558,28.321,,19.7,
4101,2020-03-27,15.261,,,58.197,41.564,28.005,,19.729,
4102,2020-03-28,15.242,,,58.083,41.653,28.061,,19.729,
4103,2020-03-29,15.244,,,58.15,41.661,27.995,,19.711,
4104,2020-03-30,15.264,,,58.185,41.669,27.879,,19.658,
4105,2020-03-31,15.27,,,58.24,41.71,27.997,,19.654,
4106,2020-04-01,15.252,,,58.305,41.726,27.956,,19.739,
4107,2020-04-02,15.287,,,58.301,41.711,27.892,,19.77,
4108,2020-04-03,15.235,,,58.253,41.735,27.902,,19.756,
4109,2020-04-04,15.221,,,58.274,41.708,27.85,,19.759,
4110,2020-04-05,15.227,,,58.257,41.703,27.768,,19.693,
4111,2020-04-06,15.203,,,58.197,41.749,27.834,,19.723,
4112,2020-04-07,15.213,,,58.217,41.733,27.837,,19.756,
4113,2020-04-08,15.227,,,58.254,41.713,27.792,,19.766,
4114,2020-04-09,15.195,,,58.297,41.693,27.775,,19.727,
4115,2020-04-10,15.116,,,58.365,41.688,27.813,,19.761,
4116,2020-04-11,15.124,,,58.398,41.696,28.441,,19.781,
4117,2020-04-12,15.122,,,58.438,41.715,28.518,,19.799,
4118,2020-04-13,14.988,,,58.46,41.745,28.527,,19.852,
4119,2020-04-14,14.986,,,58.477,41.747,28.39,,19.88,
4120,2020-04-15,15.006,,,58.496,41.752,28.392,,19.913,
4121,2020-04-16,14.993,,,58.512,41.645,28.461,,19.936,
4122,2020-04-17,14.966,,,58.468,41.673,28.398,,19.83,
4123,2020-04-18,14.986,,,58.468,41.686,28.375,,19.962,
4124,2020-04-19,14.983,,,58.456,41.687,28.576,,19.951,
4125,2020-04-20,14.972,,,58.478,41.694,28.582,,20.002,
4126,2020-04-21,14.969,,,58.712,41.717,28.615,,20.016,
4127,2020-04-22,14.925,,,58.629,41.826,28.546,,20.018,
4128,2020-04-23,14.951,,,58.511,41.835,28.661,,20.04,
4129,2020-04-24,14.954,,,58.605,41.894,28.53,,20.033,
4130,2020-04-25,14.933,,,58.629,41.889,28.65,,20.053,
4131,2020-04-26,14.94,,,58.583,41.913,28.591,,20.147,
4132,2020-04-27,14.874,,,58.622,41.906,28.583,,20.154,
4133,2020-04-28,14.879,,,58.68,41.994,28.643,,20.026,
4134,2020-04-29,14.749,,,58.86,42.01,28.569,,20.048,
4135,2020-04-30,14.721,,,58.97,42.053,28.574,,19.976,
4136,2020-05-01,14.799,,,58.97,42.013,28.576,,19.983,
4137,2020-05-02,14.829,,,58.956,41.989,28.562,,20.031,
4138,2020-05-03,14.805,,,58.969,42.013,28.606,,20.009,
4139,2020-05-04,14.814,,,59.029,41.934,28.588,,19.968,
4140,2020-05-05,14.855,,,59.023,41.937,28.532,,19.956,
4141,2020-05-06,14.796,,,59.045,41.934,28.462,,19.972,
4142,2020-05-07,14.786,,,58.987,42.01,28.373,,19.999,
4143,2020-05-08,14.786,,,58.973,42.042,28.364,,20.003,
4144,2020-05-09,14.765,,,59.178,42.05,28.25,,19.891,
4145,2020-05-10,14.764,,,59.214,41.937,28.506,,19.844,
4146,2020-05-11,14.742,,,59.172,41.996,28.574,,19.878,
4147,2020-05-12,14.765,,,59.208,42.006,28.499,,19.847,
4148,2020-05-13,14.707,,,59.127,42.044,28.577,,19.821,
4149,2020-05-14,14.713,,,59.007,42.141,28.451,,19.799,
4150,2020-05-15,14.719,,,58.966,42.164,28.491,,19.782,
4151,2020-05-16,14.741,,,59.065,42.14,28.657,,19.791,
4152,2020-05-17,14.743,,,59.075,42.15,28.608,,19.855,
4153,2020-05-18,14.715,,,59.073,42.135,28.618,,19.816,
4154,2020-05-19,14.694,,,59.098,42.125,28.699,,19.806,
4155,2020-05-20,14.701,,,58.983,42.132,28.788,,19.79,
4156,2020-05-21,14.7,,,58.988,42.073,28.704,,19.775,
4157,2020-05-22,14.691,,,59.015,42.066,28.817,,19.855,
4158,2020-05-23,14.695,,,59.13,42.076,28.842,,19.862,
4159,2020-05-24,14.701,,,59.065,42.091,28.734,,19.779,
4160,2020-05-25,14.66,,,59.117,42.05,28.75,,19.789,
4161,2020-05-26,14.662,,,59.289,42.041,28.863,,19.854,
4162,2020-05-27,14.68,,,59.124,42.04,28.738,,19.909,
4163,2020-05-28,14.685,,,59.073,42.053,28.724,,19.928,
4164,2020-05-29,14.726,,,58.857,42.043,28.785,,19.95,
4165,2020-05-30,14.72,,,58.874,42.063,28.771,,19.992,
4166,2020-05-31,14.714,,,58.845,42.042,28.602,,19.958,
4167,2020-06-01,14.757,,,58.965,42.054,29.444,,20.078,
4168,2020-06-02,14.801,,,58.827,42.337,28.972,,20.063,
4169,2020-06-03,14.777,,,58.863,42.298,28.812,,20.271,
4170,2020-06-04,14.77,,,58.954,42.287,28.773,,20.247,
4171,2020-06-05,14.783,,,58.958,42.309,28.723,,20.213,
4172,2020-06-06,14.784,,,58.955,42.313,28.748,,20.164,
4173,2020-06-07,14.778,,,58.867,42.278,28.716,,20.146,
4174,2020-06-08,14.77,,,58.85,42.28,28.844,,20.108,
4175,2020-06-09,14.723,,,58.832,42.29,28.845,,20.07,
4176,2020-06-10,14.713,,,58.9,42.298,28.637,,20.106,
4177,2020-06-11,14.74,,,58.875,42.248,28.808,,19.873,
4178,2020-06-12,14.723,,,58.793,42.209,28.677,,19.909,
4179,2020-06-13,14.715,,,58.87,42.017,28.751,,19.976,
4180,2020-06-14,14.708,,,58.791,41.998,28.719,,19.985,
4181,2020-06-15,14.699,,,58.75,41.991,28.675,,19.906,
4182,2020-06-16,14.7,,,58.704,41.983,28.765,,19.912,
4183,2020-06-17,14.698,,,58.731,41.999,28.795,,19.959,
4184,2020-06-18,14.635,,,58.731,41.997,28.76,,19.952,
4185,2020-06-19,14.446,,,58.72,42.0,28.784,,19.955,
4186,2020-06-20,14.452,,,58.914,41.993,28.657,,19.965,
4187,2020-06-21,14.454,,,58.814,41.995,28.658,,19.959,
4188,2020-06-22,14.461,,,58.563,42.032,28.629,,20.088,
4189,2020-06-23,14.441,,,58.547,42.079,28.701,,20.035,
4190,2020-06-24,14.445,,,57.973,42.109,28.623,,17.308,
4191,2020-06-25,14.433,,,57.909,42.07,28.683,,17.34,
4192,2020-06-26,14.438,,,58.079,42.066,28.651,,17.301,
4193,2020-06-27,14.383,,,58.073,42.013,28.631,,17.302,
4194,2020-06-28,14.386,,,58.037,41.981,28.673,,17.235,
4195,2020-06-29,14.381,,,58.018,41.997,28.473,,17.148,
4196,2020-06-30,14.357,,,57.652,41.887,28.382,,17.166,
4197,2020-07-01,14.345,,,57.624,41.884,28.502,,17.203,
4198,2020-07-02,14.371,,,57.621,41.879,28.418,,17.242,
4199,2020-07-03,14.369,,,57.657,41.937,28.583,,17.308,
4200,2020-07-04,14.374,,,57.804,41.941,28.607,,17.377,
4201,2020-07-05,14.384,,,57.697,41.93,28.513,,17.399,
4202,2020-07-06,14.337,,,57.653,41.931,28.524,,17.442,
4203,2020-07-07,14.342,,,58.392,42.025,28.529,,17.46,
4204,2020-07-08,14.308,,,59.586,41.999,28.457,,17.486,
4205,2020-07-09,14.33,,,60.38,42.033,28.376,,17.48,
4206,2020-07-10,14.335,,,60.833,42.031,28.264,,17.455,
4207,2020-07-11,14.344,,,61.087,42.038,28.259,,17.487,
4208,2020-07-12,14.345,,,61.053,42.06,28.184,,17.456,
4209,2020-07-13,14.35,,,61.144,42.109,27.96,,17.476,
4210,2020-07-14,14.349,,,61.49,42.086,27.937,,17.582,
4211,2020-07-15,14.338,,,61.532,42.075,27.88,,17.637,
4212,2020-07-16,14.325,,,60.981,42.055,28.016,,17.635,
4213,2020-07-17,14.326,,,61.054,42.063,28.002,,17.639,
4214,2020-07-18,14.327,,,61.139,42.074,27.995,,17.624,
4215,2020-07-19,14.342,,,61.093,42.073,28.042,,17.59,
4216,2020-07-20,14.324,,,61.047,41.881,27.979,,17.613,
4217,2020-07-21,14.323,,,61.024,41.793,28.054,,17.637,
4218,2020-07-22,14.321,,,60.943,41.802,27.892,,17.543,
4219,2020-07-23,14.313,,,61.054,41.899,27.94,,17.57,
4220,2020-07-24,14.307,,,61.081,41.898,27.939,,17.589,
4221,2020-07-25,14.31,,,60.969,41.921,27.912,,17.655,
4222,2020-07-26,14.32,,,61.118,42.059,27.793,,17.748,
4223,2020-07-27,14.347,,,60.933,42.094,27.737,,17.612,
4224,2020-07-28,14.358,,,60.707,41.91,27.765,,17.517,
4225,2020-07-29,14.372,,,60.685,41.861,27.836,,17.565,
4226,2020-07-30,14.371,,,60.841,41.842,27.962,,17.611,
4227,2020-07-31,14.369,,,60.787,41.886,27.709,,17.572,
4228,2020-08-01,14.368,,,60.812,41.882,27.57,,17.589,
4229,2020-08-02,14.369,,,60.743,41.863,27.281,,17.575,
4230,2020-08-03,14.329,,,60.907,41.656,27.456,,17.533,
4231,2020-08-04,14.339,,,60.836,41.669,27.433,,17.588,
4232,2020-08-05,14.357,,,60.744,41.656,27.436,,17.596,
4233,2020-08-06,14.33,,,60.709,41.65,27.602,,17.719,
4234,2020-08-07,14.312,,,60.611,41.658,28.196,,17.7,
4235,2020-08-08,14.269,,,60.549,41.662,28.372,,17.769,
4236,2020-08-09,14.269,,,60.701,41.66,28.276,,17.648,
4237,2020-08-10,14.259,,,60.801,41.696,28.283,,17.683,
4238,2020-08-11,14.267,,,60.706,41.713,28.119,,17.701,
4239,2020-08-12,14.262,,,60.697,41.73,28.292,,17.79,
4240,2020-08-13,14.262,,,60.69,41.833,28.149,,17.86,
4241,2020-08-14,14.228,,,60.602,41.796,28.046,,17.95,
4242,2020-08-15,14.239,,,60.511,41.84,27.998,,17.82,
4243,2020-08-16,14.237,,,60.659,42.011,28.15,,17.784,
4244,2020-08-17,14.181,,,60.715,42.161,27.984,,17.797,
4245,2020-08-18,14.243,,,60.837,42.214,27.957,,17.934,
4246,2020-08-19,14.252,,,60.85,42.185,27.977,,17.888,
4247,2020-08-20,14.253,,,60.681,42.161,28.127,,17.598,
4248,2020-08-21,14.262,,,60.664,42.197,28.15,,17.55,
4249,2020-08-22,14.256,,,60.854,42.216,28.318,,17.456,
4250,2020-08-23,14.255,,,60.763,42.137,28.343,,17.514,
4251,2020-08-24,14.257,,,60.582,42.143,28.296,,17.477,
4252,2020-08-25,14.258,,,60.594,42.146,28.179,,17.399,
4253,2020-08-26,14.257,,,60.612,41.782,28.008,,17.399,
4254,2020-08-27,14.255,,,60.576,41.784,27.989,,17.401,
4255,2020-08-28,14.209,,,60.57,41.814,27.91,,17.436,
4256,2020-08-29,14.243,,,60.541,41.823,27.952,,17.444,
4257,2020-08-30,14.25,,,60.496,41.828,27.815,,17.43,
4258,2020-08-31,14.259,,,60.538,41.922,27.856,,17.448,
4259,2020-09-01,14.289,,,60.506,41.938,28.085,,17.558,
4260,2020-09-02,14.255,,,60.444,41.951,28.015,,17.512,
4261,2020-09-03,14.195,,,60.539,41.928,28.657,,17.508,
4262,2020-09-04,14.14,,,60.634,41.936,28.609,,17.468,
4263,2020-09-05,14.163,,,60.517,41.917,28.847,,17.482,
4264,2020-09-06,14.187,,,60.507,41.903,28.794,,17.48,
4265,2020-09-07,14.217,,,60.557,41.694,28.947,,17.603,
4266,2020-09-08,14.236,,,60.342,41.67,29.26,,17.677,
4267,2020-09-09,14.254,,,60.606,41.791,29.242,,17.821,
4268,2020-09-10,14.265,,,60.635,41.784,29.117,,17.529,
4269,2020-09-11,14.207,,,60.547,41.819,29.153,,17.517,
4270,2020-09-12,14.167,,,60.68,41.865,29.384,,17.49,
4271,2020-09-13,14.172,,,60.534,41.86,29.332,,17.505,
4272,2020-09-14,14.144,,,60.568,41.895,29.184,,17.543,
4273,2020-09-15,14.053,,,60.561,41.863,29.277,,17.564,
4274,2020-09-16,14.122,,,60.545,41.733,29.06,,17.58,
4275,2020-09-17,14.124,,,60.364,41.723,29.335,,17.668,
4276,2020-09-18,14.132,,,60.375,41.727,29.17,,17.616,
4277,2020-09-19,14.142,,,60.418,41.728,29.262,,17.573,
4278,2020-09-20,14.144,,,60.39,41.678,29.2,,17.553,
4279,2020-09-21,14.119,,,60.458,41.683,28.981,,17.546,
4280,2020-09-22,14.05,,,60.43,41.561,29.052,,17.565,
4281,2020-09-23,14.039,,,60.347,41.623,29.098,,17.562,
4282,2020-09-24,14.106,,,60.581,41.617,29.142,,17.591,
4283,2020-09-25,14.126,,,60.44,41.629,29.154,,17.563,
4284,2020-09-26,14.129,,,60.435,41.642,29.2,,17.52,
4285,2020-09-27,14.13,,,60.304,41.665,29.376,,17.507,
4286,2020-09-28,14.16,,,60.381,41.696,29.264,,17.493,
4287,2020-09-29,14.195,,,60.162,41.72,29.33,,17.436,
4288,2020-09-30,14.166,,,59.676,41.685,29.337,,17.544,
4289,2020-10-01,14.208,,,59.681,41.661,29.251,,17.464,
4290,2020-10-02,14.251,,,59.653,41.681,29.342,,17.443,
4291,2020-10-03,14.282,,,59.588,41.667,29.278,,17.474,
4292,2020-10-04,14.281,,,59.588,41.685,29.371,,17.477,
4293,2020-10-05,14.269,,,59.669,41.712,29.292,,17.462,
4294,2020-10-06,14.271,,,59.827,41.725,29.297,,17.51,
4295,2020-10-07,14.264,,,59.825,41.716,29.458,,17.471,
4296,2020-10-08,14.267,,,59.994,41.728,29.459,,17.477,
4297,2020-10-09,14.299,,,59.963,41.68,29.357,,17.485,
4298,2020-10-10,14.173,,,59.429,41.643,29.412,,17.509,
4299,2020-10-11,14.178,,,59.436,41.641,29.401,,17.462,
4300,2020-10-12,14.173,,,57.685,41.448,29.268,,17.468,
4301,2020-10-13,14.154,,,57.678,41.411,29.2,,17.501,
4302,2020-10-14,14.119,,,57.604,41.426,29.261,,17.512,
4303,2020-10-15,14.066,,,57.581,41.42,29.28,,17.535,
4304,2020-10-16,14.067,,,57.573,41.399,28.946,,17.545,
4305,2020-10-17,14.067,,,57.603,41.374,28.903,,17.497,
4306,2020-10-18,14.066,,,57.609,41.358,28.981,,17.514,
4307,2020-10-19,13.92,,,57.895,41.383,28.819,,17.018,
4308,2020-10-20,13.919,,,57.726,41.381,28.756,,17.183,
4309,2020-10-21,13.923,,,57.726,41.335,28.853,,17.269,
4310,2020-10-22,13.915,,,57.737,41.337,29.244,,17.362,
4311,2020-10-23,13.9,,,57.755,41.366,29.239,,17.478,
4312,2020-10-24,13.873,,,57.769,41.406,29.253,,17.516,
4313,2020-10-25,13.868,,,57.935,41.282,29.239,,17.546,
4314,2020-10-26,13.796,,,57.859,41.162,29.266,,17.446,
4315,2020-10-27,13.745,,,57.892,41.208,29.266,,17.523,
4316,2020-10-28,13.726,,,57.894,41.283,29.239,,17.576,
4317,2020-10-29,13.729,,,58.055,41.678,29.268,,17.592,
4318,2020-10-30,13.726,,,58.091,41.776,29.396,,17.297,
4319,2020-10-31,13.737,,,58.046,41.657,29.418,,17.384,
4320,2020-11-01,13.739,,,58.028,41.64,29.406,,17.567,
4321,2020-11-02,13.667,,,57.871,41.433,29.329,,17.684,
4322,2020-11-03,13.338,,,58.003,41.449,29.042,,17.664,
4323,2020-11-04,13.286,,,57.856,41.301,29.071,,17.586,
4324,2020-11-05,13.274,,,57.966,41.567,29.237,,17.91,
4325,2020-11-06,13.306,,,57.908,41.652,29.067,,18.08,
4326,2020-11-07,13.311,,,57.884,41.533,29.1,,18.097,
4327,2020-11-08,13.279,,,57.874,41.455,29.505,,18.035,
4328,2020-11-09,13.303,,,57.971,41.41,29.977,,17.937,
4329,2020-11-10,13.327,,,58.16,41.421,30.104,,18.025,
4330,2020-11-11,13.294,,,58.282,41.587,30.319,,18.02,
4331,2020-11-12,13.261,,,58.204,41.493,30.502,,18.111,
4332,2020-11-13,13.261,,,58.423,41.821,31.964,,18.15,
4333,2020-11-14,13.268,,,58.413,41.559,32.105,,18.173,
4334,2020-11-15,13.304,,,58.58,41.529,32.524,,18.161,
4335,2020-11-16,13.319,,,58.64,41.939,32.527,,18.268,
4336,2020-11-17,13.302,,,58.67,41.823,32.274,,18.173,
4337,2020-11-18,13.298,,,58.848,41.877,32.204,,18.259,
4338,2020-11-19,13.284,,,59.011,42.044,32.204,,18.27,
4339,2020-11-20,13.258,,,59.313,42.138,32.235,,18.321,
4340,2020-11-21,13.27,,,59.707,42.144,31.808,,18.417,
4341,2020-11-22,13.243,,,59.768,42.091,31.858,,18.425,
4342,2020-11-23,13.25,,,59.789,41.988,31.967,,18.445,
4343,2020-11-24,13.199,,,60.097,41.956,32.088,,18.801,
4344,2020-11-25,13.214,,,60.086,42.022,30.884,,19.141,
4345,2020-11-26,13.225,,,60.323,41.796,30.696,,19.115,
4346,2020-11-27,13.342,,,60.405,41.69,30.685,,19.064,
4347,2020-11-28,13.341,,,60.306,41.598,30.692,,19.193,
4348,2020-11-29,13.365,,,60.376,41.582,30.69,,19.126,
4349,2020-11-30,13.351,,,60.234,41.791,30.852,,19.042,
4350,2020-12-01,13.409,,,60.216,41.948,30.727,,18.985,
4351,2020-12-02,13.401,,,60.24,42.026,30.825,,19.024,
4352,2020-12-03,13.405,,,60.28,42.1,30.717,,19.04,
4353,2020-12-04,13.395,,,60.351,41.878,31.045,,18.913,
4354,2020-12-05,13.387,,,60.254,41.652,30.936,,18.876,
4355,2020-12-06,13.386,,,60.202,41.66,30.844,,18.862,
4356,2020-12-07,13.394,,,60.188,41.637,31.019,,18.884,
4357,2020-12-08,13.435,,,60.152,41.303,31.518,,18.86,
4358,2020-12-09,13.415,,,60.341,40.604,31.412,,18.848,
4359,2020-12-10,13.304,,,60.192,40.041,31.353,,18.873,
4360,2020-12-11,13.325,,,60.107,40.063,31.293,,18.964,
4361,2020-12-12,13.347,,,60.098,40.053,31.289,,18.989,
4362,2020-12-13,13.353,,,60.102,40.141,31.237,,18.938,
4363,2020-12-14,13.378,,,59.963,40.147,31.151,,18.907,
4364,2020-12-15,13.41,,,59.982,40.144,30.985,,18.896,
4365,2020-12-16,13.342,,,59.964,40.349,31.187,,18.937,
4366,2020-12-17,13.317,,,60.103,40.49,31.023,,19.077,
4367,2020-12-18,13.324,,,60.229,40.226,31.121,,19.178,
4368,2020-12-19,13.332,,,60.248,40.21,31.004,,19.111,
4369,2020-12-20,13.32,,,60.944,40.329,31.493,,19.101,
4370,2020-12-21,13.331,,,61.2,40.433,31.31,,19.078,
4371,2020-12-22,13.344,,,62.667,40.496,31.338,,18.961,
4372,2020-12-23,13.314,,,62.419,40.632,30.851,,18.964,
4373,2020-12-24,13.311,,,62.509,40.679,30.812,,18.989,
4374,2020-12-25,13.319,,,62.513,40.785,30.96,,19.016,
4375,2020-12-26,13.323,,,62.534,40.968,30.726,,18.965,
4376,2020-12-27,13.375,,,62.558,41.045,30.711,,19.147,
4377,2020-12-28,13.262,,,62.58,40.794,31.066,,19.084,
4378,2020-12-29,13.261,,,62.485,40.721,31.075,,18.942,
4379,2020-12-30,13.237,,,62.594,40.572,30.955,,18.875,
4380,2020-12-31,13.22,,,62.466,40.594,31.09,,18.937,
4381,2021-01-01,13.2,,,62.377,40.595,31.171,,19.07,
4382,2021-01-02,13.144,,,61.405,40.663,30.979,,19.479,
4383,2021-01-03,13.295,,,60.262,40.689,31.047,,19.359,
4384,2021-01-04,13.253,,,61.771,40.479,31.252,,19.421,
4385,2021-01-05,13.329,,,62.489,40.572,31.395,,19.503,
4386,2021-01-06,13.315,,,63.117,40.439,31.291,,19.208,
4387,2021-01-07,13.341,,,63.678,40.692,31.275,,19.145,
4388,2021-01-08,13.424,,,64.249,40.585,31.312,,19.313,
4389,2021-01-09,13.454,,,64.253,40.533,31.026,,19.217,
4390,2021-01-10,13.47,,,64.227,40.602,30.501,,19.565,
4391,2021-01-11,13.435,,,64.214,40.925,30.561,,19.684,
4392,2021-01-12,13.497,,,64.086,40.93,30.791,,19.689,
4393,2021-01-13,13.513,,,63.995,40.932,30.588,,19.743,
4394,2021-01-14,13.588,,,64.429,40.901,30.309,,19.714,
4395,2021-01-15,13.577,,,64.351,41.074,30.34,,19.722,
4396,2021-01-16,13.562,,,64.464,41.174,30.599,,19.7,
4397,2021-01-17,13.56,,,64.514,41.117,30.527,,19.592,
4398,2021-01-18,13.574,,,64.593,41.225,30.71,,19.636,
4399,2021-01-19,13.491,,,64.619,41.041,30.585,,21.341,
4400,2021-01-20,13.505,,,64.745,40.95,30.583,,21.109,
4401,2021-01-21,13.534,,,64.751,40.995,31.565,,20.653,
4402,2021-01-22,13.565,,,64.813,41.173,32.635,,20.453,
4403,2021-01-23,13.545,,,64.739,41.199,32.54,,20.45,
4404,2021-01-24,13.572,,,64.731,41.244,32.63,,20.533,
4405,2021-01-25,13.617,,,64.689,41.144,33.011,,20.626,
4406,2021-01-26,13.659,,,64.73,41.322,32.625,,20.631,
4407,2021-01-27,13.602,,,64.736,41.379,32.575,,20.686,
4408,2021-01-28,13.563,,,64.049,41.286,32.409,,20.824,
4409,2021-01-29,13.544,,,65.909,41.304,32.403,,21.094,
4410,2021-01-30,13.59,,,66.453,41.324,32.313,,21.038,
4411,2021-01-31,13.559,,,66.979,41.314,32.323,,20.997,
4412,2021-02-01,13.57,,,66.229,41.339,32.465,,21.078,
4413,2021-02-02,13.578,,,66.851,41.331,32.491,,21.645,
4414,2021-02-03,13.556,,,67.152,41.471,32.41,,21.279,
4415,2021-02-04,13.585,,,67.153,41.538,32.422,,21.348,
4416,2021-02-05,13.535,,,67.572,41.68,32.101,,21.749,
4417,2021-02-06,13.603,,,67.832,41.468,32.236,,21.697,
4418,2021-02-07,13.608,,,66.757,41.46,32.237,,21.763,
4419,2021-02-08,13.602,,,67.731,41.455,32.132,,21.961,
4420,2021-02-09,13.641,,,67.207,41.442,32.287,,21.925,
4421,2021-02-10,13.81,,,67.804,41.715,32.437,,22.084,
4422,2021-02-11,13.835,,,67.784,41.699,32.351,,22.212,
4423,2021-02-12,13.817,,,68.026,41.658,32.227,,22.146,
4424,2021-02-13,13.704,,,68.043,41.825,32.055,,21.918,
4425,2021-02-14,13.722,,,68.1,41.865,32.089,,22.014,
4426,2021-02-15,13.689,,,67.771,41.662,32.222,,22.002,
4427,2021-02-16,13.714,,,68.22,41.625,32.13,,22.027,
4428,2021-02-17,13.736,,,68.201,42.002,32.804,,22.112,
4429,2021-02-18,13.777,,,68.279,41.487,32.409,,22.495,
4430,2021-02-19,13.827,,,68.025,41.304,32.276,,22.295,
4431,2021-02-20,13.783,,,68.195,41.128,32.12,,22.333,
4432,2021-02-21,13.926,,,67.92,41.02,32.032,,22.159,
4433,2021-02-22,13.943,,,67.989,41.055,31.935,,22.342,
4434,2021-02-23,13.97,,,68.558,41.008,31.804,,22.37,
4435,2021-02-24,13.986,,,68.064,41.021,31.616,,22.411,
4436,2021-02-25,13.987,,,68.017,41.252,31.785,,22.406,
4437,2021-02-26,13.987,,,67.838,41.009,31.943,,22.539,
4438,2021-02-27,13.98,,,67.515,40.988,31.917,,22.602,
4439,2021-02-28,13.984,,,68.019,40.846,31.903,,22.671,
4440,2021-03-01,13.974,,,68.089,40.904,31.921,,22.632,
4441,2021-03-02,13.988,,,68.059,40.988,31.9,,22.689,
4442,2021-03-03,14.054,,,68.146,41.118,31.788,,22.732,
4443,2021-03-04,14.066,,,68.113,41.032,31.852,,22.663,
4444,2021-03-05,14.141,,,68.124,40.974,31.839,,22.608,
4445,2021-03-06,14.133,,,67.875,40.97,31.894,,22.607,
4446,2021-03-07,14.11,,,67.779,41.036,31.871,,22.648,
4447,2021-03-08,14.08,,,67.528,40.987,31.809,,22.772,
4448,2021-03-09,14.097,,,67.573,41.066,31.831,,22.401,
4449,2021-03-10,14.107,,,67.763,41.122,31.79,,22.474,
4450,2021-03-11,14.117,,,67.767,41.145,31.627,,22.523,
4451,2021-03-12,14.135,,,67.797,40.981,31.609,,22.466,
4452,2021-03-13,14.158,,,67.738,41.129,31.545,,22.59,
4453,2021-03-14,14.201,,,67.508,41.108,31.594,,22.632,
4454,2021-03-15,14.297,,,67.654,41.006,31.47,,22.396,
4455,2021-03-16,14.277,,,67.738,40.892,31.499,,22.455,
