,Time,BTC_Average_Block_Size_Bytes,ETH_Average_Block_Size_Bytes,XRP_Average_Block_Size_Bytes,DOGE_Average_Block_Size_Bytes,LTC_Average_Block_Size_Bytes,BCH_Average_Block_Size_Bytes,XMR_Average_Block_Size_Bytes,DASH_Average_Block_Size_Bytes,ZEC_Average_Block_Size_Bytes
4757,2022-01-12,695508.0,85405.0,,9524.0,87414.0,180214.0,78314.0,52047.0,4744.0
4758,2022-01-13,532216.0,89632.0,,12216.0,85130.0,190751.0,81921.0,16391.0,4378.0
4759,2022-01-14,616822.0,90602.0,,14779.0,101992.0,185944.0,83048.0,13559.0,4330.0
4760,2022-01-15,484655.0,90414.0,,11312.0,82033.0,214183.0,67769.0,13859.0,3488.0
4761,2022-01-16,438151.0,90864.0,,10701.0,65289.0,175035.0,70177.0,15678.0,3200.0
4762,2022-01-17,605397.0,92056.0,,35438.0,89166.0,190517.0,91626.0,17356.0,4654.0
4763,2022-01-18,672610.0,91038.0,,12469.0,92127.0,181025.0,76385.0,18047.0,4028.0
4764,2022-01-19,546606.0,87191.0,,18402.0,87770.0,210460.0,76990.0,21429.0,3518.0
4765,2022-01-20,581890.0,80062.0,,12728.0,95103.0,218496.0,75425.0,19978.0,5032.0
4766,2022-01-21,779072.0,88114.0,,12884.0,87935.0,174497.0,76666.0,21861.0,5016.0
4767,2022-01-22,784415.0,86838.0,,11814.0,85265.0,206931.0,66577.0,23176.0,4119.0
4768,2022-01-23,529247.0,81407.0,,11865.0,80830.0,242442.0,69981.0,18460.0,3315.0
4769,2022-01-24,674936.0,87442.0,,10633.0,94719.0,222391.0,78211.0,20171.0,5649.0
4770,2022-01-25,590732.0,89303.0,,11956.0,106179.0,232668.0,75245.0,22907.0,4844.0
4771,2022-01-26,680825.0,90534.0,,11128.0,101432.0,279999.0,74763.0,23625.0,7962.0
4772,2022-01-27,695740.0,93639.0,,10141.0,85368.0,185733.0,72095.0,27385.0,19216.0
4773,2022-01-28,627205.0,86013.0,,11556.0,92757.0,186386.0,70950.0,25303.0,3844.0
4774,2022-01-29,608911.0,88540.0,,11172.0,94361.0,182703.0,64558.0,18487.0,3594.0
4775,2022-01-30,678835.0,90448.0,,10435.0,84849.0,173113.0,64518.0,16311.0,3401.0
4776,2022-01-31,847035.0,86278.0,,10317.0,97244.0,229608.0,78020.0,21951.0,6751.0
4777,2022-02-01,765648.0,90126.0,,13948.0,98812.0,211543.0,77866.0,23829.0,4634.0
4778,2022-02-02,664814.0,93113.0,,10878.0,108382.0,174499.0,77532.0,23005.0,4283.0
4779,2022-02-03,655938.0,88551.0,,11747.0,107942.0,194212.0,71553.0,22781.0,4380.0
4780,2022-02-04,695131.0,85039.0,,11547.0,143014.0,196915.0,74981.0,22797.0,4229.0
4781,2022-02-05,844044.0,83069.0,,10407.0,212038.0,160586.0,66618.0,15254.0,3966.0
4782,2022-02-06,582209.0,80012.0,,9694.0,231843.0,180589.0,65308.0,17608.0,3927.0
4783,2022-02-07,679807.0,87905.0,,10481.0,86719.0,176909.0,73079.0,22310.0,5777.0
4784,2022-02-08,731727.0,85710.0,,12651.0,90407.0,286345.0,74909.0,24362.0,4960.0
4785,2022-02-09,811896.0,86954.0,,9738.0,92863.0,379984.0,69820.0,22036.0,4154.0
4786,2022-02-10,868433.0,90584.0,,42534.0,127377.0,228060.0,71430.0,20686.0,4765.0
4787,2022-02-11,822619.0,90688.0,,10558.0,211164.0,336287.0,68379.0,21000.0,4666.0
4788,2022-02-12,777564.0,84500.0,,11397.0,209530.0,177621.0,62030.0,18632.0,3418.0
4789,2022-02-13,485838.0,87651.0,,10861.0,323059.0,170461.0,57088.0,18166.0,3377.0
4790,2022-02-14,582209.0,88983.0,,11893.0,97711.0,255509.0,71612.0,20254.0,13627.0
4791,2022-02-15,583704.0,92114.0,,11425.0,110683.0,214495.0,70677.0,24157.0,4828.0
4792,2022-02-16,588468.0,95439.0,,12034.0,108070.0,204770.0,73664.0,25508.0,4466.0
4793,2022-02-17,584692.0,99673.0,,11651.0,94397.0,159559.0,68221.0,21139.0,4341.0
4794,2022-02-18,723916.0,98791.0,,9808.0,235188.0,219299.0,65308.0,21117.0,3608.0
4795,2022-02-19,551634.0,101752.0,,12052.0,381783.0,184318.0,55043.0,16498.0,5184.0
4796,2022-02-20,489246.0,102349.0,,10315.0,142584.0,185117.0,60029.0,23008.0,3647.0
4797,2022-02-21,718266.0,119118.0,,11405.0,89096.0,203384.0,66715.0,38298.0,4994.0
4798,2022-02-22,591847.0,100337.0,,11322.0,91303.0,233586.0,68429.0,21408.0,4799.0
4799,2022-02-23,573288.0,98862.0,,11005.0,86573.0,195231.0,69719.0,24491.0,4442.0
4800,2022-02-24,740708.0,95330.0,,11739.0,91823.0,188302.0,64760.0,19066.0,4017.0
4801,2022-02-25,706475.0,98881.0,,10919.0,104884.0,201322.0,61446.0,26169.0,14002.0
4802,2022-02-26,625662.0,93370.0,,9773.0,86254.0,190668.0,54120.0,15048.0,2872.0
4803,2022-02-27,562698.0,90823.0,,9564.0,78665.0,198827.0,58672.0,17158.0,3886.0
4804,2022-02-28,651274.0,89612.0,,10918.0,91181.0,289112.0,68345.0,21874.0,4964.0
4805,2022-03-01,679787.0,90398.0,,11222.0,105217.0,360535.0,75536.0,23126.0,4372.0
4806,2022-03-02,823964.0,95787.0,,10860.0,89681.0,240866.0,83331.0,20112.0,5097.0
4807,2022-03-03,691719.0,95379.0,,10755.0,84830.0,209265.0,62335.0,20853.0,4578.0
4808,2022-03-04,704316.0,86093.0,,10991.0,90064.0,237486.0,66785.0,18532.0,4799.0
4809,2022-03-05,661466.0,79961.0,,9398.0,87990.0,209019.0,60125.0,18221.0,3387.0
4810,2022-03-06,590337.0,81129.0,,8909.0,80108.0,203744.0,57628.0,11830.0,3206.0
4811,2022-03-07,638885.0,85379.0,,8592.0,90018.0,227803.0,67166.0,17351.0,4684.0
4812,2022-03-08,651566.0,87321.0,,8584.0,85210.0,288051.0,72334.0,24363.0,5391.0
4813,2022-03-09,698857.0,87458.0,,15605.0,89738.0,232140.0,78415.0,24203.0,6037.0
4814,2022-03-10,686146.0,86477.0,,314098.0,73408.0,212693.0,63203.0,17977.0,107332.0
4815,2022-03-11,652241.0,89831.0,,8800.0,72505.0,241918.0,61334.0,42238.0,171914.0
4816,2022-03-12,511365.0,85189.0,,7286.0,76001.0,203050.0,59427.0,19345.0,4598.0
4817,2022-03-13,492624.0,86475.0,,7019.0,72086.0,196369.0,65266.0,18102.0,4073.0
4818,2022-03-14,622395.0,88668.0,,66451.0,75996.0,206240.0,63655.0,19534.0,4763.0
4819,2022-03-15,700019.0,88738.0,,12896.0,141118.0,214680.0,76351.0,32056.0,5839.0
4820,2022-03-16,658893.0,88594.0,,9559.0,85271.0,229483.0,72921.0,24710.0,4163.0
4821,2022-03-17,643327.0,82967.0,,11162.0,77741.0,213144.0,69725.0,23377.0,5400.0
4822,2022-03-18,688435.0,83297.0,,9991.0,79318.0,218514.0,65421.0,21372.0,4137.0
4823,2022-03-19,571738.0,80792.0,,11154.0,80987.0,200480.0,61741.0,16664.0,5348.0
4824,2022-03-20,493636.0,87036.0,,8628.0,72478.0,190941.0,69281.0,15934.0,5497.0
4825,2022-03-21,612943.0,86138.0,,8253.0,78374.0,197702.0,73573.0,20418.0,4125.0
4826,2022-03-22,639844.0,87875.0,,9318.0,78055.0,202424.0,70148.0,21909.0,5204.0
4827,2022-03-23,702531.0,89310.0,,8708.0,72153.0,230491.0,61565.0,24813.0,6802.0
4828,2022-03-24,661257.0,86000.0,,9806.0,75654.0,260724.0,75146.0,18611.0,4699.0
4829,2022-03-25,679955.0,85771.0,,10059.0,71410.0,316118.0,73894.0,18884.0,4533.0
4830,2022-03-26,499029.0,80067.0,,10121.0,70740.0,211248.0,56080.0,12661.0,6256.0
4831,2022-03-27,595651.0,82096.0,,9955.0,71551.0,224765.0,58629.0,15650.0,4102.0
4832,2022-03-28,683575.0,83028.0,,10708.0,77311.0,227773.0,69654.0,23332.0,5281.0
4833,2022-03-29,656320.0,82976.0,,12641.0,79956.0,218793.0,84841.0,22221.0,6228.0
4834,2022-03-30,727827.0,83748.0,,8940.0,88762.0,198677.0,81855.0,25350.0,13047.0
4835,2022-03-31,718935.0,85720.0,,9414.0,80243.0,231988.0,72116.0,22046.0,4288.0
4836,2022-04-01,767453.0,87026.0,,10073.0,77543.0,312387.0,77672.0,18254.0,6086.0
4837,2022-04-02,703915.0,89484.0,,8612.0,66818.0,189282.0,63001.0,19218.0,3206.0
4838,2022-04-03,586121.0,92115.0,,8594.0,60665.0,239280.0,68270.0,17820.0,5074.0
4839,2022-04-04,635486.0,91124.0,,10467.0,73348.0,210774.0,71026.0,22972.0,5415.0
4840,2022-04-05,642582.0,89603.0,,12698.0,81083.0,279782.0,70368.0,22513.0,4711.0
4841,2022-04-06,622486.0,94644.0,,10917.0,88232.0,249851.0,72938.0,19104.0,4893.0
4842,2022-04-07,704504.0,102101.0,,9280.0,78135.0,386527.0,65818.0,22128.0,5464.0
4843,2022-04-08,675392.0,100610.0,,8962.0,87082.0,293776.0,58810.0,19379.0,5959.0
4844,2022-04-09,530980.0,92205.0,,8346.0,71703.0,271693.0,68478.0,19508.0,3172.0
4845,2022-04-10,526941.0,97367.0,,9322.0,74382.0,204618.0,61864.0,18813.0,3676.0
4846,2022-04-11,706788.0,93680.0,,9774.0,83945.0,268146.0,72355.0,23607.0,8835.0
4847,2022-04-12,662856.0,92833.0,,9173.0,90871.0,255960.0,79173.0,20634.0,4104.0
4848,2022-04-13,693879.0,92827.0,,9075.0,84822.0,234884.0,57171.0,22925.0,4941.0
4849,2022-04-14,671615.0,92980.0,,9117.0,75612.0,236533.0,53402.0,20066.0,3768.0
4850,2022-04-15,561261.0,88832.0,,9624.0,82721.0,277911.0,55554.0,19417.0,3184.0
4851,2022-04-16,574595.0,87808.0,,8429.0,68018.0,238233.0,41087.0,16670.0,2331.0
4852,2022-04-17,456390.0,91637.0,,8138.0,71496.0,200881.0,49336.0,17420.0,2708.0
4853,2022-04-18,695206.0,92883.0,,8568.0,78527.0,201543.0,63500.0,13873.0,8326.0
4854,2022-04-19,754059.0,92499.0,,8814.0,84060.0,248783.0,62481.0,18416.0,6212.0
4855,2022-04-20,621030.0,97649.0,,9616.0,83868.0,258133.0,68932.0,20872.0,4286.0
4856,2022-04-21,598510.0,91286.0,,16296.0,82247.0,289302.0,74870.0,21625.0,3698.0
4857,2022-04-22,681538.0,94384.0,,13784.0,78475.0,272732.0,75666.0,25368.0,4975.0
4858,2022-04-23,527986.0,90137.0,,12022.0,71487.0,232553.0,60516.0,15472.0,2468.0
4859,2022-04-24,465495.0,95809.0,,11858.0,63955.0,231556.0,60138.0,16897.0,2414.0
4860,2022-04-25,686389.0,95000.0,,15907.0,79249.0,217229.0,66538.0,18930.0,9696.0
4861,2022-04-26,692736.0,89905.0,,14923.0,78548.0,225948.0,65776.0,17998.0,6180.0
4862,2022-04-27,575156.0,97534.0,,9936.0,79867.0,180868.0,77730.0,18150.0,3745.0
4863,2022-04-28,743223.0,90735.0,,9283.0,79532.0,291891.0,83896.0,17567.0,4623.0
4864,2022-04-29,714421.0,88751.0,,11705.0,80661.0,970630.0,81982.0,17812.0,4676.0
4865,2022-04-30,646810.0,85276.0,,9022.0,72459.0,635384.0,73198.0,20232.0,11934.0
4866,2022-05-01,462319.0,87744.0,,9904.0,73712.0,216234.0,75045.0,18903.0,3760.0
4867,2022-05-02,589332.0,86346.0,,8648.0,83574.0,230475.0,77676.0,18455.0,6044.0
4868,2022-05-03,596713.0,90305.0,,8457.0,78563.0,258529.0,86214.0,22847.0,4178.0
4869,2022-05-04,663673.0,90235.0,,9050.0,77514.0,213859.0,83054.0,26951.0,5795.0
4870,2022-05-05,858315.0,92949.0,,9945.0,86894.0,225226.0,81171.0,23569.0,4243.0
4871,2022-05-06,779808.0,92361.0,,8503.0,71655.0,224158.0,78296.0,25842.0,3379.0
4872,2022-05-07,635385.0,83277.0,,8167.0,69494.0,204590.0,63188.0,16449.0,2989.0
4873,2022-05-08,558979.0,79985.0,,8689.0,63485.0,362326.0,67499.0,25182.0,5228.0
4874,2022-05-09,688250.0,91599.0,,11903.0,75855.0,274339.0,88190.0,25126.0,8855.0
4875,2022-05-10,629041.0,98301.0,,10553.0,75964.0,247928.0,84943.0,31308.0,4150.0
4876,2022-05-11,738044.0,99989.0,,11177.0,90119.0,247652.0,88543.0,25644.0,4903.0
4877,2022-05-12,868676.0,98964.0,,11637.0,81992.0,248175.0,77575.0,31286.0,4620.0
4878,2022-05-13,887395.0,88511.0,,10780.0,87581.0,248907.0,68575.0,28844.0,4432.0
4879,2022-05-14,865939.0,86964.0,,10094.0,72562.0,185467.0,57272.0,25331.0,2950.0
4880,2022-05-15,810517.0,88217.0,,8786.0,63015.0,317894.0,62198.0,25511.0,2202.0
4881,2022-05-16,848164.0,90246.0,,8461.0,71804.0,232777.0,74963.0,17959.0,5104.0
4882,2022-05-17,793036.0,103813.0,,8763.0,78817.0,242081.0,70233.0,23505.0,5727.0
4883,2022-05-18,661731.0,89802.0,,8401.0,79713.0,233573.0,61297.0,30874.0,4455.0
4884,2022-05-19,744359.0,93538.0,,8446.0,67353.0,244414.0,71041.0,25576.0,4178.0
4885,2022-05-20,776259.0,93262.0,,7971.0,73437.0,204229.0,66071.0,30654.0,5108.0
4886,2022-05-21,592801.0,98303.0,,7766.0,58347.0,207767.0,56198.0,18357.0,4691.0
4887,2022-05-22,618324.0,100975.0,,8023.0,60783.0,215161.0,59768.0,19256.0,4068.0
4888,2022-05-23,613115.0,94582.0,,8192.0,69933.0,149299.0,75114.0,18134.0,9447.0
4889,2022-05-24,664430.0,98535.0,,8730.0,67345.0,191970.0,72204.0,20935.0,9893.0
4890,2022-05-25,726142.0,102835.0,,7806.0,72094.0,214797.0,74824.0,17215.0,14083.0
4891,2022-05-26,650557.0,112811.0,,8796.0,74878.0,997589.0,61704.0,21135.0,5013.0
4892,2022-05-27,711281.0,99428.0,,9653.0,79872.0,178507.0,70389.0,21178.0,5920.0
4893,2022-05-28,536211.0,96247.0,,8069.0,66901.0,430902.0,57471.0,16487.0,5010.0
4894,2022-05-29,513424.0,112140.0,,8351.0,67362.0,206439.0,55803.0,17208.0,4228.0
4895,2022-05-30,670176.0,102688.0,,8563.0,76507.0,233259.0,78002.0,19288.0,7403.0
4896,2022-05-31,688068.0,108154.0,,8903.0,89551.0,223793.0,79878.0,20753.0,4862.0
4897,2022-06-01,700546.0,125888.0,,9039.0,81249.0,217373.0,82344.0,15485.0,4125.0
4898,2022-06-02,766096.0,127468.0,,8455.0,74226.0,215549.0,69885.0,18010.0,2971.0
4899,2022-06-03,661919.0,115369.0,,7960.0,66989.0,198044.0,49630.0,20460.0,2822.0
4900,2022-06-04,552016.0,108277.0,,8182.0,61023.0,179775.0,39313.0,15979.0,2029.0
4901,2022-06-05,485957.0,109393.0,,8009.0,58088.0,256594.0,41568.0,20882.0,2787.0
4902,2022-06-06,675438.0,107199.0,,8827.0,69797.0,175611.0,56854.0,17977.0,4412.0
4903,2022-06-07,595798.0,110406.0,,8622.0,75824.0,265818.0,64108.0,17827.0,3428.0
4904,2022-06-08,509398.0,112452.0,,8848.0,73581.0,173168.0,98191.0,20278.0,8515.0
4905,2022-06-09,624614.0,100858.0,,9400.0,67446.0,293005.0,92609.0,14661.0,3498.0
4906,2022-06-10,616790.0,92869.0,,9226.0,72788.0,236227.0,106904.0,17467.0,3174.0
4907,2022-06-11,559240.0,92584.0,,9324.0,72371.0,479988.0,80903.0,15406.0,2386.0
4908,2022-06-12,601309.0,95441.0,,9907.0,69038.0,498794.0,82551.0,19344.0,2540.0
4909,2022-06-13,800232.0,99746.0,,13155.0,80957.0,296578.0,104589.0,19191.0,7597.0
4910,2022-06-14,801904.0,98804.0,,10931.0,76368.0,744908.0,119703.0,17047.0,3223.0
4911,2022-06-15,705312.0,96505.0,,10385.0,82048.0,734855.0,113737.0,20786.0,21741.0
4912,2022-06-16,745796.0,87082.0,,10428.0,81302.0,594389.0,101442.0,21183.0,36740.0
4913,2022-06-17,799859.0,85006.0,,9708.0,69979.0,397411.0,90097.0,22999.0,73283.0
4914,2022-06-18,623960.0,86949.0,,10991.0,60764.0,476518.0,87526.0,14188.0,256639.0
4915,2022-06-19,561829.0,85306.0,,10784.0,60720.0,645943.0,81342.0,17742.0,441794.0
4916,2022-06-20,619921.0,84636.0,,11265.0,113714.0,560625.0,98436.0,17156.0,346635.0
4917,2022-06-21,618388.0,89999.0,,11177.0,64491.0,800193.0,120333.0,19322.0,234570.0
4918,2022-06-22,701097.0,96925.0,,10088.0,65486.0,906181.0,109966.0,18813.0,443078.0
4919,2022-06-23,591882.0,91867.0,,11021.0,58019.0,831423.0,103719.0,17227.0,429529.0
4920,2022-06-24,712905.0,95693.0,,10102.0,59203.0,561826.0,90995.0,23418.0,388057.0
4921,2022-06-25,681650.0,97472.0,,10325.0,60118.0,162955.0,73344.0,13036.0,600536.0
4922,2022-06-26,907667.0,109449.0,,10740.0,59441.0,456297.0,82950.0,17330.0,618665.0
4923,2022-06-27,851535.0,103879.0,,11985.0,72814.0,1121223.0,91493.0,17184.0,528464.0
4924,2022-06-28,641773.0,95146.0,,10232.0,66408.0,1223352.0,100072.0,18957.0,340301.0
4925,2022-06-29,652005.0,103379.0,,10112.0,57884.0,750059.0,91235.0,24798.0,163067.0
4926,2022-06-30,580536.0,95073.0,,10279.0,76715.0,864449.0,93531.0,17915.0,13129.0
4927,2022-07-01,693628.0,80271.0,,10199.0,76328.0,1098805.0,97889.0,16947.0,90268.0
4928,2022-07-02,612836.0,77836.0,,9751.0,54025.0,769547.0,75760.0,13415.0,302680.0
4929,2022-07-03,463076.0,81207.0,,9052.0,46961.0,950127.0,81560.0,16138.0,237915.0
4930,2022-07-04,601165.0,82625.0,,9643.0,62970.0,1205216.0,91623.0,15087.0,229654.0
4931,2022-07-05,712699.0,85826.0,,11162.0,64357.0,1046461.0,84240.0,17231.0,317060.0
4932,2022-07-06,758574.0,81529.0,,11432.0,66012.0,290988.0,96946.0,16274.0,350231.0
4933,2022-07-07,665007.0,83732.0,,11310.0,68643.0,186556.0,90085.0,16554.0,504101.0
4934,2022-07-08,666354.0,82624.0,,11369.0,70942.0,167766.0,83036.0,15907.0,696873.0
4935,2022-07-09,576937.0,83419.0,,11643.0,73382.0,115332.0,72039.0,15045.0,781501.0
4936,2022-07-10,461006.0,82233.0,,10126.0,52409.0,122445.0,78051.0,14727.0,609909.0
4937,2022-07-11,659935.0,81512.0,,11245.0,58644.0,202596.0,72649.0,21184.0,876159.0
4938,2022-07-12,645852.0,82885.0,,13398.0,59543.0,160023.0,73966.0,22328.0,904796.0
4939,2022-07-13,700720.0,85892.0,,15468.0,93888.0,248985.0,79569.0,22616.0,905678.0
4940,2022-07-14,814337.0,84111.0,,20417.0,79846.0,137195.0,88227.0,24716.0,835721.0
4941,2022-07-15,693547.0,84352.0,,21784.0,57932.0,133182.0,72220.0,22603.0,902381.0
4942,2022-07-16,542490.0,84131.0,,22281.0,64240.0,131305.0,69557.0,22005.0,881492.0
4943,2022-07-17,607090.0,85066.0,,23534.0,96260.0,136957.0,69207.0,19551.0,510301.0
4944,2022-07-18,662786.0,88572.0,,23472.0,211247.0,173649.0,103622.0,18532.0,577622.0
4945,2022-07-19,746068.0,81056.0,,25264.0,393014.0,198352.0,113866.0,18795.0,526549.0
4946,2022-07-20,717017.0,84301.0,,30757.0,66158.0,310539.0,105348.0,16937.0,3638.0
4947,2022-07-21,719470.0,84739.0,,26425.0,65054.0,184991.0,92575.0,17499.0,2261.0
4948,2022-07-22,661528.0,80839.0,,25937.0,62302.0,184038.0,82501.0,14395.0,2201.0
4949,2022-07-23,516219.0,82353.0,,25032.0,54747.0,173045.0,72045.0,13911.0,1641.0
4950,2022-07-24,467714.0,83637.0,,20661.0,60440.0,161282.0,105804.0,15482.0,597249.0
4951,2022-07-25,652878.0,86434.0,,22020.0,72291.0,222248.0,114716.0,13595.0,733466.0
4952,2022-07-26,611243.0,84638.0,,20174.0,66188.0,197095.0,114796.0,17457.0,504402.0
4953,2022-07-27,548527.0,81310.0,,22511.0,69130.0,201899.0,113774.0,18225.0,811125.0
4954,2022-07-28,726146.0,84234.0,,24855.0,80921.0,154626.0,86281.0,16630.0,834693.0
4955,2022-07-29,684817.0,83337.0,,23166.0,76052.0,194415.0,83904.0,16567.0,754680.0
4956,2022-07-30,620890.0,82556.0,,19521.0,59828.0,161503.0,74523.0,18076.0,722812.0
4957,2022-07-31,495196.0,82514.0,,18582.0,68368.0,124631.0,71755.0,14664.0,729018.0
4958,2022-08-01,697226.0,83750.0,,18413.0,73020.0,160414.0,97078.0,17635.0,638579.0
4959,2022-08-02,605054.0,83354.0,,18577.0,82402.0,193911.0,90875.0,15649.0,741457.0
4960,2022-08-03,693816.0,84139.0,,14542.0,62725.0,110163.0,83071.0,19248.0,807763.0
4961,2022-08-04,748202.0,83379.0,,16657.0,77311.0,111723.0,85561.0,14243.0,694940.0
4962,2022-08-05,623229.0,89373.0,,21668.0,80457.0,108404.0,75592.0,19028.0,667584.0
4963,2022-08-06,535456.0,82975.0,,18357.0,66837.0,105205.0,65312.0,16308.0,924035.0
4964,2022-08-07,452568.0,82542.0,,15505.0,70855.0,120384.0,81441.0,18231.0,915944.0
4965,2022-08-08,633712.0,84841.0,,16721.0,63851.0,132734.0,83611.0,14462.0,896587.0
4966,2022-08-09,656614.0,84650.0,,18088.0,76000.0,166462.0,89206.0,18054.0,938067.0
4967,2022-08-10,664006.0,93482.0,,17481.0,77115.0,126586.0,92680.0,20652.0,879946.0
4968,2022-08-11,706929.0,86458.0,,18099.0,103966.0,115280.0,78045.0,18687.0,919227.0
4969,2022-08-12,638365.0,81448.0,,15410.0,209769.0,130150.0,188247.0,17494.0,1128278.0
4970,2022-08-13,580425.0,82518.0,,15607.0,173479.0,119637.0,129102.0,15005.0,1103284.0
4971,2022-08-14,610705.0,86979.0,,15891.0,67260.0,128941.0,34882.0,14148.0,926555.0
4972,2022-08-15,623621.0,81303.0,,15877.0,226799.0,125722.0,59731.0,13889.0,821316.0
4973,2022-08-16,662398.0,81811.0,,31520.0,124780.0,155114.0,67233.0,16870.0,645701.0
4974,2022-08-17,714954.0,83526.0,,14708.0,63468.0,124790.0,90692.0,14605.0,1055306.0
4975,2022-08-18,756463.0,83257.0,,16122.0,120519.0,123032.0,100156.0,17182.0,682257.0
4976,2022-08-19,572958.0,90587.0,,15864.0,70543.0,147248.0,124958.0,19699.0,638474.0
4977,2022-08-20,536035.0,83389.0,,15384.0,67243.0,125183.0,78589.0,12812.0,787255.0
4978,2022-08-21,503826.0,83510.0,,14226.0,55179.0,113084.0,71874.0,16543.0,979543.0
4979,2022-08-22,614410.0,84822.0,,15880.0,70768.0,115702.0,76418.0,21185.0,1065247.0
4980,2022-08-23,549978.0,85672.0,,13790.0,72594.0,120564.0,71953.0,16511.0,1061826.0
4981,2022-08-24,631481.0,81861.0,,12115.0,70715.0,138409.0,59496.0,17764.0,1027427.0
4982,2022-08-25,585934.0,85523.0,,12223.0,59315.0,122879.0,73077.0,15526.0,1072182.0
4983,2022-08-26,546176.0,86425.0,,12273.0,75660.0,151515.0,75259.0,13824.0,1033544.0
4984,2022-08-27,582243.0,86452.0,,10862.0,58554.0,121258.0,47975.0,12521.0,1132002.0
4985,2022-08-28,472987.0,90059.0,,10447.0,76588.0,110513.0,51710.0,13116.0,1162399.0
4986,2022-08-29,618180.0,94421.0,,9436.0,70847.0,121110.0,62907.0,17168.0,767013.0
4987,2022-08-30,601832.0,98774.0,,11131.0,62021.0,135369.0,70329.0,14798.0,670025.0
4988,2022-08-31,664089.0,89864.0,,9676.0,94853.0,74481.0,62418.0,15736.0,745304.0
4989,2022-09-01,691961.0,79538.0,,10576.0,64064.0,110677.0,59522.0,17531.0,781480.0
4990,2022-09-02,758572.0,76654.0,,11567.0,66668.0,96062.0,58830.0,18812.0,908294.0
4991,2022-09-03,644226.0,73329.0,,9632.0,80433.0,74890.0,47777.0,15319.0,899280.0
4992,2022-09-04,480553.0,73811.0,,8361.0,56749.0,75759.0,48010.0,12050.0,924950.0
4993,2022-09-05,630401.0,75644.0,,8792.0,63873.0,72221.0,69137.0,19379.0,901002.0
4994,2022-09-06,669806.0,80446.0,,12641.0,79713.0,125689.0,61161.0,18833.0,859242.0
4995,2022-09-07,673514.0,81261.0,,14253.0,79175.0,81223.0,53995.0,18838.0,472691.0
4996,2022-09-08,750800.0,79659.0,,10355.0,385955.0,72869.0,55879.0,17785.0,153916.0
4997,2022-09-09,748033.0,81196.0,,10041.0,112323.0,114738.0,55240.0,16029.0,672465.0
4998,2022-09-10,566328.0,74220.0,,10104.0,60024.0,96898.0,43238.0,20170.0,988864.0
4999,2022-09-11,466140.0,77615.0,,9664.0,60614.0,84676.0,46661.0,16490.0,979025.0
5000,2022-09-12,657006.0,81240.0,,9321.0,87435.0,100900.0,60747.0,15918.0,972369.0
5001,2022-09-13,674199.0,79714.0,,9004.0,74292.0,100064.0,62274.0,16727.0,974618.0
5002,2022-09-14,758815.0,77833.0,,9102.0,71847.0,78624.0,56996.0,18338.0,1001826.0
5003,2022-09-15,668067.0,75375.0,,8951.0,64733.0,81212.0,57457.0,17549.0,562985.0
5004,2022-09-16,716263.0,76255.0,,9604.0,57980.0,78086.0,55887.0,14087.0,652541.0
5005,2022-09-17,546136.0,71667.0,,8685.0,59727.0,79447.0,45309.0,14365.0,862229.0
5006,2022-09-18,502609.0,78827.0,,9388.0,53322.0,93909.0,47874.0,11328.0,945558.0
5007,2022-09-19,673174.0,81423.0,,9383.0,76536.0,95718.0,64797.0,23745.0,947513.0
5008,2022-09-20,636779.0,83552.0,,10508.0,61858.0,104412.0,65130.0,14851.0,944140.0
5009,2022-09-21,631237.0,83557.0,,9991.0,54280.0,100636.0,60352.0,14108.0,492296.0
5010,2022-09-22,661123.0,83198.0,,8897.0,48860.0,92980.0,53465.0,19703.0,778522.0
5011,2022-09-23,739557.0,81450.0,,9211.0,67391.0,78501.0,53593.0,14693.0,974260.0
5012,2022-09-24,549972.0,74354.0,,10952.0,58741.0,72721.0,44949.0,14135.0,964539.0
5013,2022-09-25,522379.0,73322.0,,8839.0,63270.0,78653.0,46056.0,10269.0,760932.0
5014,2022-09-26,636617.0,79885.0,,8618.0,112375.0,78994.0,61453.0,14797.0,779861.0
5015,2022-09-27,767417.0,78742.0,,9537.0,100439.0,113755.0,70439.0,14508.0,350605.0
5016,2022-09-28,599854.0,78203.0,,8651.0,138790.0,111324.0,60972.0,19376.0,141315.0
5017,2022-09-29,669792.0,76732.0,,12756.0,553226.0,92642.0,55988.0,20383.0,81802.0
5018,2022-09-30,610945.0,76758.0,,9237.0,63376.0,88826.0,54796.0,17787.0,1955.0
5019,2022-10-01,496723.0,79346.0,,8875.0,54410.0,74175.0,43812.0,13765.0,1241.0
5020,2022-10-02,517865.0,79320.0,,9474.0,49261.0,87589.0,41014.0,18156.0,1132.0
5021,2022-10-03,646623.0,76479.0,,8755.0,54715.0,89412.0,61952.0,17829.0,228029.0
5022,2022-10-04,592367.0,83567.0,,11222.0,63351.0,119322.0,64350.0,17658.0,1135998.0
5023,2022-10-05,516042.0,86099.0,,12976.0,59187.0,87222.0,66542.0,15412.0,1085372.0
5024,2022-10-06,611982.0,82121.0,,10784.0,55047.0,94612.0,63237.0,13650.0,962071.0
5025,2022-10-07,643658.0,80647.0,,10741.0,60910.0,111289.0,60865.0,11923.0,881986.0
5026,2022-10-08,464821.0,72413.0,,10081.0,51294.0,97122.0,54048.0,11578.0,701020.0
