TIMESTAMP,WAVES_OPEN_PRICE_USDT,WAVES_HIGH_PRICE_USDT,WAVES_LOW_PRICE_USDT,WAVES_CLOSE_PRICE_USDT,WAVES_FIRST_TRADE_PRICE_USDT,WAVES_HIGH_TRADE_PRICE_USDT,WAVES_LOW_TRADE_PRICE_USDT,WAVES_LAST_TRADE_PRICE_USDT,WAVES_TOTAL_TRADE_COUNT,WAVES_TOTAL_TRADES_BUY,WAVES_TOTAL_TRADES_SELL,WAVES_VOLUME_USDT,WAVES_QUOTE_VOLUME,WAVES_VOLUME_BUY,WAVES_QUOTE_VOLUME_BUY,WAVES_VOLUME_SELL,WAVES_QUOTE_VOLUME_SELL
2023-03-29,2.077,2.212,2.064,2.161,2.077,2.212,2.064,2.161,27990,15946,12044,2783296.8,5976637.91049,1550045.13,3329569.27407,1233251.67,2647068.63642
2023-03-30,2.161,2.177,2.052,2.092,2.16,2.177,2.052,2.092,32370,17791,14579,3061482.44,6458005.79769,1749770.9,3690187.21982,1311711.54,2767818.57787
2023-03-31,2.092,2.117,2.041,2.113,2.092,2.117,2.041,2.113,22805,14539,8266,2044499.63,4256765.14007,1214946.8,2530177.05343,829552.83,1726588.08664
2023-04-01,2.113,2.15,2.091,2.133,2.112,2.15,2.091,2.133,14678,7597,7081,1257344.76,2665054.31164,605699.92,1284147.87636,651644.84,1380906.43528
2023-04-02,2.133,2.144,2.036,2.073,2.133,2.144,2.036,2.073,19075,9556,9519,1527921.89,3197850.24003,714363.67,1494751.42045,813558.22,1703098.81958
2023-04-03,2.073,2.092,1.985,2.052,2.072,2.092,1.985,2.052,29748,13951,15797,2257107.14,4612618.01185,1014367.98,2072793.04296,1242739.16,2539824.96889
2023-04-04,2.052,2.188,2.036,2.126,2.052,2.188,2.036,2.126,28834,14571,14263,2709870.17,5718591.30174,1291558.58,2723211.48629,1418311.59,2995379.81545
2023-04-05,2.126,2.175,2.074,2.135,2.126,2.175,2.074,2.135,20454,10258,10196,1746017.09,3726935.87599,812362.09,1733428.1704,933655.0,1993507.70559
2023-04-06,2.135,2.15,2.081,2.1,2.136,2.15,2.081,2.1,18436,8749,9687,1575005.71,3326685.41571,711935.3,1504194.9585,863070.41,1822490.45721
2023-04-07,2.1,2.115,2.058,2.089,2.1,2.115,2.058,2.089,11535,5646,5889,988716.41,2058401.9313,458625.13,954433.45469,530091.28,1103968.47661
2023-04-08,2.089,2.166,2.069,2.147,2.09,2.166,2.069,2.147,19114,9883,9231,1720709.78,3636279.13991,883177.62,1867753.03387,837532.16,1768526.10604
2023-04-09,2.147,2.177,2.087,2.136,2.148,2.177,2.087,2.136,26326,13245,13081,2392618.57,5113807.25884,1103521.85,2359867.5976,1289096.72,2753939.66124
2023-04-10,2.136,2.203,2.106,2.186,2.135,2.203,2.106,2.186,30993,14115,16878,2745450.09,5899978.91144,1287233.16,2768164.16647,1458216.93,3131814.74497
2023-04-11,2.186,2.212,2.164,2.175,2.186,2.212,2.164,2.175,20452,9652,10800,1922442.4,4203767.66873,910152.86,1990778.10898,1012289.54,2212989.55975
2023-04-12,2.175,2.182,2.061,2.131,2.174,2.182,2.061,2.131,26717,12881,13836,2445954.33,5173733.32078,1124255.9,2378486.47168,1321698.43,2795246.8491
2023-04-13,2.131,2.204,2.111,2.193,2.133,2.204,2.111,2.193,18212,8539,9673,1793749.21,3890343.92781,818000.59,1773097.75012,975748.62,2117246.17769
2023-04-14,2.193,2.348,2.18,2.291,2.194,2.348,2.18,2.291,36184,18329,17855,3722540.71,8394261.37246,1859259.8,4196324.28325,1863280.91,4197937.08921
2023-04-15,2.291,2.301,2.234,2.255,2.29,2.301,2.234,2.255,17741,8146,9595,1934429.68,4383789.735,850167.51,1926515.26284,1084262.17,2457274.47216
2023-04-16,2.255,2.297,2.212,2.267,2.255,2.297,2.212,2.267,19479,8518,10961,2259595.96,5107386.08319,985823.52,2228491.4231,1273772.44,2878894.66009
2023-04-17,2.267,2.278,2.166,2.202,2.266,2.278,2.166,2.202,18212,8420,9792,2278577.04,5046189.81228,1039015.32,2301032.53107,1239561.72,2745157.28121
2023-04-18,2.202,2.279,2.175,2.251,2.204,2.279,2.175,2.251,16604,8142,8462,1752527.41,3927120.12885,800107.25,1792844.40207,952420.16,2134275.72678
2023-04-19,2.251,2.39,2.038,2.098,2.252,2.39,2.038,2.098,100856,52515,48341,11915404.29,27015773.24031,6007194.66,13637975.91497,5908209.63,13377797.32534
2023-04-20,2.098,2.131,1.974,2.012,2.096,2.131,1.974,2.012,36615,15695,20920,4266218.49,8749779.90328,1956842.14,4013688.29546,2309376.35,4736091.60782
2023-04-21,2.012,2.034,1.85,1.885,2.011,2.034,1.85,1.885,26799,12202,14597,3201126.68,6245163.87861,1441352.05,2810336.17756,1759774.63,3434827.70105
2023-04-22,1.885,1.948,1.864,1.947,1.886,1.948,1.864,1.947,10455,5071,5384,1198643.53,2288482.32903,588317.72,1122938.11035,610325.81,1165544.21868
2023-04-23,1.947,1.951,1.857,1.907,1.946,1.951,1.857,1.907,15998,8927,7071,1660118.62,3167377.72379,784137.8,1495607.06795,875980.82,1671770.65584
2023-04-24,1.907,1.955,1.882,1.93,1.909,1.955,1.882,1.93,17373,9047,8326,1623315.32,3112135.68431,807890.71,1549191.10785,815424.61,1562944.57646
2023-04-25,1.93,1.969,1.852,1.959,1.93,1.969,1.852,1.959,22986,10016,12970,1925238.13,3658408.70256,868512.25,1651530.68231,1056725.88,2006878.02025
2023-04-26,1.959,2.038,1.81,1.912,1.96,2.038,1.81,1.912,37537,19815,17722,3899370.61,7545195.31749,1977816.28,3828574.82592,1921554.33,3716620.49157
2023-04-27,1.912,2.022,1.902,1.947,1.913,2.022,1.902,1.947,30717,15731,14986,2501997.46,4881118.0102,1226632.32,2394791.58026,1275365.14,2486326.42994
2023-04-28,1.947,1.963,1.885,1.917,1.947,1.963,1.885,1.917,16466,7932,8534,1393480.78,2680925.73378,720133.55,1386305.35275,673347.23,1294620.38103
2023-04-29,1.917,1.947,1.905,1.934,1.917,1.947,1.905,1.934,10106,5198,4908,895411.15,1727486.88762,420392.38,811050.90591,475018.77,916435.98171
2023-04-30,1.934,1.94,1.871,1.885,1.934,1.94,1.871,1.885,12480,5407,7073,1160172.72,2217888.48456,514129.45,981915.17844,646043.27,1235973.30612
2023-05-01,1.885,1.899,1.815,1.848,1.886,1.899,1.815,1.848,15017,7199,7818,1324137.33,2455846.01815,633886.51,1176195.96482,690250.82,1279650.05333
2023-05-02,1.848,1.872,1.812,1.857,1.848,1.872,1.812,1.857,22487,11007,11480,2814387.04,5198237.5577,1549293.69,2864540.29372,1265093.35,2333697.26398
2023-05-03,1.857,1.912,1.832,1.91,1.858,1.912,1.832,1.91,33499,15981,17518,3131713.43,5875332.31431,1450345.39,2722135.10654,1681368.04,3153197.20777
2023-05-04,1.91,1.916,1.847,1.864,1.909,1.916,1.847,1.864,14221,6951,7270,1396396.4,2629971.61546,598249.94,1126730.96644,798146.46,1503240.64902
2023-05-05,1.864,1.9,1.83,1.885,1.866,1.9,1.83,1.885,13577,6578,6999,1135727.84,2128983.50928,525085.76,983929.05676,610642.08,1145054.45252
2023-05-06,1.885,1.9,1.775,1.8,1.885,1.9,1.775,1.8,16328,8582,7746,1441749.18,2625930.49754,704058.36,1281185.67189,737690.82,1344744.82565
2023-05-07,1.8,1.83,1.788,1.806,1.801,1.83,1.788,1.806,13022,6596,6426,1237819.35,2243128.4751,568092.67,1029098.04449,669726.68,1214030.43061
2023-05-08,1.806,1.825,1.562,1.604,1.805,1.825,1.562,1.604,39741,18397,21344,3427903.29,5715554.62197,1576848.52,2625816.72916,1851054.77,3089737.89281
2023-05-09,1.604,1.622,1.581,1.606,1.603,1.622,1.581,1.606,17323,7461,9862,1709644.96,2738683.69386,812263.63,1301939.53823,897381.33,1436744.15563
2023-05-10,1.606,1.652,1.534,1.635,1.605,1.652,1.534,1.635,37325,17772,19553,3765050.04,6028160.03676,1754935.41,2808854.03654,2010114.63,3219306.00022
2023-05-11,1.635,1.641,1.501,1.551,1.635,1.641,1.501,1.551,23358,11241,12117,2482032.23,3882423.68568,1116227.51,1743968.57108,1365804.72,2138455.1146
2023-05-12,1.551,1.67,1.492,1.574,1.551,1.67,1.492,1.574,49874,24487,25387,6225993.59,9666675.98391,3161090.29,4919929.54735,3064903.3,4746746.43656
2023-05-13,1.574,1.578,1.515,1.53,1.575,1.578,1.515,1.53,15115,7001,8114,1435886.12,2206382.44688,688492.86,1057738.5375,747393.26,1148643.90938
2023-05-14,1.53,1.563,1.5,1.549,1.531,1.563,1.5,1.549,11134,5141,5993,1066006.04,1635417.32779,492111.47,754726.05875,573894.57,880691.26904
2023-05-15,1.549,1.618,1.521,1.59,1.549,1.618,1.521,1.59,14726,7699,7027,1491384.15,2359691.77793,738844.96,1169098.96136,752539.19,1190592.81657
2023-05-16,1.59,1.627,1.568,1.609,1.591,1.627,1.568,1.609,16139,8822,7317,1703037.44,2723838.63362,770448.51,1232875.97226,932588.93,1490962.66136
2023-05-17,1.609,1.669,1.58,1.665,1.609,1.669,1.58,1.665,15948,8166,7782,1641344.24,2664831.29971,792151.35,1285664.09196,849192.89,1379167.20775
2023-05-18,1.665,1.672,1.59,1.622,1.666,1.672,1.59,1.622,13105,6753,6352,1435929.54,2347174.09987,711529.91,1163123.59331,724399.63,1184050.50656
2023-05-19,1.622,1.69,1.612,1.664,1.622,1.69,1.612,1.664,13054,6145,6909,1572772.96,2594542.96394,709860.98,1171526.28882,862911.98,1423016.67512
2023-05-20,1.664,1.684,1.65,1.666,1.664,1.684,1.65,1.666,7863,3410,4453,858592.16,1431974.25264,359407.88,599865.21603,499184.28,832109.03661
2023-05-21,1.666,1.671,1.608,1.63,1.667,1.671,1.608,1.63,7911,3746,4165,782966.13,1284144.42826,341079.72,559292.5808,441886.41,724851.84746
2023-05-22,1.63,1.664,1.599,1.652,1.63,1.664,1.599,1.652,9522,4762,4760,1015266.57,1666052.85682,490558.52,805267.833,524708.05,860785.02382
2023-05-23,1.652,1.95,1.636,1.933,1.653,1.95,1.636,1.933,148157,71748,76409,17608123.53,32781647.17374,8560000.81,15934707.57375,9048122.72,16846939.59999
2023-05-24,1.933,2.143,1.916,1.923,1.933,2.143,1.916,1.923,125516,63533,61983,15988252.18,32207812.768,7818655.93,15765713.2365,8169596.25,16442099.5315
2023-05-25,1.923,1.939,1.765,1.778,1.923,1.939,1.765,1.778,43480,22431,21049,5485607.92,9974145.00388,2659197.1,4829982.89625,2826410.82,5144162.10763
2023-05-26,1.778,1.795,1.735,1.745,1.778,1.795,1.735,1.745,22826,12763,10063,2569090.53,4524092.8361,1294310.35,2281842.28485,1274780.18,2242250.55125
2023-05-27,1.745,1.815,1.741,1.789,1.747,1.815,1.741,1.789,18131,10294,7837,2296468.41,4090944.5482,1166457.09,2078471.00609,1130011.32,2012473.54211
2023-05-28,1.789,1.832,1.772,1.811,1.788,1.832,1.772,1.811,16535,8872,7663,2050393.38,3683707.13241,1066220.7,1916100.53068,984172.68,1767606.60173
2023-05-29,1.811,1.817,1.755,1.772,1.811,1.817,1.755,1.772,14259,6905,7354,1633920.83,2909752.80795,804024.96,1431322.82507,829895.87,1478429.98288
2023-05-30,1.772,1.784,1.742,1.78,1.772,1.784,1.742,1.78,15205,7239,7966,1325160.31,2337305.4204,613790.92,1082863.14778,711369.39,1254442.27262
2023-05-31,1.78,1.795,1.679,1.723,1.779,1.795,1.679,1.723,19157,10312,8845,1903466.21,3270254.34483,920388.9,1581214.89361,983077.31,1689039.45122
2023-06-01,1.723,1.727,1.673,1.691,1.722,1.727,1.673,1.691,11144,5070,6074,1059107.2,1793486.42748,453719.25,768400.63976,605387.95,1025085.78772
2023-06-02,1.691,1.734,1.664,1.725,1.691,1.734,1.664,1.725,12138,6138,6000,1199798.93,2050251.74231,568987.86,972052.9536,630811.07,1078198.78871
2023-06-03,1.725,1.733,1.707,1.72,1.725,1.733,1.707,1.72,9328,4780,4548,957050.29,1646617.28903,466251.72,802118.20586,490798.57,844499.08317
2023-06-04,1.72,1.758,1.704,1.726,1.72,1.758,1.704,1.726,10021,4502,5519,1042357.11,1810276.85867,498593.03,865953.73192,543764.08,944323.12675
2023-06-05,1.726,1.73,1.51,1.569,1.727,1.73,1.51,1.569,34600,18027,16573,3809015.32,6163130.21395,1965820.98,3179334.88972,1843194.34,2983795.32423
2023-06-06,1.569,1.639,1.545,1.623,1.569,1.639,1.545,1.623,15284,7653,7631,1667782.95,2653326.54068,804227.77,1279973.03734,863555.18,1373353.50334
2023-06-07,1.623,1.706,1.543,1.556,1.623,1.706,1.543,1.556,39973,17787,22186,4410899.5,7234355.62388,2086811.75,3424302.93951,2324087.75,3810052.68437
2023-06-08,1.556,1.586,1.53,1.573,1.557,1.586,1.53,1.573,12335,7085,5250,1080124.77,1689938.93205,527099.71,825436.22592,553025.06,864502.70613
2023-06-09,1.573,1.674,1.534,1.561,1.575,1.674,1.534,1.561,45757,19975,25782,4548413.26,7377849.58198,2127126.62,3447710.85211,2421286.64,3930138.72987
2023-06-10,1.561,1.564,1.213,1.341,1.562,1.564,1.213,1.341,70593,38613,31980,9120263.52,12372619.99653,4902582.01,6638934.71947,4217681.51,5733685.27706
2023-06-11,1.341,1.39,1.327,1.37,1.341,1.39,1.327,1.37,15162,6746,8416,1647087.38,2234825.42439,682348.21,925003.64059,964739.17,1309821.7838
2023-06-12,1.37,1.382,1.313,1.373,1.37,1.382,1.313,1.373,13786,6167,7619,1682301.87,2273206.25116,741292.64,1002670.34376,941009.23,1270535.9074
2023-06-13,1.373,1.41,1.355,1.389,1.374,1.41,1.355,1.389,14265,6506,7759,1741358.86,2405853.68484,823851.23,1138749.64663,917507.63,1267104.03821
2023-06-14,1.389,1.417,1.302,1.33,1.39,1.417,1.302,1.33,18780,9721,9059,2505623.87,3418855.09501,1197810.25,1634083.01182,1307813.62,1784772.08319
2023-06-15,1.33,1.385,1.311,1.367,1.327,1.385,1.311,1.367,13460,5807,7653,1743663.26,2336810.19242,787567.37,1055957.78739,956095.89,1280852.40503
2023-06-16,1.367,1.402,1.338,1.384,1.367,1.402,1.338,1.384,11994,6447,5547,1348213.7,1846004.80438,665037.85,910698.72768,683175.85,935306.0767
2023-06-17,1.384,1.434,1.379,1.394,1.384,1.434,1.379,1.394,10652,5274,5378,1310387.83,1842908.90063,617571.77,868499.18026,692816.06,974409.72037
2023-06-18,1.394,1.413,1.359,1.381,1.394,1.413,1.359,1.381,9476,5190,4286,1100118.15,1530835.33007,525087.21,730872.35385,575030.94,799962.97622
2023-06-19,1.381,1.41,1.367,1.402,1.382,1.41,1.367,1.402,9903,5134,4769,1203446.92,1670492.3226,601952.98,835448.56632,601493.94,835043.75628
2023-06-20,1.402,1.447,1.366,1.442,1.403,1.447,1.366,1.442,16692,6704,9988,2021778.89,2848137.29453,795673.82,1120910.58479,1226105.07,1727226.70974
2023-06-21,1.442,1.529,1.434,1.507,1.442,1.529,1.434,1.507,24186,11459,12727,2850723.77,4227359.82344,1341772.06,1990720.90599,1508951.71,2236638.91745
2023-06-22,1.507,1.555,1.467,1.475,1.507,1.555,1.467,1.475,19034,9464,9570,2295878.19,3455084.48229,1044110.16,1568842.95133,1251768.03,1886241.53096
2023-06-23,1.475,1.563,1.472,1.548,1.475,1.563,1.472,1.548,21915,9652,12263,2290329.93,3486939.60158,1016157.32,1546005.25572,1274172.61,1940934.34586
2023-06-24,1.548,2.89,1.539,2.436,1.548,2.89,1.539,2.436,1118231,553743,564488,117993289.81,279595927.31529,57326899.53,135593141.26562,60666390.28,144002786.04967
2023-06-25,2.436,2.636,2.033,2.125,2.44,2.636,2.033,2.125,369498,183569,185929,41539682.41,95478870.05215,20635490.32,47442188.1997,20904192.09,48036681.85245
2023-06-26,2.125,2.255,1.988,2.039,2.127,2.255,1.988,2.039,196220,93897,102323,22848712.0,47753315.29361,10713626.92,22423262.7105,12135085.08,25330052.58311
2023-06-27,2.039,2.224,2.025,2.101,2.04,2.224,2.025,2.101,153474,74977,78497,18947371.23,40511023.50944,9222272.41,19721430.56825,9725098.82,20789592.94119
2023-06-28,2.101,2.135,1.871,1.905,2.101,2.135,1.871,1.905,83379,40769,42610,11088106.68,22267155.1017,5406827.02,10861887.49331,5681279.66,11405267.60839
2023-06-29,1.905,1.983,1.865,1.906,1.905,1.983,1.865,1.906,60263,30558,29705,8404669.91,16112571.38833,4173606.59,8008107.07254,4231063.32,8104464.31579
2023-06-30,1.906,2.142,1.781,1.975,1.907,2.142,1.781,1.975,146369,71435,74934,16656741.68,33856527.31759,7768174.27,15795823.16552,8888567.41,18060704.15207
2023-07-01,1.975,2.004,1.896,1.945,1.977,2.004,1.896,1.945,39150,21081,18069,5698561.54,11013802.82137,2751217.35,5318097.51117,2947344.19,5695705.3102
2023-07-02,1.945,1.95,1.835,1.889,1.945,1.95,1.835,1.889,39397,19887,19510,6288647.24,11834649.83484,3042381.25,5726456.13962,3246265.99,6108193.69522
2023-07-03,1.889,1.979,1.861,1.919,1.889,1.979,1.861,1.919,43500,21982,21518,5617625.03,10771097.60237,2686174.39,5156058.83651,2931450.64,5615038.76586
2023-07-04,1.919,1.989,1.839,1.869,1.918,1.989,1.839,1.869,32782,15892,16890,4497479.87,8620479.75431,2135210.63,4096498.6365,2362269.24,4523981.11781
2023-07-05,1.869,1.985,1.818,1.921,1.871,1.985,1.818,1.921,83953,43332,40621,9967708.18,19079851.72558,5114664.94,9786758.73372,4853043.24,9293092.99186
2023-07-06,1.921,2.23,1.911,1.951,1.921,2.23,1.911,1.951,228453,113256,115197,24979709.86,51829970.88911,12068478.19,25038773.86808,12911231.67,26791197.02103
2023-07-07,1.951,2.068,1.871,1.91,1.951,2.068,1.871,1.91,61736,29830,31906,7903891.94,15436644.7461,3796339.33,7414420.27148,4107552.61,8022224.47462
2023-07-08,1.91,2.2,1.901,2.14,1.911,2.2,1.901,2.14,128778,64499,64279,17242391.06,36199548.73556,8489890.94,17823099.25219,8752500.12,18376449.48337
2023-07-09,2.14,2.19,2.015,2.031,2.14,2.19,2.015,2.031,72964,34633,38331,10657795.31,22330691.16654,5081792.68,10660012.1399,5576002.63,11670679.02664
2023-07-10,2.031,2.89,1.969,2.17,2.031,2.89,1.969,2.17,451333,224928,226405,47856254.09,108915920.93609,25065380.68,57144879.12541,22790873.41,51771041.81068
2023-07-11,2.17,2.195,2.057,2.097,2.17,2.195,2.057,2.097,81007,41141,39866,15747550.05,33458697.18588,8225878.55,17488441.78902,7521671.5,15970255.39686
2023-07-12,2.097,2.1,2.002,2.035,2.097,2.1,2.002,2.035,78572,37285,41287,19099801.62,39281876.54717,9717894.9,19987641.84971,9381906.72,19294234.69746
2023-07-13,2.035,2.085,1.968,2.068,2.036,2.085,1.968,2.068,109310,52561,56749,22984166.42,46486101.55762,11476426.16,23219223.58963,11507740.26,23266877.96799
2023-07-14,2.068,2.141,1.869,1.974,2.068,2.141,1.869,1.974,78582,37927,40655,14714055.28,30233334.67609,7243796.36,14885149.35775,7470258.92,15348185.31834
2023-07-15,1.974,2.01,1.938,1.982,1.975,2.01,1.938,1.982,19831,9963,9868,4508466.83,8879580.45436,2198104.98,4328714.81089,2310361.85,4550865.64347
2023-07-16,1.982,2.12,1.959,1.979,1.981,2.12,1.959,1.979,68295,33594,34701,15319222.63,31202163.45469,7594484.56,15486226.8111,7724738.07,15715936.64359
2023-07-17,1.979,2.043,1.914,2.013,1.979,2.043,1.914,2.013,34668,17470,17198,6984747.28,13858679.33482,3465167.72,6882203.74444,3519579.56,6976475.59038
2023-07-18,2.013,2.028,1.895,1.94,2.013,2.028,1.895,1.94,22644,11259,11385,3501785.41,6896946.04217,1587290.1,3121984.15724,1914495.31,3774961.88493
2023-07-19,1.94,1.969,1.924,1.937,1.94,1.969,1.924,1.937,15103,7339,7764,2079137.4,4044944.55524,1036750.01,2016546.60692,1042387.39,2028397.94832
2023-07-20,1.937,2.012,1.914,1.943,1.938,2.012,1.914,1.943,23023,11201,11822,3827841.77,7529992.41157,1766200.1,3475036.14739,2061641.67,4054956.26418
2023-07-21,1.943,2.046,1.921,1.987,1.942,2.046,1.921,1.987,29682,15574,14108,4400637.69,8767241.53772,2176315.73,4336013.76276,2224321.96,4431227.77496
2023-07-22,1.987,2.109,1.985,2.028,1.987,2.109,1.985,2.028,81322,38811,42511,15169942.32,31167716.84016,7313208.02,15028945.6545,7856734.3,16138771.18566
2023-07-23,2.028,2.125,1.993,2.007,2.029,2.125,1.993,2.007,43219,20106,23113,7039636.11,14519553.13098,3336891.79,6888505.27123,3702744.32,7631047.85975
2023-07-24,2.007,2.026,1.861,1.902,2.006,2.026,1.861,1.902,41191,20251,20940,7185864.99,14034238.3243,3776253.57,7389767.47258,3409611.42,6644470.85172
2023-07-25,1.902,1.934,1.898,1.916,1.901,1.934,1.898,1.916,14587,7082,7505,1851763.31,3544520.54305,860613.64,1647538.25531,991149.67,1896982.28774
2023-07-26,1.916,1.934,1.877,1.918,1.916,1.934,1.877,1.918,17248,8303,8945,2174872.49,4134229.06225,977660.31,1858850.94583,1197212.18,2275378.11642
2023-07-27,1.918,1.944,1.895,1.921,1.918,1.944,1.895,1.921,14080,8084,5996,1990495.13,3829863.65655,1069610.64,2058652.79347,920884.49,1771210.86308
2023-07-28,1.921,1.946,1.895,1.939,1.921,1.946,1.895,1.939,12099,6846,5253,1620615.33,3111395.72205,781028.76,1499289.92981,839586.57,1612105.79224
2023-07-29,1.939,1.977,1.923,1.971,1.94,1.977,1.923,1.971,10872,5247,5625,1316940.59,2560180.35737,574594.44,1117488.83402,742346.15,1442691.52335
2023-07-30,1.971,2.035,1.89,1.987,1.972,2.035,1.89,1.987,29913,15639,14274,3653423.99,7178553.78395,1809420.13,3559112.55835,1844003.86,3619441.2256
2023-07-31,1.987,1.998,1.9,1.924,1.985,1.998,1.9,1.924,18637,9476,9161,2583962.46,5033368.51456,1232639.45,2401199.94238,1351323.01,2632168.57218
2023-08-01,1.924,1.938,1.84,1.929,1.923,1.938,1.84,1.929,21431,10907,10524,3170415.34,6005884.60789,1553865.57,2944555.35155,1616549.77,3061329.25634
2023-08-02,1.929,1.942,1.879,1.902,1.93,1.942,1.879,1.902,26278,13423,12855,4092110.05,7827592.62849,1962326.63,3755867.32536,2129783.42,4071725.30313
2023-08-03,1.902,1.91,1.859,1.872,1.902,1.91,1.859,1.872,12794,6809,5985,1458593.45,2747120.30736,747560.24,1407753.39952,711033.21,1339366.90784
2023-08-04,1.872,1.887,1.834,1.854,1.872,1.887,1.834,1.854,21615,10473,11142,3651637.79,6813020.03633,1941580.59,3623975.88066,1710057.2,3189044.15567
2023-08-05,1.854,1.885,1.842,1.884,1.854,1.885,1.842,1.884,18956,9748,9208,2394427.43,4454805.21058,1230288.1,2290134.39323,1164139.33,2164670.81735
2023-08-06,1.884,1.912,1.867,1.893,1.884,1.912,1.867,1.893,17630,9033,8597,2644952.65,4993284.61938,1276985.19,2411754.48567,1367967.46,2581530.13371
2023-08-07,1.893,1.93,1.841,1.886,1.894,1.93,1.841,1.886,21668,11273,10395,3230210.82,6131589.49297,1604300.2,3043671.18808,1625910.62,3087918.30489
2023-08-08,1.886,1.936,1.869,1.921,1.886,1.936,1.869,1.921,16661,9276,7385,1787292.86,3405206.404,916210.7,1746038.12053,871082.16,1659168.28347
2023-08-09,1.921,1.968,1.907,1.927,1.92,1.968,1.907,1.927,18890,10082,8808,2438319.89,4727005.19398,1204171.0,2335690.46671,1234148.89,2391314.72727
2023-08-10,1.927,1.953,1.914,1.944,1.928,1.953,1.914,1.944,11544,5665,5879,1572684.92,3041446.99831,765423.74,1480407.19084,807261.18,1561039.80747
2023-08-11,1.944,1.948,1.894,1.923,1.944,1.948,1.894,1.923,8930,4121,4809,1115411.07,2141271.0976,472583.52,907242.31143,642827.55,1234028.78617
2023-08-12,1.923,1.99,1.914,1.954,1.924,1.99,1.914,1.954,15153,8042,7111,1983189.26,3862943.5879,1035370.84,2015931.56656,947818.42,1847012.02134
2023-08-13,1.954,1.956,1.892,1.902,1.954,1.956,1.892,1.902,10129,4661,5468,1326397.1,2549872.30328,557794.72,1071854.48883,768602.38,1478017.81445
2023-08-14,1.902,1.926,1.884,1.904,1.902,1.926,1.884,1.904,8554,4092,4462,1092143.44,2084569.97526,517168.31,987167.84196,574975.13,1097402.1333
2023-08-15,1.904,1.907,1.65,1.777,1.904,1.907,1.65,1.777,26887,12790,14097,3441190.13,6199448.03614,1775284.64,3195631.35726,1665905.49,3003816.67888
2023-08-16,1.777,1.78,1.59,1.637,1.776,1.78,1.59,1.637,30802,14597,16205,5046745.44,8512110.63683,2602211.54,4393336.0751,2444533.9,4118774.56173
2023-08-17,1.637,1.702,1.3,1.453,1.637,1.702,1.3,1.453,53613,25067,28546,6484014.04,10041576.43264,3108515.1,4805165.97121,3375498.94,5236410.46143
2023-08-18,1.453,1.501,1.438,1.489,1.454,1.501,1.438,1.489,29436,14214,15222,4081428.81,6027180.15588,2083005.55,3076270.71108,1998423.26,2950909.4448
2023-08-19,1.489,1.563,1.486,1.541,1.491,1.563,1.486,1.541,17268,8698,8570,2397073.52,3661079.47045,1266689.13,1935983.89345,1130384.39,1725095.577
2023-08-20,1.541,1.548,1.506,1.531,1.541,1.548,1.506,1.531,7459,3221,4238,991769.43,1516476.98216,435019.7,665248.74672,556749.73,851228.23544
2023-08-21,1.531,1.563,1.469,1.54,1.532,1.563,1.469,1.54,16175,7797,8378,2442015.08,3720860.48023,1244713.26,1897772.97753,1197301.82,1823087.5027
2023-08-22,1.54,1.63,1.459,1.541,1.54,1.63,1.459,1.541,60672,26599,34073,9218776.38,14404218.53848,4155760.25,6490941.01056,5063016.13,7913277.52792
2023-08-23,1.541,1.65,1.511,1.618,1.542,1.65,1.511,1.618,31135,15529,15606,5929496.31,9357849.7393,3044975.88,4808098.33763,2884520.43,4549751.40167
2023-08-24,1.618,1.624,1.516,1.543,1.617,1.624,1.516,1.543,23690,10476,13214,4167181.74,6552292.59608,1850449.83,2907921.30445,2316731.91,3644371.29163
2023-08-25,1.543,1.552,1.498,1.534,1.544,1.552,1.498,1.534,16330,7870,8460,1874550.59,2849046.17575,808899.14,1231016.56368,1065651.45,1618029.61207
2023-08-26,1.534,1.551,1.51,1.52,1.534,1.551,1.51,1.52,7030,3798,3232,803792.68,1232292.99685,361433.01,554470.05041,442359.67,677822.94644
2023-08-27,1.52,1.537,1.508,1.53,1.519,1.537,1.508,1.53,7889,4349,3540,801741.55,1221981.23716,352186.52,536886.05277,449555.03,685095.18439
2023-08-28,1.53,1.538,1.474,1.53,1.53,1.538,1.474,1.53,13066,6783,6283,1371734.2,2071314.29014,635167.52,959474.27471,736566.68,1111840.01543
2023-08-29,1.53,1.609,1.482,1.596,1.532,1.609,1.482,1.596,26764,13990,12774,3072598.62,4793560.86333,1469463.83,2290697.04879,1603134.79,2502863.81454
2023-08-30,1.596,1.619,1.542,1.57,1.595,1.619,1.542,1.57,18049,9316,8733,2177880.6,3430921.3794,1039266.33,1637422.75301,1138614.27,1793498.62639
2023-08-31,1.57,1.595,1.485,1.5,1.572,1.595,1.485,1.5,19563,9473,10090,2595283.56,3986345.48707,1188597.36,1824654.17524,1406686.2,2161691.31183
2023-09-01,1.5,1.515,1.451,1.471,1.5,1.515,1.451,1.471,13025,6467,6558,1716752.95,2548078.61695,807460.47,1198080.31399,909292.48,1349998.30296
2023-09-02,1.471,1.496,1.462,1.483,1.472,1.496,1.462,1.483,9660,5113,4547,1184494.17,1748637.49914,577080.57,851907.53658,607413.6,896729.96256
2023-09-03,1.483,1.492,1.463,1.487,1.485,1.492,1.463,1.487,7835,3348,4487,989539.95,1464435.20237,505074.43,748049.97826,484465.52,716385.22411
