,Time,TRX_Average_Price_USD_2,BNB_Average_Price_USD_2,LINK_Average_Price_USD_2,DOT_Average_Price_USD_2,AVAX_Average_Price_USD_2,EOS_Average_Price_USD_2,ATOM_Average_Price_USD_2,XLM_Average_Price_USD_2,DASH_Average_Price_USD_2,AMP_Average_Price_USD_2
2982,2022-04-21,0.0672,418.61,14.034,19.1,78.117,2.706,24.264,0.201,106.817,0.0227
2983,2022-04-22,0.068,408.978,13.711,18.32,75.248,2.514,23.412,0.196,103.844,0.0232
2984,2022-04-23,0.0679,405.212,13.498,18.649,73.853,2.431,23.139,0.194,103.32,0.0223
2985,2022-04-24,0.0662,402.642,13.44,18.649,72.662,2.401,22.847,0.192,101.312,0.0219
2986,2022-04-25,0.0637,394.683,13.043,17.672,70.128,2.309,21.593,0.185,97.227,0.0219
2987,2022-04-26,0.0641,396.68,13.051,17.556,70.691,2.324,21.501,0.187,97.85,0.0215
2988,2022-04-27,0.0628,389.967,12.599,16.935,69.835,2.237,21.087,0.184,94.874,0.0213
2989,2022-04-28,0.0635,399.601,12.691,17.029,68.941,2.295,21.044,0.185,96.58,0.0212
2990,2022-04-29,0.0648,399.691,12.334,16.565,65.728,2.303,20.205,0.182,95.282,0.0204
2991,2022-04-30,0.0636,394.054,11.89,15.924,61.723,2.214,18.899,0.179,92.522,0.0199
2992,2022-05-01,0.0666,384.679,11.135,15.026,58.759,2.06,18.163,0.172,87.505,0.0192
2993,2022-05-02,0.0692,388.545,11.16,15.112,59.447,2.092,17.874,0.172,89.226,0.019
2994,2022-05-03,0.071,387.061,11.185,14.95,60.486,2.084,18.172,0.171,89.271,0.0183
2995,2022-05-04,0.0768,391.354,11.446,15.354,62.031,2.123,18.451,0.174,90.76,0.0186
2996,2022-05-05,0.0815,393.568,11.602,15.503,63.725,2.139,19.156,0.179,92.894,0.0188
2997,2022-05-06,0.0805,378.551,10.798,14.356,57.487,2.014,17.698,0.169,86.972,0.0179
2998,2022-05-07,0.0842,375.708,10.658,14.128,56.451,2.02,16.957,0.169,85.761,0.018
2999,2022-05-08,0.0844,358.367,10.134,13.471,53.16,1.97,16.059,0.165,83.204,0.0178
3000,2022-05-09,0.0807,332.003,9.332,12.119,48.431,1.86,14.728,0.154,78.476,0.0162
3001,2022-05-10,0.0788,318.775,8.746,11.534,45.825,1.732,13.946,0.149,74.336,0.014
3002,2022-05-11,0.0747,297.328,7.934,10.165,36.667,1.587,11.983,0.138,66.478,0.012
3003,2022-05-12,0.0719,263.377,6.422,8.475,29.531,1.288,9.644,0.119,53.287,0.0107
3004,2022-05-13,0.0728,298.818,7.222,10.443,33.999,1.383,10.659,0.133,58.904,0.0133
3005,2022-05-14,0.0732,287.48,7.03,10.587,31.739,1.328,10.345,0.134,58.928,0.0134
3006,2022-05-15,0.07,298.262,7.42,11.132,34.185,1.348,11.146,0.138,60.879,0.0136
3007,2022-05-16,0.0695,298.829,7.448,10.918,33.41,1.33,11.566,0.138,58.552,0.0135
3008,2022-05-17,0.0708,304.4,7.663,10.961,33.983,1.361,11.413,0.139,59.342,0.0141
3009,2022-05-18,0.0715,298.309,7.312,10.282,32.346,1.33,10.802,0.136,58.532,0.0139
3010,2022-05-19,0.0729,299.843,6.958,9.817,29.552,1.287,10.41,0.129,56.458,0.0135
3011,2022-05-20,0.0734,305.776,7.046,9.86,29.848,1.3,11.367,0.13,58.116,0.0134
3012,2022-05-21,0.0727,307.491,6.983,9.803,29.395,1.292,11.069,0.128,57.105,0.0131
3013,2022-05-22,0.0757,317.03,7.185,10.085,30.629,1.338,11.247,0.134,58.611,0.0132
3014,2022-05-23,0.0781,326.683,7.407,10.296,31.362,1.372,11.733,0.135,62.622,0.0133
3015,2022-05-24,0.0798,323.702,7.05,9.955,28.795,1.324,11.025,0.129,60.865,0.0131
3016,2022-05-25,0.0826,329.605,7.121,10.026,28.252,1.335,10.885,0.131,62.351,0.0131
3017,2022-05-26,0.0831,316.199,6.729,9.474,25.349,1.273,10.026,0.127,60.135,0.0126
3018,2022-05-27,0.0806,301.041,6.442,9.227,22.565,1.227,9.454,0.122,56.155,0.0118
3019,2022-05-28,0.081,303.976,6.436,9.381,23.599,1.244,9.446,0.122,55.953,0.0116
3020,2022-05-29,0.0809,303.025,6.567,9.664,25.348,1.262,9.43,0.126,56.65,0.0117
3021,2022-05-30,0.0826,315.645,7.152,10.298,27.101,1.344,10.161,0.138,60.619,0.0121
3022,2022-05-31,0.0813,319.945,7.468,10.366,27.005,1.367,10.415,0.147,62.692,0.0123
3023,2022-06-01,0.0858,313.087,7.358,10.087,25.34,1.337,10.002,0.143,63.242,0.0123
3024,2022-06-02,0.0833,303.413,6.987,9.591,23.807,1.272,9.422,0.139,59.22,0.0118
3025,2022-06-03,0.0829,301.294,6.926,9.543,23.423,1.267,9.303,0.145,58.384,0.0115
3026,2022-06-04,0.0796,299.36,6.935,9.365,23.147,1.271,9.138,0.143,58.221,0.0115
3027,2022-06-05,0.0809,298.428,7.448,9.382,24.498,1.274,9.191,0.144,58.531,0.0115
3028,2022-06-06,0.0829,304.292,7.914,9.676,26.312,1.308,9.483,0.146,60.806,0.0117
3029,2022-06-07,0.0808,284.706,7.829,9.134,24.231,1.26,8.906,0.139,58.398,0.0114
3030,2022-06-08,0.081,290.228,8.567,9.112,24.447,1.269,8.931,0.14,58.437,0.0114
3031,2022-06-09,0.0811,289.683,9.024,9.198,24.508,1.255,8.882,0.14,57.871,0.0112
3032,2022-06-10,0.0804,288.961,8.815,8.996,23.532,1.219,8.554,0.137,55.872,0.0111
3033,2022-06-11,0.078,279.95,7.705,8.44,21.468,1.166,7.92,0.13,51.973,0.0108
3034,2022-06-12,0.0764,260.62,6.732,7.748,18.642,1.076,7.324,0.122,47.786,0.0102
3035,2022-06-13,0.0665,230.498,5.808,6.94,15.885,0.947,6.414,0.11,42.49,0.00963
3036,2022-06-14,0.059,221.352,6.24,7.246,16.232,0.925,6.421,0.109,42.508,0.00934
3037,2022-06-15,0.0553,214.984,6.519,7.385,16.038,0.919,6.56,0.111,41.945,0.00933
3038,2022-06-16,0.0612,220.751,6.7,7.693,16.824,0.954,6.758,0.114,43.431,0.00929
3039,2022-06-17,0.0606,215.949,6.456,7.277,16.15,0.937,6.442,0.112,43.396,0.00906
3040,2022-06-18,0.0603,202.563,5.909,6.94,15.182,0.894,6.022,0.107,41.656,0.00858
3041,2022-06-19,0.061,202.784,6.268,7.165,14.957,0.912,6.309,0.111,42.399,0.00863
3042,2022-06-20,0.0608,212.208,6.729,7.612,16.581,0.953,6.715,0.114,44.72,0.00893
3043,2022-06-21,0.0643,221.349,7.195,7.992,17.46,0.975,6.936,0.115,46.856,0.00918
3044,2022-06-22,0.0642,215.85,6.728,7.559,16.531,0.939,6.925,0.113,45.826,0.00904
3045,2022-06-23,0.0635,223.398,6.873,7.621,17.398,0.955,7.684,0.116,47.086,0.00937
3046,2022-06-24,0.0651,235.01,7.14,8.061,19.46,0.997,8.239,0.126,50.252,0.00942
3047,2022-06-25,0.065,237.177,7.125,8.095,20.755,1.001,8.322,0.127,51.566,0.00945
3048,2022-06-26,0.0649,238.873,7.131,8.127,20.91,1.014,8.444,0.125,51.78,0.00941
3049,2022-06-27,0.068,235.945,6.736,7.904,20.158,1.0,8.205,0.121,50.058,0.0092
3050,2022-06-28,0.0668,234.996,6.569,7.627,19.306,0.976,7.695,0.118,48.326,0.00895
3051,2022-06-29,0.0654,221.132,6.329,7.187,17.976,0.94,7.262,0.112,45.515,0.00869
3052,2022-06-30,0.0638,213.083,6.073,6.82,16.538,0.903,7.211,0.107,41.965,0.00942
3053,2022-07-01,0.0651,219.414,6.12,6.815,16.377,0.915,7.729,0.11,41.812,0.00997
3054,2022-07-02,0.065,216.591,6.134,6.77,16.296,0.92,8.119,0.108,41.943,0.00922
3055,2022-07-03,0.0642,217.371,6.121,6.762,16.192,0.93,8.054,0.108,42.347,0.00919
3056,2022-07-04,0.0666,222.004,6.202,6.899,17.066,0.95,8.253,0.108,42.669,0.00923
3057,2022-07-05,0.0679,229.705,6.305,6.898,17.545,0.967,8.883,0.108,43.471,0.0092
3058,2022-07-06,0.0677,235.445,6.29,6.879,18.528,0.984,9.01,0.109,43.54,0.00912
3059,2022-07-07,0.0677,238.704,6.506,7.067,19.617,1.01,9.038,0.111,44.683,0.00923
3060,2022-07-08,0.0689,241.276,6.522,7.157,20.122,1.029,9.188,0.114,46.07,0.00923
3061,2022-07-09,0.0702,242.869,6.459,7.226,19.953,1.035,9.17,0.114,47.307,0.00921
3062,2022-07-10,0.0685,235.939,6.278,6.984,19.331,1.016,8.73,0.11,46.289,0.00924
3063,2022-07-11,0.0661,231.058,6.239,6.786,18.402,0.98,8.776,0.105,43.766,0.00897
3064,2022-07-12,0.0652,224.318,6.132,6.488,17.549,0.936,8.09,0.102,41.143,0.00886
3065,2022-07-13,0.0653,224.043,6.018,6.348,17.443,0.925,7.826,0.103,40.932,0.00873
3066,2022-07-14,0.0661,232.811,6.174,6.501,18.76,0.945,8.419,0.104,41.993,0.00882
3067,2022-07-15,0.0672,238.152,6.277,6.812,19.712,0.975,9.134,0.107,43.861,0.00904
3068,2022-07-16,0.0675,240.543,6.318,6.823,19.831,0.978,9.014,0.107,43.373,0.00902
3069,2022-07-17,0.0685,251.025,6.498,7.098,21.267,1.0,9.11,0.109,45.891,0.00909
3070,2022-07-18,0.069,258.033,6.79,7.382,22.939,1.035,9.453,0.112,47.774,0.00916
3071,2022-07-19,0.0687,264.002,7.052,7.77,24.318,1.055,10.005,0.115,48.993,0.00933
3072,2022-07-20,0.0689,266.779,7.266,7.79,24.966,1.074,10.165,0.118,49.399,0.00967
3073,2022-07-21,0.0674,258.748,6.861,7.398,24.057,1.032,10.43,0.112,47.255,0.00923
3074,2022-07-22,0.0681,266.401,7.03,7.566,24.668,1.111,10.765,0.113,49.13,0.00924
3075,2022-07-23,0.0669,261.337,6.822,7.307,23.744,1.159,10.411,0.112,48.348,0.00902
3076,2022-07-24,0.0673,262.314,7.024,7.432,23.901,1.223,10.114,0.113,48.659,0.00903
3077,2022-07-25,0.0652,255.206,6.769,7.078,22.129,1.159,9.339,0.11,46.768,0.00884
3078,2022-07-26,0.0641,243.371,6.279,6.658,20.407,1.092,9.152,0.104,43.779,0.00833
3079,2022-07-27,0.0665,257.333,6.404,6.885,21.385,1.142,9.464,0.107,44.769,0.0084
3080,2022-07-28,0.0688,271.552,6.953,7.746,23.406,1.281,10.535,0.113,49.929,0.00877
3081,2022-07-29,0.0698,287.075,7.701,8.086,24.501,1.292,10.776,0.117,52.315,0.00893
3082,2022-07-30,0.0701,292.917,7.881,8.483,24.704,1.311,10.877,0.12,51.946,0.00911
3083,2022-07-31,0.0697,291.321,7.855,8.481,24.522,1.338,10.761,0.12,51.828,0.00916
3084,2022-08-01,0.0694,284.821,7.633,8.515,23.616,1.312,10.344,0.119,50.527,0.00896
3085,2022-08-02,0.0687,281.688,7.252,7.922,22.907,1.193,10.024,0.116,48.582,0.00834
3086,2022-08-03,0.0685,292.414,7.415,8.127,23.542,1.202,10.214,0.116,49.289,0.0083
3087,2022-08-04,0.0684,304.131,7.364,8.09,23.411,1.187,10.354,0.115,49.297,0.00824
3088,2022-08-05,0.0694,314.832,7.677,8.434,24.101,1.23,10.681,0.116,51.094,0.00829
3089,2022-08-06,0.07,316.596,7.876,8.679,25.706,1.247,10.821,0.12,52.484,0.0084
3090,2022-08-07,0.0698,316.949,7.886,8.588,27.008,1.234,11.03,0.123,53.418,0.00834
3091,2022-08-08,0.0703,327.16,8.538,9.107,28.697,1.259,11.679,0.13,54.417,0.00839
3092,2022-08-09,0.0695,321.901,8.629,8.985,27.751,1.211,11.553,0.125,54.811,0.00825
3093,2022-08-10,0.0692,324.397,8.752,9.08,28.389,1.214,11.322,0.123,53.013,0.00826
3094,2022-08-11,0.0707,329.349,9.047,9.393,29.285,1.309,11.991,0.126,55.854,0.00841
3095,2022-08-12,0.0701,323.439,9.141,9.276,28.868,1.303,11.735,0.125,55.205,0.0084
3096,2022-08-13,0.0701,327.672,9.198,9.452,29.453,1.347,12.064,0.127,56.706,0.00838
3097,2022-08-14,0.0706,324.367,9.035,9.237,28.926,1.341,11.859,0.127,56.451,0.00834
3098,2022-08-15,0.0693,319.109,8.725,8.917,28.021,1.288,11.507,0.124,54.182,0.00822
3099,2022-08-16,0.0692,316.807,8.574,8.794,27.625,1.299,11.438,0.122,52.85,0.00821
3100,2022-08-17,0.0695,312.955,8.352,8.697,26.86,1.541,11.599,0.123,53.275,0.00812
3101,2022-08-18,0.0682,305.761,8.089,8.432,25.654,1.453,11.872,0.12,53.145,0.00789
3102,2022-08-19,0.0653,285.929,7.189,7.582,22.796,1.336,10.77,0.11,47.006,0.00723
3103,2022-08-20,0.0653,285.068,7.0,7.358,22.59,1.316,10.609,0.109,45.549,0.0072
3104,2022-08-21,0.0656,294.533,7.026,7.359,22.777,1.461,10.518,0.11,46.258,0.00718
3105,2022-08-22,0.0654,296.768,6.891,7.245,22.308,1.613,10.547,0.108,45.836,0.00703
3106,2022-08-23,0.0659,297.994,7.097,7.521,22.906,1.784,11.673,0.109,47.578,0.00703
3107,2022-08-24,0.0654,297.409,7.17,7.588,23.199,1.721,12.271,0.109,48.947,0.00706
3108,2022-08-25,0.0654,301.106,7.196,7.62,23.179,1.714,12.852,0.11,49.411,0.00705
3109,2022-08-26,0.0642,292.891,6.893,7.344,22.24,1.661,12.381,0.109,47.036,0.00685
3110,2022-08-27,0.0622,279.868,6.526,6.99,20.404,1.516,11.011,0.105,44.699,0.00659
3111,2022-08-28,0.0627,279.367,6.505,7.055,19.866,1.511,11.072,0.105,45.293,0.00649
3112,2022-08-29,0.0623,279.575,6.447,7.049,18.492,1.452,10.761,0.103,45.65,0.00633
3113,2022-08-30,0.0639,285.68,6.65,7.166,19.707,1.443,11.617,0.104,46.891,0.00633
3114,2022-08-31,0.0643,284.484,6.724,7.145,19.59,1.404,11.956,0.104,45.371,0.00634
3115,2022-09-01,0.063,276.516,6.625,7.029,18.994,1.418,11.964,0.104,44.191,0.00616
3116,2022-09-02,0.063,278.288,6.951,7.305,19.157,1.525,12.586,0.105,45.237,0.00607
3117,2022-09-03,0.0629,276.855,6.852,7.261,18.833,1.532,12.436,0.105,46.212,0.00601
3118,2022-09-04,0.0631,277.994,7.023,7.28,18.936,1.495,12.728,0.106,46.939,0.00602
3119,2022-09-05,0.0629,276.193,7.209,7.46,18.819,1.489,12.733,0.105,47.38,0.00599
3120,2022-09-06,0.0628,276.617,7.133,7.398,19.558,1.503,12.356,0.105,46.395,0.00589
3121,2022-09-07,0.0608,267.035,6.788,7.032,18.521,1.513,12.037,0.101,43.607,0.00552
3122,2022-09-08,0.0609,279.377,7.233,7.233,18.896,1.63,13.261,0.103,45.367,0.00558
3123,2022-09-09,0.0628,289.571,7.796,7.698,20.093,1.657,15.303,0.109,48.007,0.00579
3124,2022-09-10,0.0638,294.319,7.808,7.728,20.451,1.727,15.963,0.114,49.183,0.00582
3125,2022-09-11,0.0643,294.989,7.939,7.732,20.455,1.744,15.778,0.115,48.294,0.00667
3126,2022-09-12,0.0639,294.852,7.922,7.762,21.004,1.69,15.632,0.115,48.222,0.00627
3127,2022-09-13,0.0625,287.452,7.485,7.443,20.465,1.6,15.047,0.11,45.796,0.00584
3128,2022-09-14,0.0613,279.058,7.302,7.177,19.038,1.472,14.057,0.105,44.631,0.00559
3129,2022-09-15,0.0613,274.139,7.31,7.04,18.703,1.435,14.437,0.103,44.283,0.00555
3130,2022-09-16,0.0613,273.677,7.605,6.868,18.013,1.418,15.494,0.103,43.843,0.0054
3131,2022-09-17,0.0618,277.43,7.919,7.038,18.311,1.446,16.432,0.109,44.237,0.00541
3132,2022-09-18,0.062,275.18,7.889,6.855,18.076,1.408,15.604,0.112,43.415,0.00528
3133,2022-09-19,0.0601,264.833,7.255,6.325,16.942,1.269,15.349,0.107,40.177,0.00498
3134,2022-09-20,0.0601,269.008,7.109,6.301,16.941,1.293,14.808,0.115,40.85,0.00493
3135,2022-09-21,0.0598,267.24,6.924,6.28,16.838,1.287,13.992,0.114,40.633,0.00498
3136,2022-09-22,0.0596,268.867,6.927,6.347,17.223,1.217,14.143,0.117,41.071,0.00494
3137,2022-09-23,0.0603,273.742,7.16,6.404,17.651,1.216,14.249,0.124,41.74,0.00496
3138,2022-09-24,0.0604,279.359,7.613,6.423,17.909,1.225,13.985,0.122,42.214,0.00496
3139,2022-09-25,0.06,275.84,7.849,6.276,17.625,1.197,14.037,0.119,41.842,0.0049
3140,2022-09-26,0.0595,274.039,7.755,6.399,17.325,1.169,14.15,0.115,41.26,0.00481
3141,2022-09-27,0.0601,279.748,8.105,6.598,17.76,1.19,14.021,0.114,42.592,0.0049
3142,2022-09-28,0.0592,274.455,8.034,6.345,17.112,1.137,13.033,0.109,40.953,0.00478
3143,2022-09-29,0.0602,282.035,7.772,6.399,17.187,1.187,12.793,0.109,41.517,0.00479
3144,2022-09-30,0.0612,284.855,7.737,6.411,17.346,1.197,12.923,0.115,42.208,0.00486
3145,2022-10-01,0.0609,282.471,7.522,6.291,17.15,1.201,12.854,0.119,42.183,0.00502
3146,2022-10-02,0.0612,283.022,7.372,6.266,16.873,1.196,12.603,0.121,41.214,0.00489
3147,2022-10-03,0.0612,286.2,7.191,6.282,16.809,1.177,12.454,0.117,40.621,0.00488
3148,2022-10-04,0.0617,291.892,7.646,6.434,17.314,1.193,13.01,0.119,41.981,0.00502
3149,2022-10-05,0.0624,293.563,7.767,6.392,17.237,1.179,12.89,0.118,42.039,0.00509
3150,2022-10-06,0.0626,293.243,7.793,6.426,17.318,1.177,13.104,0.12,42.402,0.00507
3151,2022-10-07,0.0627,283.754,7.646,6.34,16.981,1.147,12.909,0.12,41.978,0.00501
3152,2022-10-08,0.0624,280.756,7.537,6.345,16.864,1.125,13.136,0.125,42.541,0.005
3153,2022-10-09,0.0625,277.622,7.535,6.388,16.874,1.123,13.137,0.127,42.802,0.00498
3154,2022-10-10,0.0636,275.584,7.572,6.385,16.734,1.096,12.925,0.127,43.038,0.00493
3155,2022-10-11,0.0617,271.058,7.217,6.197,16.001,1.045,12.34,0.12,41.29,0.00475
3156,2022-10-12,0.0624,271.405,7.183,6.19,16.001,1.044,11.981,0.116,41.964,0.00485
3157,2022-10-13,0.061,267.779,6.876,6.023,15.412,1.002,11.313,0.112,40.255,0.00476
3158,2022-10-14,0.0627,272.577,7.062,6.153,16.001,1.024,11.871,0.114,40.83,0.00487
3159,2022-10-15,0.063,270.064,6.908,6.065,15.647,1.037,11.598,0.113,40.628,0.00488
3160,2022-10-16,0.0617,270.592,7.073,6.152,15.611,1.054,11.636,0.113,41.344,0.00499
3161,2022-10-17,0.0624,273.273,7.22,6.201,15.965,1.052,12.045,0.114,41.461,0.00498
3162,2022-10-18,0.0624,273.579,7.179,6.189,16.039,1.057,12.485,0.113,41.036,0.00499
3163,2022-10-19,0.0626,272.173,6.974,6.146,15.56,1.034,12.281,0.112,40.447,0.00487
3164,2022-10-20,0.0623,271.014,6.777,6.055,15.232,1.042,11.704,0.111,40.067,0.00488
3165,2022-10-21,0.0618,268.359,6.661,5.84,15.154,1.046,11.342,0.109,39.872,0.0049
3166,2022-10-22,0.0615,269.632,6.834,5.826,15.69,1.063,11.655,0.111,40.656,0.00487
3167,2022-10-23,0.0616,271.236,6.916,5.858,15.825,1.079,11.676,0.111,40.793,0.00488
3168,2022-10-24,0.0616,273.874,6.926,5.88,15.946,1.072,11.78,0.11,40.533,0.00488
3169,2022-10-25,0.0618,278.36,6.967,6.12,16.097,1.078,11.815,0.111,40.56,0.00484
3170,2022-10-26,0.0629,288.132,7.156,6.492,17.022,1.12,12.251,0.113,42.166,0.00495
3171,2022-10-27,0.0635,288.875,7.138,6.461,17.139,1.132,12.83,0.113,42.291,0.00491
3172,2022-10-28,0.0632,291.743,7.006,6.43,17.503,1.142,13.274,0.111,41.807,0.00485
3173,2022-10-29,0.064,302.614,7.276,6.606,18.487,1.145,13.575,0.113,43.145,0.0049
3174,2022-10-30,0.0638,310.348,7.69,6.612,18.354,1.13,13.668,0.113,42.606,0.00491
3175,2022-10-31,0.0629,320.869,7.928,6.683,18.903,1.124,14.145,0.111,41.848,0.00487
3176,2022-11-01,0.063,325.334,7.76,6.586,19.023,1.155,14.127,0.111,41.764,0.00485
3177,2022-11-02,0.0623,321.684,7.703,6.361,18.082,1.137,13.646,0.109,40.807,0.00481
3178,2022-11-03,0.0619,328.516,7.788,6.438,18.421,1.147,13.642,0.109,42.032,0.00489
3179,2022-11-04,0.0627,347.647,8.297,6.761,18.935,1.177,14.628,0.112,43.725,0.00501
3180,2022-11-05,0.064,353.729,8.749,7.075,19.63,1.191,15.387,0.115,45.328,0.0051
3181,2022-11-06,0.064,350.781,8.552,7.03,19.271,1.156,15.025,0.113,45.174,0.005
3182,2022-11-07,0.0625,335.404,8.402,6.979,18.364,1.128,14.408,0.11,45.725,0.00484
3183,2022-11-08,0.0606,331.289,8.405,6.595,16.72,1.071,13.108,0.104,42.362,0.00454
3184,2022-11-09,0.0586,301.997,6.809,6.049,14.419,0.921,11.253,0.0929,35.99,0.0039
3185,2022-11-10,0.0619,381.405,6.786,5.79,14.558,0.891,11.173,0.093,34.864,0.00386
3186,2022-11-11,0.0688,424.917,6.94,5.738,14.522,0.92,11.591,0.0951,35.928,0.00389
3187,2022-11-12,0.0607,545.717,6.47,5.748,13.379,0.905,10.99,0.0921,34.155,0.0038
3188,2022-11-13,0.0527,280.008,6.233,5.792,13.07,0.889,10.603,0.0897,33.75,0.00371
3189,2022-11-14,0.0493,276.965,6.094,5.726,12.934,0.89,10.176,0.0874,33.27,0.00356
3190,2022-11-15,0.0506,277.995,6.419,5.921,13.412,0.926,10.537,0.0922,34.519,0.00363
3191,2022-11-16,0.0504,274.156,6.314,5.809,13.263,0.92,10.291,0.091,33.877,0.00368
3192,2022-11-17,0.0498,268.681,6.198,5.671,13.05,0.896,10.038,0.0901,33.657,0.00369
3193,2022-11-18,0.0507,272.229,6.225,5.698,13.09,0.905,10.05,0.0899,34.014,0.00368
3194,2022-11-19,0.0517,271.725,6.123,5.582,12.791,0.896,9.889,0.0893,34.94,0.00367
3195,2022-11-20,0.0513,270.389,6.058,5.509,12.747,0.898,9.807,0.0896,35.445,0.00366
3196,2022-11-21,0.0506,258.142,5.745,5.216,11.916,0.857,9.074,0.0851,34.376,0.00339
3197,2022-11-22,0.0508,258.974,6.132,5.176,11.943,0.858,9.154,0.085,35.729,0.00332
3198,2022-11-23,0.0511,287.481,6.516,5.378,12.673,0.899,9.782,0.0878,41.712,0.00351
3199,2022-11-24,0.0524,298.52,6.761,5.413,13.013,0.909,10.016,0.089,42.455,0.00355
3200,2022-11-25,0.0528,299.076,6.798,5.296,12.773,0.925,9.966,0.0895,41.052,0.00342
3201,2022-11-26,0.0532,311.9,7.003,5.352,12.948,0.934,10.196,0.0892,41.306,0.00345
3202,2022-11-27,0.0536,313.282,7.117,5.377,13.012,0.939,10.164,0.0901,41.57,0.0035
3203,2022-11-28,0.053,295.069,6.86,5.165,12.359,0.901,9.732,0.0873,39.652,0.00338
3204,2022-11-29,0.0536,298.939,7.347,5.262,12.493,0.916,10.103,0.0884,42.297,0.00342
3205,2022-11-30,0.0542,299.604,7.48,5.409,12.88,0.939,10.416,0.0894,43.34,0.00348
3206,2022-12-01,0.0545,295.549,7.6,5.395,13.027,0.937,10.344,0.0885,44.651,0.00349
3207,2022-12-02,0.0543,290.166,7.602,5.539,13.159,0.935,10.264,0.0876,45.374,0.00352
3208,2022-12-03,0.054,291.371,7.418,5.572,13.549,0.935,10.214,0.0875,45.292,0.00353
3209,2022-12-04,0.0534,290.977,7.341,5.547,13.683,0.927,10.144,0.0871,44.828,0.00349
3210,2022-12-05,0.0534,292.824,7.429,5.612,13.939,0.939,10.391,0.0877,46.728,0.00351
3211,2022-12-06,0.0531,288.887,7.207,5.479,13.583,0.94,10.165,0.0859,46.505,0.00351
3212,2022-12-07,0.0532,285.33,6.919,5.35,13.304,0.966,9.791,0.0847,45.369,0.00343
3213,2022-12-08,0.0536,286.125,6.906,5.328,13.274,0.987,9.663,0.0845,44.306,0.00341
3214,2022-12-09,0.0547,289.292,6.953,5.363,13.466,1.035,9.778,0.0853,46.525,0.00347
3215,2022-12-10,0.055,287.53,6.851,5.292,13.445,1.037,9.775,0.0854,46.902,0.00348
3216,2022-12-11,0.0546,289.462,6.875,5.271,13.404,1.037,9.822,0.0852,47.203,0.00348
3217,2022-12-12,0.053,279.567,6.627,5.137,12.815,0.98,9.557,0.0834,47.218,0.0034
3218,2022-12-13,0.0537,269.935,6.757,5.187,13.236,0.984,9.569,0.0834,48.496,0.00337
3219,2022-12-14,0.0555,272.244,6.849,5.287,13.788,0.997,9.797,0.0836,48.949,0.00336
3220,2022-12-15,0.0557,263.524,6.585,5.198,13.498,0.966,9.553,0.0824,47.867,0.00331
3221,2022-12-16,0.0551,251.737,6.288,5.095,12.773,0.936,9.18,0.0802,45.472,0.00322
3222,2022-12-17,0.0534,234.724,5.969,4.675,11.843,0.882,8.692,0.0743,42.617,0.00327
3223,2022-12-18,0.0541,246.71,5.961,4.671,11.907,0.887,8.837,0.0763,42.93,0.00336
3224,2022-12-19,0.0539,246.747,5.941,4.601,11.845,0.878,8.82,0.0759,42.67,0.00316
3225,2022-12-20,0.0544,248.611,6.01,4.59,11.864,0.88,8.894,0.0752,42.37,0.0032
3226,2022-12-21,0.055,248.468,5.954,4.506,11.801,0.887,8.939,0.0752,42.332,0.00316
3227,2022-12-22,0.0552,245.112,5.964,4.454,11.686,0.882,8.87,0.0749,42.452,0.00312
3228,2022-12-23,0.0549,246.047,5.996,4.501,11.808,0.887,8.965,0.0757,42.999,0.00312
3229,2022-12-24,0.0545,244.883,5.925,4.461,11.715,0.886,8.965,0.0748,43.889,0.00316
3230,2022-12-25,0.0547,244.217,5.936,4.445,11.623,0.874,8.96,0.074,44.104,0.00322
3231,2022-12-26,0.0547,243.187,5.988,4.505,11.67,0.878,9.09,0.0744,45.01,0.00318
3232,2022-12-27,0.0543,244.251,5.958,4.511,11.687,0.89,9.23,0.0744,44.574,0.00315
3233,2022-12-28,0.0541,244.048,5.756,4.356,11.35,0.881,9.125,0.0726,43.198,0.00311
3234,2022-12-29,0.0541,245.502,5.66,4.31,11.11,0.868,9.251,0.0719,43.104,0.00309
3235,2022-12-30,0.0541,244.841,5.508,4.293,10.814,0.859,9.334,0.0719,41.947,0.00307
3236,2022-12-31,0.0547,246.187,5.517,4.338,10.934,0.864,9.367,0.0717,42.25,0.00307
3237,2023-01-01,0.0548,244.783,5.572,4.327,10.79,0.868,9.394,0.0716,41.739,0.00306
3238,2023-01-02,0.0551,245.769,5.673,4.469,11.061,0.884,9.794,0.073,43.088,0.00311
3239,2023-01-03,0.0553,245.7,5.651,4.509,11.279,0.879,10.041,0.0738,43.216,0.00311
3240,2023-01-04,0.0551,255.128,5.767,4.635,11.864,0.9,10.243,0.0739,44.668,0.00313
3241,2023-01-05,0.0543,257.337,5.738,4.597,11.906,0.898,10.107,0.0734,45.429,0.00314
3242,2023-01-06,0.0516,257.625,5.643,4.632,11.604,0.887,10.062,0.0732,45.202,0.00317
3243,2023-01-07,0.0519,261.125,5.78,4.665,11.751,0.894,10.225,0.0752,46.537,0.00323
3244,2023-01-08,0.0524,263.643,5.827,4.684,11.807,0.89,10.202,0.0756,47.202,0.00325
3245,2023-01-09,0.0551,277.866,6.126,4.939,12.404,0.937,11.168,0.0796,49.466,0.00338
3246,2023-01-10,0.0545,275.238,6.128,4.909,12.504,0.944,11.146,0.0792,48.506,0.00344
