TIMESTAMP,WAVES_CLOSE_PRICE_USD,WAVES_OPEN_PRICE_USD,WAVES_HIGH_PRICE_USD,WAVES_LOW_PRICE_USD
2024-11-23,1.5949,1.5829,1.6364,1.5299
2024-11-24,1.6232,1.6019,1.7198,1.4842
2024-11-25,1.633,1.6232,1.7042,1.57
2024-11-26,1.6959,1.633,1.6998,1.5321
2024-11-27,1.7367,1.6959,1.7367,1.634
2024-11-28,1.7067,1.7367,1.7367,1.6578
2024-11-29,2.1109,1.7067,2.3626,1.6619
2024-11-30,2.256,2.1109,2.4399,2.0889
2024-12-01,2.2009,2.256,2.2809,2.1609
2024-12-02,2.1279,2.2009,2.2009,2.001
2024-12-03,2.1489,2.1279,2.1739,1.9609
2024-12-04,2.367,2.1489,2.6868,2.0729
2024-12-05,2.456,2.367,2.6719,2.367
2024-12-06,2.419,2.456,2.471,2.295
2024-12-07,2.455,2.419,2.539,2.366
2024-12-08,2.431,2.455,2.455,2.3659
2024-12-09,1.993,2.431,2.431,1.905
2024-12-10,1.904,1.993,2.061,1.722
2024-12-11,2.029,1.907,2.057,1.758
2024-12-12,2.019,2.029,2.122,1.968
2024-12-13,2.052,2.019,2.12,2.004
2024-12-14,1.9258,2.052,2.077,1.8718
2024-12-15,1.9506,1.9258,1.9726,1.8568
2024-12-16,1.839,1.9506,1.9725,1.796
2024-12-17,1.741,1.84,1.84,1.722
2024-12-18,1.556,1.741,1.769,1.546
2024-12-19,1.432,1.556,1.598,1.391
2024-12-20,1.4979,1.432,1.5039,1.27
2024-12-21,1.4197,1.4979,1.5629,1.398
2024-12-22,1.4749,1.4197,1.5328,1.4058
2024-12-23,1.65,1.4749,1.6989,1.4749
2024-12-24,1.6598,1.65,1.6718,1.5899
2024-12-25,1.613,1.6598,1.7768,1.6019
2024-12-26,1.502,1.613,1.641,1.488
2024-12-27,1.493,1.502,1.549,1.466
2024-12-29,1.6919,1.606,1.7329,1.5659
2024-12-30,1.5861,1.6919,1.6939,1.5391
2024-12-31,1.5203,1.5861,1.5861,1.4881
2025-01-01,1.5515,1.5203,1.5562,1.4865
2025-01-02,1.5746,1.5515,1.5877,1.5307
2025-01-03,1.6464,1.5746,1.6714,1.5507
2025-01-04,1.6563,1.6464,1.6752,1.6044
2025-01-05,1.8379,1.6563,2.027,1.6543
2025-01-06,1.989,1.8379,2.1939,1.8379
2025-01-07,1.7718,1.989,1.989,1.7598
2025-01-08,1.7268,1.7718,1.7868,1.6249
2025-01-09,1.8259,1.7268,1.8759,1.7039
2025-01-10,1.8569,1.8259,1.9359,1.7699
2025-01-11,1.7985,1.8569,1.8569,1.7768
2025-01-13,1.9219,1.752,1.9459,1.6998
2025-01-14,1.864,1.9219,1.9219,1.7909
2025-01-15,1.8617,1.873,1.873,1.7595
2025-01-16,1.8609,1.8617,1.8998,1.8049
2025-01-17,1.9125,1.8609,1.929,1.8489
2025-01-18,1.8078,1.9125,1.9125,1.7739
2025-01-19,1.643,1.8078,1.8238,1.619
2025-01-20,1.7089,1.643,1.7539,1.578
2025-01-21,1.6519,1.58,1.6739,1.544
2025-01-22,1.586,1.6519,1.6549,1.586
2025-01-23,1.638,1.586,1.7349,1.5331
2025-01-24,1.594,1.638,1.639,1.545
2025-01-25,1.605,1.594,1.615,1.5631
2025-01-26,1.572,1.605,1.6359,1.5651
2025-01-27,1.5216,1.572,1.572,1.4189
2025-01-28,1.5256,1.5226,1.5586,1.5045
2025-01-29,1.5392,1.5256,1.5694,1.4927
2025-01-30,1.567,1.5392,1.5962,1.5113
2025-01-31,1.5793,1.567,1.6228,1.5358
2025-02-01,1.4986,1.5793,1.6024,1.4925
2025-02-02,1.327,1.4986,1.5205,1.265
2025-02-03,1.323,1.327,1.3439,1.019
2025-02-04,1.259,1.323,1.344,1.219
2025-02-05,1.2519,1.259,1.2909,1.234
2025-02-06,1.2489,1.2519,1.2809,1.2359
2025-02-07,1.2669,1.2489,1.3138,1.227
2025-02-08,1.2746,1.2669,1.3128,1.224
2025-02-09,1.3,1.2746,1.3215,1.253
2025-02-10,1.3619,1.299,1.3639,1.266
2025-02-11,1.402,1.3619,1.5109,1.317
2025-02-12,1.845,1.402,1.845,1.378
2025-02-13,1.742,1.845,1.91,1.727
2025-02-16,1.6739,1.7059,1.7209,1.5949
2025-02-17,1.6849,1.6739,1.7329,1.59
2025-02-18,1.803,1.6849,1.884,1.6339
2025-02-19,1.772,1.803,1.882,1.727
2025-02-20,1.745,1.772,1.805,1.7161
2025-02-21,1.674,1.745,1.8219,1.62
2025-02-22,1.704,1.674,1.735,1.628
2025-02-23,1.7247,1.704,1.814,1.655
2025-02-24,1.579,1.7247,1.7247,1.569
2025-02-25,1.5459,1.583,1.596,1.399
2025-02-26,1.54,1.5459,1.6089,1.492
2025-02-27,1.5979,1.539,1.6102,1.509
2025-02-28,1.4934,1.587,1.644,1.4215
2025-03-01,1.4397,1.4751,1.4902,1.4184
2025-03-02,1.4843,1.4348,1.5058,1.4044
2025-03-03,1.3494,1.4843,1.5314,1.3103
2025-03-04,1.464,1.3494,1.464,1.31
2025-03-05,1.4936,1.4437,1.596,1.4318
2025-03-06,1.4418,1.4917,1.493,1.4214
2025-03-07,1.4672,1.4361,1.5909,1.3413
2025-03-08,1.4529,1.4812,1.4968,1.4323
2025-03-09,1.4187,1.4529,1.4878,1.3819
2025-03-10,1.3535,1.4178,1.4612,1.3341
2025-03-11,1.4407,1.3645,1.4605,1.3011
2025-03-12,1.4636,1.4407,1.5618,1.3863
2025-03-13,1.4132,1.4636,1.5014,1.383
2025-03-14,1.441,1.4132,1.4562,1.3865
2025-03-15,1.4426,1.441,1.4495,1.4231
2025-03-16,1.3803,1.4426,1.4658,1.374
2025-03-17,1.4484,1.3803,1.4488,1.3803
2025-03-18,1.4532,1.4484,1.5786,1.42
2025-03-19,1.4557,1.4532,1.48,1.4089
2025-03-20,1.4197,1.4557,1.4835,1.4108
2025-03-21,1.395,1.4197,1.4255,1.384
2025-03-22,1.3975,1.395,1.4104,1.3862
2025-03-23,1.4007,1.3975,1.4033,1.3753
2025-03-24,1.4259,1.4007,1.4259,1.384
2025-03-25,1.4261,1.4259,1.4322,1.3994
2025-03-26,1.4013,1.4261,1.4449,1.3896
2025-03-27,1.401,1.4013,1.4184,1.3862
2025-03-28,1.3171,1.401,1.4085,1.2932
2025-03-29,1.2582,1.3171,1.3235,1.2372
2025-03-30,1.2319,1.2582,1.2696,1.2256
2025-03-31,1.1873,1.2319,1.2319,1.1425
2025-04-01,1.1962,1.1873,1.2363,1.1783
2025-04-02,1.0983,1.1952,1.1952,1.084
2025-04-03,1.1158,1.0992,1.1356,1.06
2025-04-04,1.0916,1.1173,1.1219,1.0568
2025-04-05,1.0872,1.0916,1.1254,1.0673
2025-04-06,0.9318,1.0854,1.0854,0.9175
2025-04-07,0.9494,0.9318,0.9765,0.8658
2025-04-08,0.9184,0.9494,0.9909,0.9158
2025-04-09,1.0084,0.9184,1.0146,0.8842
2025-04-10,1.0854,1.0084,1.1418,1.0066
2025-04-11,1.0724,1.0842,1.1309,1.0415
2025-04-12,1.0824,1.0693,1.0918,1.0352
2025-04-13,1.0259,1.0824,1.0838,1.0141
2025-04-14,1.0211,1.0259,1.0732,1.0128
2025-04-15,1.0166,1.0212,1.0395,1.0023
2025-04-16,1.0125,1.0152,1.0237,0.9847
2025-04-17,1.0482,1.0125,1.0511,1.0067
2025-04-18,1.057,1.0482,1.0704,1.0319
2025-04-19,1.1212,1.057,1.1803,1.0485
2025-04-20,1.1389,1.1211,1.2004,1.1095
2025-04-21,1.1053,1.139,1.139,1.0989
2025-04-22,1.1558,1.1053,1.1908,1.0711
2025-04-23,1.162,1.1558,1.1822,1.1357
2025-04-24,1.153,1.1598,1.1609,1.118
2025-04-25,1.1548,1.1523,1.1643,1.1297
2025-04-26,1.2361,1.1555,1.3042,1.1555
2025-04-27,1.179,1.2369,1.2371,1.173
2025-04-28,1.1986,1.1811,1.2238,1.1532
2025-04-29,1.1694,1.1986,1.212,1.158
2025-04-30,1.1606,1.1694,1.1849,1.1198
2025-05-01,1.1633,1.1606,1.1725,1.1452
2025-05-02,1.1623,1.164,1.169,1.1474
2025-05-03,1.1248,1.1622,1.164,1.1218
2025-05-04,1.1074,1.1236,1.1607,1.1053
2025-05-05,1.1483,1.103,1.1887,1.103
2025-05-06,1.0873,1.1484,1.1484,1.0461
2025-05-07,1.093,1.0856,1.0944,1.0677
2025-05-08,1.1774,1.0929,1.1952,1.0869
2025-05-09,1.2123,1.1774,1.2187,1.1627
2025-05-10,1.3067,1.2116,1.322,1.1955
2025-05-11,1.3247,1.3067,1.3388,1.2435
2025-05-12,1.3308,1.3247,1.369,1.2769
2025-05-13,1.3434,1.3308,1.3535,1.272
2025-05-14,1.3903,1.3434,1.5716,1.306
2025-05-15,1.2773,1.3903,1.5458,1.2493
2025-05-16,1.3438,1.2773,1.4561,1.2637
2025-05-17,1.2851,1.3385,1.3784,1.2591
2025-05-18,1.3029,1.2851,1.3254,1.2613
2025-05-19,1.3454,1.3029,1.3581,1.2048
2025-05-20,1.316,1.3454,1.3518,1.2876
2025-05-21,1.3187,1.3473,1.3623,1.2906
2025-05-22,1.3445,1.3201,1.3445,1.31
2025-05-23,1.2562,1.3445,1.3634,1.2512
2025-05-24,1.255,1.2493,1.2802,1.2475
2025-05-25,1.2355,1.255,1.2729,1.1939
2025-05-26,1.2123,1.2355,1.2456,1.2027
2025-05-27,1.2315,1.2102,1.2389,1.1843
2025-05-28,1.2112,1.2309,1.2343,1.1817
2025-05-29,1.2102,1.2112,1.2395,1.203
2025-05-30,1.0907,1.2117,1.212,1.0838
2025-05-31,1.0853,1.0916,1.0928,1.0492
2025-06-01,1.1188,1.0853,1.1217,1.0702
2025-06-02,1.1357,1.1188,1.1394,1.0898
2025-06-03,1.1212,1.1357,1.1417,1.1156
2025-06-04,1.0898,1.1212,1.1289,1.0788
2025-06-05,1.0284,1.0898,1.0913,1.0058
2025-06-06,1.0495,1.0284,1.0811,1.0231
2025-06-07,1.0718,1.0495,1.0774,1.0494
2025-06-08,1.0829,1.0724,1.1023,1.067
2025-06-09,1.1161,1.0829,1.1183,1.065
2025-06-10,1.1318,1.1161,1.1318,1.0983
2025-06-11,1.102,1.1318,1.1318,1.0981
2025-06-12,1.0531,1.102,1.1139,1.047
2025-06-13,1.0555,1.0531,1.0571,0.9908
2025-06-14,1.025,1.0554,1.0577,1.0126
2025-06-15,1.0358,1.025,1.0385,1.0203
2025-06-16,1.029,1.0358,1.0684,1.0277
2025-06-17,0.993,1.029,1.0432,0.9886
2025-06-18,1.0042,0.9932,1.0129,0.9743
2025-06-19,1.0064,1.0042,1.0082,0.9999
