TIMESTAMP,LTC_OPEN_PRICE_USD,LTC_HIGH_PRICE_USD,LTC_LOW_PRICE_USD,LTC_CLOSE_PRICE_USD,LTC_FIRST_TRADE_PRICE_USD,LTC_HIGH_TRADE_PRICE_USD,LTC_LOW_TRADE_PRICE_USD,LTC_LAST_TRADE_PRICE_USD,LTC_TOTAL_TRADE_COUNT,LTC_TOTAL_TRADES_BUY,LTC_TOTAL_TRADES_SELL,LTC_VOLUME_USD,LTC_QUOTE_VOLUME,LTC_VOLUME_BUY,LTC_QUOTE_VOLUME_BUY,LTC_VOLUME_SELL,LTC_QUOTE_VOLUME_SELL,LTC_MARKET_CAP_USD_PER_BIC,LTC_VOLUME_USD_PER_CMC,LTC_MARKET_CAP_USD_PER_CMC
2024-09-21,65.33,67.15,64.82,66.84,65.33,67.15,64.82,66.84,141509.0,82206.0,59303.0,222813.661,14733299.64507,114957.233,7602437.3212,107856.428,7130862.32387,5034581394.0,213651825.05,5020723187.6
2024-09-22,66.84,68.82,66.46,68.68,66.85,68.82,66.46,68.68,202414.0,118308.0,84106.0,306313.854,20637225.51611,162740.285,10965624.8447,143573.569,9671600.67141,5137506153.0,283357158.99,5145152012.14
2024-09-23,68.68,69.35,66.63,66.96,68.69,69.35,66.63,66.96,164597.0,84297.0,80300.0,311939.213,21130863.19101,150935.154,10225096.06253,161004.059,10905767.12848,5168595622.0,296739053.5,5027379657.76
2024-09-24,66.96,67.17,65.66,66.7,66.95,67.17,65.66,66.7,160541.0,83197.0,77344.0,311050.764,20688571.77219,153418.008,10203932.77402,157632.756,10484638.99817,5081085886.0,260127617.42,5004753452.75
2024-09-25,66.7,67.85,65.91,66.55,66.71,67.85,65.91,66.55,152744.0,83926.0,68818.0,251370.126,16806206.05028,124431.293,8319272.17193,126938.833,8486933.87835,5102070348.0,250660876.82,4995053282.49
2024-09-26,66.55,68.58,65.63,68.54,66.55,68.58,65.63,68.54,167480.0,97100.0,70380.0,293448.78,19826672.22612,149515.422,10103925.67053,143933.358,9722746.55559,5148788431.0,291077284.32,5140128987.78
2024-09-27,68.54,71.2,68.28,71.13,68.54,71.2,68.28,71.13,221032.0,134793.0,86239.0,377138.733,26299214.60101,203746.627,14202446.38704,173392.106,12096768.21397,5319224336.0,316406295.8,5340539911.58
2024-09-28,71.13,71.52,69.01,69.95,71.13,71.52,69.01,69.95,171938.0,92443.0,79495.0,324204.131,22748665.3731,160808.048,11289819.95289,163396.083,11458845.42021,5349170893.0,260685823.3,5252061336.06
2024-09-29,69.95,70.32,68.49,69.27,69.95,70.32,68.49,69.27,155161.0,80749.0,74412.0,217931.548,15129018.14594,115520.247,8018936.91531,102411.301,7110081.23063,5296897523.0,220926143.57,5200585990.69
2024-09-30,69.27,69.38,66.28,66.82,69.27,69.38,66.28,66.82,212803.0,119965.0,92838.0,350738.257,23669118.44155,183926.406,12404984.22756,166811.851,11264134.21399,5164084635.0,300374349.27,5013690794.43
2024-10-01,66.82,68.59,62.0,63.41,66.83,68.59,62.0,63.41,268352.0,155601.0,112751.0,476778.203,31139933.51307,237147.777,15517531.25595,239630.426,15622402.25712,5070713025.0,395586913.03,4759083209.3
2024-10-02,63.41,64.77,62.23,62.95,63.4,64.77,62.23,62.95,218589.0,113641.0,104948.0,333252.431,21146709.37912,156119.795,9911728.46721,177132.636,11234980.91191,4865348409.0,318776691.24,4724068206.91
2024-10-03,62.95,63.97,61.92,63.44,62.95,63.97,61.92,63.44,203389.0,101782.0,101607.0,338510.319,21374688.35301,157250.905,9937006.10125,181259.414,11437682.25176,4827871934.0,294933538.47,4761811187.73
2024-10-04,63.44,65.2,63.29,64.95,63.45,65.2,63.29,64.95,151732.0,81758.0,69974.0,232700.151,14984126.0422,114974.482,7403266.38039,117725.669,7580859.66181,4916118388.0,216190010.58,4873790303.38
2024-10-05,64.95,66.36,64.67,66.29,64.95,66.36,64.67,66.29,153801.0,91181.0,62620.0,209580.313,13758972.36857,103648.17,6805282.24629,105932.143,6953690.12228,5007606165.0,192454685.28,4973777222.55
2024-10-06,66.29,67.65,66.11,67.02,66.3,67.65,66.11,67.02,161279.0,93027.0,68252.0,205595.558,13797201.06102,95079.832,6382514.64934,110515.726,7414686.41168,5121157406.0,201634057.82,5033781835.79
2024-10-07,67.02,67.98,64.48,64.77,67.03,67.98,64.48,64.77,284002.0,137623.0,146379.0,343005.628,22741064.02065,158814.074,10538672.39951,184191.554,12202391.62114,5087322568.0,288447077.23,4861786307.18
2024-10-08,64.77,66.16,64.52,65.69,64.77,66.16,64.52,65.69,152490.0,75232.0,77258.0,237887.624,15569734.01114,116146.959,7601043.17501,121740.665,7968690.83613,5000546930.0,231603116.69,4927509829.13
2024-10-09,65.69,65.97,64.11,64.59,65.69,65.97,64.11,64.59,148205.0,74820.0,73385.0,300940.046,19616047.30471,144116.731,9396213.96825,156823.315,10219833.33646,4990530525.0,237702417.56,4845303529.76
2024-10-10,64.59,65.09,63.22,64.32,64.59,65.09,63.22,64.32,129350.0,64525.0,64825.0,218900.38,14093161.95964,104624.315,6739248.77449,114276.065,7353913.18515,4926310137.0,220488940.28,4822704172.24
2024-10-11,64.32,65.92,64.3,65.58,64.32,65.92,64.3,65.58,111224.0,59608.0,51616.0,213209.345,13915367.81768,112430.335,7341993.48069,100779.01,6573374.33699,4978267204.0,198224592.23,4917642174.51
2024-10-12,65.58,66.65,65.07,66.19,65.59,66.65,65.07,66.19,107221.0,60669.0,46552.0,156600.646,10354446.30537,78317.834,5179370.23572,78282.812,5175076.06965,5048092468.0,167873810.59,4970869699.65
2024-10-13,66.19,66.3,64.43,64.8,66.19,66.3,64.43,64.8,114846.0,56313.0,58533.0,169832.939,11074170.69253,84874.646,5535605.9138,84958.293,5538564.77873,4991707956.0,183505570.83,4861903214.54
2024-10-14,64.8,67.37,64.12,66.83,64.8,67.37,64.12,66.83,175438.0,99958.0,75480.0,392472.567,25974371.64683,204125.42,13511549.60893,188347.147,12462822.0379,5039169750.0,316391804.59,5016015323.92
2024-10-15,66.83,72.0,65.27,70.87,66.84,72.0,65.27,70.87,362785.0,206018.0,156767.0,1052315.145,72322277.26302,552401.495,37959196.57359,499913.65,34363080.68943,5176917689.0,726572235.98,5321612791.38
2024-10-16,70.87,73.07,69.32,70.08,70.87,73.07,69.32,70.08,223400.0,120725.0,102675.0,659266.466,46980891.2281,328431.229,23408445.79599,330835.237,23572445.43211,5419182526.0,516569125.26,5261738295.97
2024-10-17,70.08,74.0,69.87,72.8,70.08,74.0,69.87,72.8,161449.0,90221.0,71228.0,572727.857,41177262.73293,286474.096,20606441.02224,286253.761,20570821.71069,5464794485.0,416852906.31,5462690926.94
2024-10-18,72.8,74.87,71.89,73.11,72.79,74.87,71.89,73.11,158211.0,81658.0,76553.0,465869.732,33986242.37359,240989.201,17582376.29214,224880.531,16403866.08145,5565411542.0,381814830.04,5491899593.21
2024-10-19,73.11,76.19,73.03,74.9,73.11,76.19,73.03,74.9,121852.0,61747.0,60105.0,310186.925,23213874.23967,153189.167,11464333.29998,156997.758,11749540.93969,5708952456.0,275571743.75,5623404772.19
2024-10-20,74.9,75.88,73.6,74.3,74.9,75.88,73.6,74.3,112550.0,58681.0,53869.0,294976.535,22018612.7291,151823.522,11333044.78235,143153.013,10685567.94675,5707769199.0,267425993.44,5581245228.25
2024-10-21,74.3,74.62,70.32,70.77,74.31,74.62,70.32,70.77,141882.0,69836.0,72046.0,406227.564,29382581.64129,183797.144,13311535.76825,222430.42,16071045.87304,5545204258.0,335343556.02,5312088165.42
2024-10-22,70.77,71.62,69.39,70.04,70.77,71.62,69.39,70.04,171531.0,89951.0,81580.0,700483.125,49418449.95885,345625.508,24391824.87896,354857.617,25026625.07989,5380215377.0,398707378.51,5252498162.64
2024-10-23,70.04,70.43,67.86,70.04,70.03,70.43,67.86,70.04,95888.0,51310.0,44578.0,300494.357,20766401.21216,145880.258,10084048.39279,154614.099,10682352.81937,5289482661.0,268108203.26,5269879963.83
2024-10-24,70.04,71.33,69.29,71.18,70.05,71.33,69.29,71.18,90113.0,49651.0,40462.0,265397.628,18684376.71394,134111.064,9442514.94908,131286.564,9241861.76486,5381958659.0,244903574.82,5339876731.42
2024-10-25,71.18,72.28,66.79,68.84,71.18,72.28,66.79,68.84,146479.0,77253.0,69226.0,410496.964,29003045.37298,200192.15,14149032.73624,210304.814,14854012.63674,5453697215.0,335176504.76,5156914612.83
2024-10-26,68.84,69.72,68.07,68.47,68.83,69.72,68.07,68.47,105962.0,57441.0,48521.0,248465.197,17111527.7113,120074.421,8267796.78372,128390.776,8843730.92758,5263814342.0,231712158.22,5138589375.03
2024-10-27,68.47,71.22,68.0,71.06,68.47,71.22,68.0,71.06,88727.0,47113.0,41614.0,188682.053,13186120.91861,93000.056,6490865.27639,95681.997,6695255.64222,5332627548.0,197424383.57,5340064843.61
2024-10-28,71.06,71.57,69.6,70.8,71.1,71.57,69.6,70.8,146435.0,89935.0,56500.0,334714.929,23657064.94403,170339.187,12037841.78254,164375.742,11619223.16149,5411363803.0,284589804.02,5313323437.97
2024-10-29,70.8,74.38,70.71,73.98,70.81,74.38,70.71,73.98,140620.0,80899.0,59721.0,431834.786,31408100.79437,227622.892,16556289.75316,204211.894,14851811.04121,5549977419.0,343094196.18,5558502818.12
2024-10-30,73.98,74.27,71.49,71.76,73.99,74.27,71.49,71.76,122267.0,68960.0,53307.0,290639.026,21040895.29855,135002.466,9773669.15963,155636.56,11267226.13892,5545947703.0,262974545.21,5398170947.58
2024-10-31,71.76,72.11,68.42,69.33,71.76,72.11,68.42,69.33,149264.0,78964.0,70300.0,367951.223,25940224.92436,180983.13,12761312.76081,186968.093,13178912.16355,5401798825.0,300368043.1,5200297325.77
2024-11-01,69.33,71.09,67.7,70.27,69.33,71.09,67.7,70.27,139032.0,74653.0,64379.0,398447.975,27743215.33544,199578.919,13910302.85556,198869.056,13832912.47988,5318203258.0,326016919.16,5275917000.53
2024-11-02,70.27,71.25,68.86,69.2,70.27,71.25,68.86,69.2,86542.0,46592.0,39950.0,228292.224,15981538.98908,102764.903,7188146.56393,125527.321,8793392.42515,5358943097.0,217833777.12,5195204123.02
2024-11-03,69.2,69.29,65.28,66.86,69.2,69.29,65.28,66.86,119015.0,59405.0,59610.0,328302.269,21999390.8577,157990.995,10576336.99018,170311.274,11423053.86752,5152376669.0,295584618.2,5028767547.68
2024-11-04,66.86,67.74,64.45,65.56,66.85,67.74,64.45,65.56,113446.0,59674.0,53772.0,368027.479,24391632.68173,175933.305,11667436.37305,192094.174,12724196.30868,5094576417.0,275984609.13,4922361556.03
2024-11-05,65.56,67.28,64.85,65.39,65.56,67.28,64.85,65.39,141194.0,77283.0,63911.0,387237.066,25657914.60405,199128.347,13195117.76725,188108.719,12462796.8368,5075487518.0,324532216.06,4918684339.17
2024-11-06,65.39,71.64,65.35,71.01,65.4,71.64,65.35,71.01,225026.0,121875.0,103151.0,841276.532,58431300.6954,425540.743,29553673.88743,415735.789,28877626.80797,5312046179.0,623921566.93,5338573997.01
2024-11-07,71.01,72.39,69.88,71.45,71.0,72.39,69.88,71.45,162274.0,88422.0,73852.0,458912.255,32700471.8051,223339.401,15917931.17992,235572.854,16782540.62518,5446702725.0,387639214.91,5374157801.17
2024-11-08,71.45,73.05,70.64,72.78,71.46,73.05,70.64,72.78,194576.0,106805.0,87771.0,419454.252,30149904.38331,215791.943,15510853.24541,203662.309,14639051.1379,5487972470.0,379197013.22,5472871381.14
2024-11-09,72.78,74.19,71.58,73.98,72.79,74.19,71.58,73.98,178021.0,95628.0,82393.0,389149.592,28383512.82965,194497.72,14189094.7657,194651.872,14194418.06395,5577610146.0,339509423.87,5567908370.74
2024-11-10,73.98,78.2,73.45,76.58,73.98,78.2,73.45,76.58,427224.0,234782.0,192442.0,1116857.615,85489841.2398,570497.59,43659804.88707,546360.025,41830036.35273,5845714376.0,807368526.28,5753123109.87
2024-11-11,76.58,80.37,74.57,80.03,76.58,80.37,74.57,80.03,468013.0,238335.0,229678.0,1490444.189,115845492.53239,733009.287,57000368.64693,757434.902,58845123.88546,5909163691.0,1262708979.09,6023803744.02
2024-11-12,80.03,82.78,68.0,76.69,80.04,82.78,68.0,76.69,716378.0,355159.0,361219.0,1818019.562,141311602.99699,870818.412,67761547.04776,947201.15,73550055.94923,5957562812.0,1322213373.21,5784158451.3
2024-11-13,76.69,77.93,71.86,75.39,76.69,77.93,71.86,75.39,501819.0,262585.0,239234.0,1304193.717,97744980.04347,637134.745,47741897.42612,667058.972,50003082.61735,5725535424.0,985219056.43,5673094934.3
2024-11-14,75.39,85.0,74.17,82.38,75.4,85.0,74.17,82.38,767725.0,399069.0,368656.0,2471579.137,200658479.17125,1241724.211,100814639.18235,1229854.926,99843839.9889,6147398007.0,1829780387.0,6171243176.19
2024-11-15,82.38,87.37,78.84,83.7,82.37,87.37,78.84,83.7,395658.0,206206.0,189452.0,1604234.042,133869462.12539,820259.458,68502214.95034,783974.584,65367247.17505,6333199808.0,1239617780.69,6294219167.86
2024-11-16,83.7,98.49,82.84,95.42,83.71,98.49,82.84,95.42,694997.0,352076.0,342921.0,2821944.885,256895597.72608,1396854.871,127063620.95427,1425090.014,129831976.77181,6832378638.0,2147085220.64,7168319136.38
2024-11-17,95.42,97.43,84.68,87.2,95.44,97.43,84.68,87.2,444203.0,230882.0,213321.0,1747857.17,157097764.45914,841176.653,75628504.30669,906680.517,81469260.15245,6852720922.0,1334923130.63,6547327014.12
2024-11-18,87.2,95.0,86.38,89.22,87.2,95.0,86.38,89.22,423748.0,221067.0,202681.0,1671176.849,151270545.29259,826629.469,74896495.91987,844547.38,76374049.37272,6915052911.0,1360023718.73,6707214928.13
2024-11-19,89.22,90.18,85.07,86.68,89.21,90.18,85.07,86.68,262857.0,124217.0,138640.0,1002251.171,87991039.96433,439545.614,38579378.16107,562705.557,49411661.80326,6738807522.0,857872215.73,6530125558.4
2024-11-20,86.68,87.83,82.33,83.38,86.67,87.83,82.33,83.38,237754.0,123897.0,113857.0,887763.33,75555195.40865,435267.657,37073989.49061,452495.673,38481205.91804,6528088763.0,813559483.62,6271205088.65
2024-11-21,83.38,93.0,81.54,89.51,83.41,93.0,81.54,89.51,350429.0,194099.0,156330.0,1455684.862,129058532.98481,766428.514,67998959.60288,689256.348,61059573.38193,6740489285.0,1267955013.39,6735764675.72
2024-11-22,89.51,92.78,87.63,92.2,89.51,92.78,87.63,92.2,350835.0,186281.0,164554.0,1231751.446,111162010.94122,610707.028,55133154.89621,621044.418,56028856.04501,6910636371.0,1071379018.46,6926107652.81
2024-11-23,92.2,106.36,92.08,99.5,92.2,106.36,92.08,99.5,802815.0,425046.0,377769.0,3151459.163,317252708.97061,1612749.714,162349137.76113,1538709.449,154903571.20948,7701639484.0,2506682589.53,7477147413.8
2024-11-24,99.5,103.18,91.53,96.92,99.5,103.18,91.53,96.92,427021.0,219868.0,207153.0,1496549.842,145212332.10057,688467.286,66802916.21444,808082.556,78409415.88613,7501362555.0,1275314162.55,7293343065.69
2024-11-25,96.92,99.23,90.92,92.26,96.92,99.23,90.92,92.26,311732.0,164052.0,147680.0,1039103.845,99472038.3003,513466.216,49197823.42346,525637.629,50274214.87684,7352634509.0,995234777.69,6949132943.35
2024-11-26,92.26,95.31,87.95,92.82,92.23,95.31,87.95,92.82,267815.0,150907.0,116908.0,851742.704,77820915.02322,434980.395,39767118.76219,416762.309,38053796.26103,7044809334.0,863238775.98,7000589469.28
2024-11-27,92.82,99.0,91.47,97.23,92.82,99.0,91.47,97.23,237113.0,128890.0,108223.0,825746.05,79051308.38593,412839.917,39588842.25904,412906.133,39462466.12689,7307623675.0,836699474.54,7319610967.88
2024-11-28,97.23,98.31,93.66,95.54,97.25,98.31,93.66,95.54,213839.0,126558.0,87281.0,529480.313,50697696.59173,273878.907,26241374.83174,255601.406,24456321.75999,7350800007.0,590244817.34,7198215616.29
2024-11-29,95.54,104.8,94.72,104.77,95.54,104.8,94.72,104.77,282045.0,152358.0,129687.0,817737.485,81460008.43915,418663.617,41707531.89229,399073.868,39752476.54686,7542307545.0,860277101.8,7828999426.71
2024-11-30,104.77,104.92,100.33,102.74,104.76,104.92,100.33,102.74,273788.0,149247.0,124541.0,829390.09,84812219.07163,403435.454,41232813.73521,425954.636,43579405.33642,7818555588.0,807205071.38,7726187594.41
2024-12-01,102.74,122.25,99.35,119.55,102.75,122.25,99.35,119.55,563958.0,296189.0,267769.0,1983464.76,217809899.61107,1036726.719,113961463.85193,946738.041,103848435.75914,8033979386.0,1939653658.34,9020924089.42
2024-12-02,119.55,139.74,114.63,132.93,119.57,139.74,114.63,132.93,1332219.0,702795.0,629424.0,4487620.242,563110364.88125,2259946.341,283752445.86587,2227673.901,279357919.01538,9506093924.0,4378946142.23,10030237275.96
2024-12-03,132.93,135.16,121.42,130.89,132.93,135.16,121.42,130.89,636369.0,334921.0,301448.0,2454253.328,318115882.35362,1205459.675,156345371.29802,1248793.653,161770511.0556,9999324270.0,2437321819.82,9919384149.83
2024-12-04,130.89,135.7,121.9,133.69,130.9,135.7,121.9,133.69,550863.0,286058.0,264805.0,1760741.798,227827906.20731,855163.213,110839608.23304,905578.585,116988297.97427,9907797950.0,1927342283.16,10104767652.68
2024-12-05,133.69,147.06,124.94,135.78,133.69,147.06,124.94,135.78,833904.0,446134.0,387770.0,2689717.085,366673776.70745,1325021.186,180713368.25017,1364695.899,185960408.45728,10309928948.0,2939455553.14,10186465577.82
2024-12-06,135.78,139.28,130.08,135.93,135.79,139.28,130.08,135.93,364222.0,195454.0,168768.0,1164106.044,156993760.98056,583918.54,78794858.77513,580187.504,78198902.20543,10356792438.0,1390423679.37,10255565733.26
2024-12-07,135.93,138.67,131.76,133.79,135.94,138.67,131.76,133.79,254939.0,130651.0,124288.0,799724.325,108495440.69736,383555.445,52070226.61478,416168.88,56425214.08258,10403170416.0,1038566675.32,10076411224.54
2024-12-08,133.79,135.9,130.08,134.91,133.79,135.9,130.08,134.91,207274.0,108210.0,99064.0,633885.207,84377830.60894,308189.472,41047133.12944,325695.735,43330697.4795,10208759916.0,841654335.46,10176495742.07
2024-12-09,134.91,135.07,100.56,110.44,134.91,135.07,100.56,110.44,625726.0,320834.0,304892.0,2110765.154,246658432.687,1030621.508,120084755.522,1080143.646,126573677.165,9546552399.0,2034241556.32,8344803593.86
2024-12-10,110.44,114.84,101.23,109.8,110.43,114.84,101.23,109.8,539964.0,284746.0,255218.0,2582881.681,281842927.16314,1292302.685,140996271.32338,1290578.996,140846655.83976,8434631054.0,2037589187.51,8272018061.32
2024-12-11,109.8,118.68,106.01,117.3,109.79,118.68,106.01,117.3,292094.0,161826.0,130268.0,1267462.877,143592735.31412,675869.125,76557539.45565,591593.752,67035195.85847,8667522661.0,1164954184.18,8849468782.79
2024-12-12,117.3,125.01,116.46,119.24,117.3,125.01,116.46,119.24,344538.0,174547.0,169991.0,1493639.186,180736941.74976,738166.356,89342940.65067,755472.83,91394001.09909,9268324317.0,1343188268.87,8980893372.35
2024-12-13,119.24,125.3,117.04,124.52,119.23,125.3,117.04,124.52,271433.0,140897.0,130536.0,1060225.123,127818712.45639,540807.313,65247933.21699,519417.81,62570779.2394,9238668545.0,1094565816.38,9351128057.37
2024-12-14,124.52,125.34,115.42,118.21,124.52,125.34,115.42,118.21,194714.0,100717.0,93997.0,716518.273,86276297.49696,338124.43,40758708.45655,378393.843,45517589.04041,9251455604.0,791737586.04,8900119820.32
2024-12-15,118.21,122.18,114.26,121.11,118.23,122.18,114.26,121.11,177440.0,96323.0,81117.0,657673.179,77805504.61429,331438.897,39240867.78924,326234.282,38564636.82505,9067852016.0,762696902.89,9123323820.71
2024-12-16,121.11,124.03,115.38,117.99,121.13,124.03,115.38,117.99,242418.0,127465.0,114953.0,1018209.997,122253585.64465,505589.832,60672445.90609,512620.165,61581139.73856,9198247468.0,1084943495.02,8898463681.84
2024-12-17,117.99,131.48,114.37,125.63,118.0,131.48,114.37,125.63,429511.0,226562.0,202949.0,1814655.994,223243280.53294,916767.719,112718933.73955,897888.275,110524346.79339,9188749935.0,1775923470.96,9396771973.19
2024-12-18,125.63,129.11,107.1,108.35,125.6,129.11,107.1,108.35,495609.0,262449.0,233160.0,2148185.765,252391930.21178,1076932.883,126491116.2688,1071252.882,125900813.94298,9112779378.0,1958584697.37,8175614935.78
2024-12-19,108.35,111.76,94.69,99.36,108.32,111.76,94.69,99.36,467961.0,253796.0,214165.0,2305051.958,239379553.95238,1180729.07,122679792.47544,1124322.888,116699761.47694,8148658661.0,1683552327.57,7508735662.52
2024-12-20,99.36,103.3,86.69,101.38,99.36,103.3,86.69,101.38,401681.0,208241.0,193440.0,1911581.465,182182487.54896,949381.852,90443810.28971,962199.613,91738677.25925,7513585412.0,1435726361.42,7635562481.65
2024-12-21,101.38,106.04,97.74,101.56,101.37,106.04,97.74,101.56,231719.0,120480.0,111239.0,1025955.733,104487844.8525,517236.71,52710991.14596,508719.023,51776853.70654,7815829594.0,898120488.51,7643038173.05
2024-12-22,101.56,103.93,96.62,99.78,101.57,103.93,96.62,99.78,177374.0,95106.0,82268.0,802186.042,80455293.42838,393690.851,39480189.81535,408495.191,40975103.61303,7718916542.0,661472495.19,7501638144.02
2024-12-23,99.78,107.67,97.91,106.77,99.8,107.67,97.91,106.77,214474.0,112981.0,101493.0,954998.504,98072230.1199,481395.573,49447095.3347,473602.931,48625134.7852,7853861312.0,853944666.75,8026710331.68
2024-12-24,106.77,110.83,103.96,108.35,106.76,110.83,103.96,108.35,171246.0,94154.0,77092.0,682252.924,73427461.77897,345511.12,37186706.36498,336741.804,36240755.41399,8242062042.0,635428193.62,8161549096.87
2024-12-25,108.35,110.67,106.92,109.82,108.34,110.67,106.92,109.82,120464.0,65584.0,54880.0,455229.844,49447534.6863,225243.088,24466187.29501,229986.756,24981347.39129,8327857369.0,486255391.52,8256336987.81
2024-12-26,109.82,110.35,101.08,102.23,109.82,110.35,101.08,102.23,160146.0,83956.0,76190.0,579103.403,60508855.23889,290565.935,30354128.50076,288537.468,30154726.73813,8044352564.0,571420832.89,7696436559.62
2024-12-27,102.23,106.51,99.68,100.58,102.24,106.51,99.68,100.58,152482.0,86305.0,66177.0,505959.606,52079942.08704,256093.194,26368746.36329,249866.412,25711195.72375,7901052424.0,538853959.05,7559372708.96
2024-12-28,100.58,101.8,98.67,100.74,100.58,101.8,98.67,100.74,98068.0,53724.0,44344.0,308821.06,30945679.37133,154519.816,15488213.31682,154301.244,15457466.05451,7682790980.0,379869203.62,7579833011.45
2024-12-29,100.74,101.66,96.83,98.51,100.75,101.66,96.83,98.51,101505.0,52692.0,48813.0,382496.606,38146441.60263,180258.976,17977142.89671,202237.63,20169298.70592,7659973451.0,400071703.38,7406187943.31
2024-12-30,98.51,103.05,97.36,99.4,98.51,103.05,97.36,99.4,160422.0,84974.0,75448.0,632333.703,63504322.01426,307472.154,30875377.5956,324861.549,32628944.41866,7712346995.0,594835259.53,7484856653.41
2024-12-31,99.4,104.79,97.75,103.28,99.4,104.79,97.75,103.28,132905.0,68407.0,64498.0,534270.836,54593805.40865,270074.791,27614964.13646,264196.045,26978841.27219,7782375968.0,493712848.03,7768193337.17
2025-01-01,103.28,108.14,102.03,105.24,103.28,108.14,102.03,105.24,147983.0,76747.0,71236.0,550072.36,57842205.47703,279945.63,29451905.39577,270126.73,28390300.08126,8016668741.0,532072625.49,7899947975.1
2025-01-02,105.24,108.75,104.61,105.14,105.23,108.75,104.61,105.14,165324.0,88496.0,76828.0,660886.805,70341066.8243,343546.776,36576796.46417,317340.029,33764270.36013,8146232297.0,628792957.43,7921320257.78
2025-01-03,105.14,114.83,104.11,112.71,105.14,114.83,104.11,112.71,159725.0,80458.0,79267.0,640808.332,69912748.42714,308237.778,33662915.08661,332570.554,36249833.34053,8300455647.0,638586297.44,8494346552.15
2025-01-04,112.71,112.88,110.07,111.21,112.72,112.88,110.07,111.21,100797.0,57202.0,43595.0,361726.076,40303762.24262,178622.308,19905342.49291,183103.768,20398419.74971,8550187655.0,435541345.73,8380176699.17
2025-01-05,111.21,116.17,110.58,115.72,111.22,116.17,110.58,115.72,115690.0,67966.0,47724.0,371535.918,41830282.64142,181395.903,20449759.29377,190140.015,21380523.34765,8603663059.0,481946518.94,8704668971.63
2025-01-06,115.72,117.38,111.64,114.01,115.72,117.38,111.64,114.01,166591.0,87729.0,78862.0,662970.334,76019928.1264,321953.543,36915136.23315,341016.791,39104791.89325,8775049034.0,715869330.82,8595386548.93
2025-01-07,114.01,114.9,102.07,102.72,114.0,114.9,102.07,102.72,226889.0,119034.0,107855.0,828382.941,89745542.35566,411274.799,44576924.0308,417108.142,45168618.32486,8431744182.0,858089235.84,7753351855.56
2025-01-08,102.72,105.03,97.21,101.43,102.71,105.03,97.21,101.43,188335.0,91846.0,96489.0,730219.614,74166451.49901,334254.016,33968056.17556,395965.598,40198395.32345,7853198204.0,697152698.3,7652769098.12
2025-01-09,101.43,105.85,99.88,102.23,101.43,105.85,99.88,102.23,182495.0,96778.0,85717.0,661927.707,67926967.84466,330720.206,33937831.3303,331207.501,33989136.51436,7874899690.0,663913513.49,7710945385.38
2025-01-10,102.23,106.27,102.06,103.96,102.23,106.27,102.06,103.96,163169.0,85067.0,78102.0,518210.256,54078413.37684,257299.156,26862197.35979,260911.1,27216216.01705,8020604110.0,569619938.77,7843383523.63
2025-01-11,103.96,104.97,102.17,104.39,103.94,104.97,102.17,104.39,108080.0,52996.0,55084.0,310729.856,32198983.01702,151274.187,15682667.81089,159455.669,16516315.20613,7943342129.0,372059719.1,7870570924.63
2025-01-12,104.39,105.27,101.35,102.34,104.4,105.27,101.35,102.34,86313.0,43876.0,42437.0,293039.88,30303091.58005,134325.619,13895286.59432,158714.261,16407804.98573,7951367947.0,355892862.6,7718437084.51
2025-01-13,102.34,104.47,92.57,98.37,102.35,104.47,92.57,98.37,199279.0,100680.0,98599.0,753144.321,73185188.72286,347957.764,33815449.99318,405186.557,39369738.72968,7524551234.0,679177204.24,7425513748.7
2025-01-14,98.37,102.57,97.52,102.45,98.38,102.57,97.52,102.45,107802.0,60835.0,46967.0,428318.978,42796201.3749,220141.194,22022762.02436,208177.784,20773439.35054,7670835169.0,438225096.13,7723997124.58
2025-01-15,102.45,118.68,100.75,116.96,102.45,118.68,100.75,116.96,272372.0,145141.0,127231.0,1024651.571,111327121.23137,528697.419,57519931.52549,495954.152,53807189.70588,7975776071.0,1150190542.13,8841292427.39
2025-01-16,116.96,130.49,114.04,124.41,116.96,130.49,114.04,124.41,721768.0,391600.0,330168.0,2986879.825,363927146.55475,1503671.923,183124737.4749,1483207.902,180802409.07985,9314529304.0,2349272554.48,9375351889.73
2025-01-17,124.41,141.22,124.41,137.04,124.44,141.22,124.44,137.04,677225.0,366609.0,310616.0,2607980.341,353487964.13369,1291677.66,174960166.70667,1316302.681,178527797.42702,10363282109.0,2079115777.5,10333163507.25
2025-01-18,137.04,139.6,123.23,125.4,137.04,139.6,123.23,125.4,934426.0,453049.0,481377.0,1829953.181,234445163.00831,843107.982,107977325.99751,986845.199,126467837.0108,9822621769.0,1424136216.33,9459869287.44
2025-01-19,125.4,128.66,111.0,115.57,125.41,128.66,111.0,115.57,1101405.0,581037.0,520368.0,2294694.684,274862993.04496,1165196.687,139715620.11371,1129497.997,135147372.93125,9333175775.0,1622033651.18,8699811082.32
2025-01-20,115.57,127.97,112.88,118.58,115.56,127.97,112.88,118.58,1157585.0,586312.0,571273.0,1899680.537,226254214.99284,951417.511,113371539.15509,948263.026,112882675.83775,9128374702.0,1624807419.93,8934324882.13
