TIMESTAMP,ETC_OPEN_PRICE_USDT,ETC_HIGH_PRICE_USDT,ETC_LOW_PRICE_USDT,ETC_CLOSE_PRICE_USDT,ETC_FIRST_TRADE_PRICE_USDT,ETC_HIGH_TRADE_PRICE_USDT,ETC_LOW_TRADE_PRICE_USDT,ETC_LAST_TRADE_PRICE_USDT,ETC_TOTAL_TRADE_COUNT,ETC_TOTAL_TRADES_BUY,ETC_TOTAL_TRADES_SELL,ETC_VOLUME_USDT,ETC_QUOTE_VOLUME,ETC_VOLUME_BUY,ETC_QUOTE_VOLUME_BUY,ETC_VOLUME_SELL,ETC_QUOTE_VOLUME_SELL
2021-12-22,35.32,36.52,35.16,35.7,35.32,36.52,35.16,35.7,51039,27239,23800,733759.43,26359706.7341,369963.62,13288433.9284,363795.81,13071272.8057
2021-12-23,35.7,37.72,35.16,37.53,35.7,37.72,35.16,37.53,58261,30963,27298,802833.98,29227368.137,413114.63,15040892.498,389719.35,14186475.639
2021-12-24,37.53,38.42,37.0,37.41,37.56,38.42,37.0,37.41,57609,29151,28458,784775.36,29671651.1348,385604.39,14583053.9235,399170.97,15088597.2113
2021-12-25,37.41,38.79,37.17,38.08,37.42,38.79,37.17,38.08,38593,20477,18116,453634.52,17265402.0117,227973.24,8676195.2352,225661.28,8589206.7765
2021-12-26,38.08,38.35,36.95,37.93,38.06,38.35,36.95,37.93,43902,22926,20976,533316.56,20050488.8278,255869.66,9621496.1396,277446.9,10428992.6882
2021-12-27,37.93,38.7,37.54,37.62,37.94,38.7,37.54,37.62,44747,21961,22786,532803.65,20346928.2618,254385.63,9713838.3198,278418.02,10633089.942
2021-12-28,37.62,37.63,34.57,34.93,37.61,37.63,34.57,34.93,70310,35214,35096,1034147.04,37099647.9123,510254.32,18298024.2394,523892.72,18801623.6729
2021-12-29,34.93,35.47,33.76,34.14,34.93,35.47,33.76,34.14,47687,24267,23420,704989.75,24470784.2891,348143.05,12081525.3852,356846.7,12389258.9039
2021-12-30,34.14,35.09,33.5,34.59,34.15,35.09,33.5,34.59,40316,20762,19554,599381.1,20596767.901,302766.63,10405698.472,296614.47,10191069.429
2021-12-31,34.59,35.67,33.44,34.06,34.57,35.67,33.44,34.06,48613,24065,24548,767449.96,26591040.366,374958.09,12979052.3303,392491.87,13611988.0357
2022-01-01,34.06,34.91,34.06,34.88,34.06,34.91,34.06,34.88,25463,13039,12424,349673.98,12059618.4538,172870.25,5963907.7844,176803.73,6095710.6694
2022-01-02,34.88,35.9,34.32,35.41,34.9,35.9,34.32,35.41,31514,16997,14517,390010.35,13687577.5967,194031.31,6810490.5759,195979.04,6877087.0208
2022-01-03,35.41,35.41,34.15,34.72,35.39,35.4,34.15,34.72,39984,19336,20648,543287.15,18953752.122,264814.73,9236526.7922,278472.42,9717225.3298
2022-01-04,34.72,35.02,33.8,34.14,34.72,35.02,33.8,34.14,45111,22046,23065,555520.68,19172031.9997,261710.72,9030561.7269,293809.96,10141470.2728
2022-01-05,34.14,34.83,30.45,31.94,34.14,34.83,30.45,31.94,80229,39258,40971,1029463.79,34040221.5714,509058.16,16832940.9147,520405.63,17207280.6567
2022-01-06,31.94,32.13,30.65,31.63,31.94,32.13,30.65,31.63,66794,32956,33838,979233.0,30700225.1835,474844.88,14891679.6456,504388.12,15808545.5379
2022-01-07,31.63,31.76,29.17,30.45,31.62,31.76,29.17,30.45,99664,45081,54583,1502439.27,45577900.8955,732468.04,22216218.2253,769971.23,23361682.6702
2022-01-08,30.45,31.04,28.37,29.35,30.46,31.04,28.37,29.35,64294,29800,34494,854868.67,25369687.1655,424651.9,12599168.4456,430216.77,12770518.7199
2022-01-09,29.35,30.27,29.13,29.73,29.34,30.27,29.13,29.73,40981,20418,20563,552591.06,16426685.9369,286564.81,8518938.8684,266026.25,7907747.0685
2022-01-10,29.73,30.06,27.26,28.48,29.73,30.06,27.26,28.48,73236,36971,36265,1438787.979,40899802.086947,724337.81,20577079.4337,714450.169,20322722.653247
2022-01-11,28.48,30.04,28.38,29.66,28.47,30.04,28.38,29.66,48962,25055,23907,845777.39,24737309.1587,428685.85,12540888.5996,417091.54,12196420.5591
2022-01-12,29.66,31.24,29.53,31.16,29.65,31.24,29.53,31.16,38783,19986,18797,588682.23,17910848.3091,301810.07,9181763.503,286872.16,8729084.8061
2022-01-13,31.16,31.92,30.1,30.28,31.16,31.92,30.1,30.28,46046,21077,24969,651571.65,20191108.9487,313118.73,9702670.9216,338452.92,10488438.0271
2022-01-14,30.28,33.5,30.06,31.97,30.25,33.5,30.06,31.97,97941,49716,48225,1741084.72,56012453.254,867912.92,27914651.7197,873171.8,28097801.5343
2022-01-15,31.97,33.38,31.8,32.84,31.95,33.38,31.8,32.84,59152,31574,27578,843721.93,27585419.2474,429719.51,14046531.7129,414002.42,13538887.5345
2022-01-16,32.84,32.85,31.97,32.28,32.83,32.85,31.97,32.28,31208,16740,14468,385190.1,12460293.5689,183456.32,5934150.8662,201733.78,6526142.7027
2022-01-17,32.28,32.4,30.47,30.98,32.28,32.4,30.47,30.98,40591,19461,21130,545028.38,17005129.5792,262374.05,8185615.4119,282654.33,8819514.1673
2022-01-18,30.98,34.3,30.67,32.66,30.99,34.3,30.67,32.66,164876,83878,80998,3100672.77,101019510.4174,1549020.9,50461164.4105,1551651.87,50558346.0069
2022-01-19,32.66,34.74,31.29,31.3,32.65,34.74,31.29,31.3,160971,85028,75943,2948635.95,96690958.0865,1482468.07,48646764.2396,1466167.88,48044193.8469
2022-01-20,31.3,32.03,28.3,29.35,31.29,32.03,28.3,29.35,76111,37970,38141,1312732.36,40214093.6747,626623.06,19228446.2266,686109.3,20985647.4481
2022-01-21,29.35,29.7,25.23,25.91,29.34,29.7,25.23,25.91,134958,66471,68487,2791607.273,77222228.69774,1386386.904,38367621.41392,1405220.369,38854607.28382
2022-01-22,25.91,26.45,21.2,24.2,25.91,26.45,21.2,24.2,176188,89351,86837,4943402.917,117615516.240737,2486351.77,59161691.7361,2457051.147,58453824.504637
2022-01-23,24.2,25.27,23.53,25.13,24.19,25.27,23.53,25.13,86457,44441,42016,2005275.2,48825190.3163,1019878.83,24830836.0971,985396.37,23994354.2192
2022-01-24,25.13,25.13,21.69,24.11,25.12,25.13,21.69,24.11,136824,69038,67786,3290143.5,75655092.7845,1632330.98,37530936.6813,1657812.52,38124156.1032
2022-01-25,24.11,24.3,23.22,24.03,24.11,24.3,23.22,24.03,90234,42568,47666,1605584.32,38183464.2129,741966.23,17648486.9629,863618.09,20534977.25
2022-01-26,24.03,26.32,23.58,24.31,24.04,26.32,23.58,24.31,94156,46582,47574,1614061.31,40055306.5881,813506.79,20196041.6532,800554.52,19859264.9349
2022-01-27,24.31,24.76,23.31,24.31,24.3,24.76,23.31,24.31,64510,31999,32511,1102768.51,26461671.8076,537784.03,12916579.4035,564984.48,13545092.4041
2022-01-28,24.31,25.24,23.88,25.16,24.3,25.24,23.88,25.16,58944,29636,29308,948608.7,23221888.7564,482841.71,11823815.3874,465766.99,11398073.369
2022-01-29,25.16,25.72,24.79,25.33,25.15,25.72,24.79,25.33,42434,23092,19342,673680.72,17014086.9834,337903.29,8536419.5577,335777.43,8477667.4257
2022-01-30,25.33,25.88,24.52,24.91,25.34,25.88,24.52,24.91,42264,20519,21745,684117.2,17252311.9892,336849.02,8497180.0352,347268.18,8755131.954
2022-01-31,24.91,25.73,23.99,25.66,24.91,25.73,23.99,25.66,50036,25080,24956,929058.12,23082742.8865,469659.68,11673401.1112,459398.44,11409341.7753
2022-02-01,25.66,26.93,25.41,26.79,25.66,26.93,25.41,26.79,47832,25521,22311,772853.46,20172895.5019,393333.7,10270664.2778,379519.76,9902231.2241
2022-02-02,26.79,28.48,26.18,26.26,26.78,28.48,26.18,26.26,92202,49995,42207,1442478.12,39698230.8414,738145.89,20324154.1182,704332.23,19374076.7232
2022-02-03,26.26,28.5,25.65,27.92,26.26,28.5,25.65,27.92,71455,37726,33729,1275687.68,34168396.7699,645297.09,17300504.8536,630390.59,16867891.9163
2022-02-04,27.92,29.84,27.41,29.69,27.91,29.84,27.41,29.69,92395,50922,41473,1615795.02,46091021.1374,837277.0,23898461.6998,778518.02,22192559.4376
2022-02-05,29.69,29.96,28.7,29.42,29.68,29.96,28.7,29.42,79062,37847,41215,1159703.98,34081530.0987,581873.58,17104022.1481,577830.4,16977507.9506
2022-02-06,29.42,30.2,28.86,29.89,29.42,30.2,28.86,29.89,60156,30064,30092,874396.95,25874393.8505,417756.2,12366529.7831,456640.75,13507864.0674
2022-02-07,29.89,33.2,29.32,32.67,29.89,33.2,29.32,32.67,121607,64136,57471,1848298.85,58935353.483,948032.47,30191227.9613,900266.38,28744125.5217
2022-02-08,32.67,33.25,30.35,32.07,32.65,33.25,30.35,32.07,107044,58133,48911,1539029.42,48677109.3692,771238.6,24383313.5114,767790.82,24293795.8578
2022-02-09,32.07,34.9,31.27,33.79,32.07,34.9,31.27,33.79,142733,72871,69862,2146588.72,72133617.6157,1076896.08,36199862.9082,1069692.64,35933754.7075
2022-02-10,33.79,37.0,33.5,34.34,33.78,37.0,33.5,34.34,247225,129293,117932,3293693.91,116822392.9102,1646238.88,58410289.5425,1647455.03,58412103.3677
2022-02-11,34.34,37.58,31.84,32.69,34.35,37.58,31.84,32.69,255349,132165,123184,3645804.96,129822713.1556,1771003.23,63085368.3669,1874801.73,66737344.7887
2022-02-12,32.69,33.38,31.04,31.71,32.69,33.38,31.04,31.71,119793,62309,57484,1863667.38,59757562.098,931870.85,29896417.8753,931796.53,29861144.2227
2022-02-13,31.71,34.11,31.49,32.47,31.7,34.11,31.49,32.47,106445,53233,53212,1833536.92,60384429.7708,894920.04,29475267.1806,938616.88,30909162.5902
2022-02-14,32.47,33.29,30.4,31.4,32.47,33.29,30.4,31.4,105004,56319,48685,1516898.32,48342377.5828,774230.18,24672012.4015,742668.14,23670365.1813
2022-02-15,31.4,33.67,31.14,33.47,31.4,33.67,31.14,33.47,92568,45728,46840,1312320.94,42975245.4927,660993.23,21650861.5418,651327.71,21324383.9509
2022-02-16,33.47,33.48,31.44,32.24,33.47,33.48,31.44,32.24,76805,39016,37789,932877.9,30245310.9137,485807.13,15753598.0541,447070.77,14491712.8596
2022-02-17,32.24,32.64,28.91,29.43,32.24,32.64,28.91,29.43,86152,40877,45275,1350625.44,41529660.592,647059.16,19904840.6861,703566.28,21624819.9059
2022-02-18,29.43,30.42,28.24,28.95,29.44,30.42,28.24,28.95,86595,44574,42021,1457411.3,42788666.0848,731429.67,21484752.9691,725981.63,21303913.1157
2022-02-19,28.95,29.22,27.63,28.69,28.9,29.22,27.63,28.69,60892,31264,29628,1003844.83,28591968.3147,502804.66,14323318.1014,501040.17,14268650.2133
2022-02-20,28.69,28.74,26.82,27.23,28.69,28.74,26.82,27.23,69485,35283,34202,1203675.74,33151671.5164,599743.68,16518930.3959,603932.06,16632741.1205
2022-02-21,27.23,28.42,24.78,24.98,27.24,28.42,24.78,24.98,105158,52789,52369,1944134.67,52230708.3577,961591.15,25839193.4122,982543.52,26391514.9455
2022-02-22,24.98,26.9,24.42,26.66,24.97,26.9,24.42,26.66,82778,42591,40187,1695833.01,43741404.6942,863548.48,22272788.1686,832284.53,21468616.5256
2022-02-23,26.66,28.18,26.22,26.54,26.66,28.18,26.22,26.54,76312,37999,38313,1610993.31,43906519.6363,777092.12,21179162.3905,833901.19,22727357.2458
2022-02-24,26.54,27.32,23.32,26.52,26.53,27.32,23.32,26.52,189197,95114,94083,3096650.73,77550638.114,1556074.3,38973799.0265,1540576.43,38576839.0875
2022-02-25,26.52,28.46,25.92,27.99,26.52,28.46,25.92,27.99,77794,41097,36697,1305203.58,35087990.5591,673317.38,18100536.0533,631886.2,16987454.5058
2022-02-26,27.99,29.75,27.86,28.89,28.0,29.75,27.86,28.89,93131,47446,45685,1438915.18,41727213.4502,683659.6,19824565.4777,755255.58,21902647.9725
2022-02-27,28.89,29.26,26.89,27.36,28.89,29.26,26.89,27.36,90637,49950,40687,1288819.3,36198600.7152,627992.86,17640577.1049,660826.44,18558023.6103
2022-02-28,27.36,30.77,26.89,30.49,27.35,30.77,26.89,30.49,86045,45261,40784,1321014.45,37385542.8684,661139.63,18701962.0635,659874.82,18683580.8049
2022-03-01,30.49,31.43,29.42,30.34,30.48,31.43,29.42,30.34,99476,50838,48638,1510866.57,45741669.6776,788015.11,23848127.5219,722851.46,21893542.1557
2022-03-02,30.34,30.59,29.08,29.52,30.34,30.59,29.08,29.52,79617,38311,41306,1152958.5,34450401.7268,566783.5,16936720.163,586175.0,17513681.5638
2022-03-03,29.52,31.59,28.94,30.23,29.53,31.59,28.94,30.23,124416,63438,60978,1997523.42,60512590.7991,947861.62,28691185.5172,1049661.8,31821405.2819
2022-03-04,30.23,30.96,26.95,27.59,30.22,30.96,26.95,27.59,96358,53423,42935,1365740.15,39374756.3856,682078.16,19669276.658,683661.99,19705479.7276
2022-03-05,27.59,28.09,26.65,27.84,27.6,28.09,26.65,27.84,37152,17931,19221,546882.81,14980374.7866,259829.19,7121196.2082,287053.62,7859178.5784
2022-03-06,27.84,28.09,26.47,26.55,27.83,28.09,26.47,26.55,38169,17660,20509,599288.19,16280848.5063,281780.07,7652358.0012,317508.12,8628490.5051
2022-03-07,26.55,27.48,25.24,26.13,26.55,27.48,25.24,26.13,52224,24884,27340,975577.69,25715325.9023,487015.26,12835330.7655,488562.43,12879995.1368
2022-03-08,26.13,26.96,25.91,26.74,26.12,26.96,25.91,26.74,48976,24114,24862,880664.7,23269817.9168,431796.25,11409274.5708,448868.45,11860543.346
2022-03-09,26.74,28.73,26.5,28.05,26.73,28.73,26.5,28.05,61583,31273,30310,995595.55,27679298.5933,496290.42,13794552.2674,499305.13,13884746.3259
2022-03-10,28.05,28.68,26.12,26.69,28.07,28.68,26.12,26.69,60955,29118,31837,892881.54,24047666.1223,449216.76,12089451.3984,443664.78,11958214.7239
2022-03-11,26.69,26.99,25.98,26.48,26.69,26.99,25.98,26.48,48829,23260,25569,857698.44,22692903.9934,426100.97,11273584.3837,431597.47,11419319.6097
2022-03-12,26.48,27.04,26.24,26.3,26.48,27.04,26.24,26.3,29195,14163,15032,519019.12,13827915.4717,248732.12,6624228.3352,270287.0,7203687.1365
2022-03-13,26.3,26.67,25.1,25.36,26.3,26.67,25.1,25.36,27633,13934,13699,409174.3,10638002.6743,206247.67,5362710.9109,202926.63,5275291.7634
2022-03-14,25.36,26.13,25.0,25.93,25.36,26.13,25.0,25.93,39967,17248,22719,604374.24,15507184.7981,302654.87,7767292.932,301719.37,7739891.8661
2022-03-15,25.93,26.29,25.12,25.85,25.93,26.29,25.12,25.85,30628,14907,15721,538341.91,13831233.3699,265457.23,6821189.3935,272884.68,7010043.9764
2022-03-16,25.85,27.59,25.68,27.36,25.85,27.59,25.68,27.36,64512,31932,32580,1016759.03,26877336.5189,490022.28,12950939.0547,526736.75,13926397.4642
2022-03-17,27.36,27.54,26.73,27.15,27.37,27.54,26.73,27.15,35046,16645,18401,571900.31,15524207.4599,277446.32,7533410.9943,294453.99,7990796.4656
2022-03-18,27.15,28.32,26.52,28.05,27.16,28.32,26.52,28.05,38231,18232,19999,642710.0,17562495.3566,314217.47,8591200.2883,328492.53,8971295.0683
2022-03-19,28.05,34.39,28.04,34.01,28.05,34.39,28.04,34.01,259138,129285,129853,4367203.48,136986089.1654,2162600.93,67887189.5206,2204602.55,69098899.6448
2022-03-20,34.01,40.9,32.8,38.17,34.0,40.9,32.8,38.17,721122,363513,357609,11629077.13,430344382.877,5599314.25,207345219.0295,6029762.88,222999163.8475
2022-03-21,38.17,39.89,36.09,38.39,38.17,39.89,36.09,38.39,350169,180473,169696,6395455.69,245728501.8141,3213601.1,123513819.0426,3181854.59,122214682.7715
2022-03-22,38.39,46.89,38.14,45.86,38.38,46.89,38.14,45.86,518399,263380,255019,7962840.24,342965261.7021,4053964.95,174388323.9234,3908875.29,168576937.7787
2022-03-23,45.86,49.0,43.26,45.13,45.85,49.0,43.26,45.13,530813,278156,252657,7694854.48,356765626.3669,3794854.68,175924079.2414,3899999.8,180841547.1255
2022-03-24,45.13,50.6,42.62,48.52,45.12,50.6,42.62,48.52,587489,303702,283787,8964071.88,413865642.6905,4587827.99,211849352.7496,4376243.89,202016289.9409
2022-03-25,48.52,49.95,45.23,48.15,48.53,49.95,45.23,48.15,445189,233571,211618,6774116.35,322911344.1399,3418587.55,162984641.5151,3355528.8,159926702.6248
2022-03-26,48.15,48.78,46.62,47.18,48.16,48.78,46.62,47.18,201436,104365,97071,3187450.7,152106128.7027,1633331.49,77958707.1429,1554119.21,74147421.5598
2022-03-27,47.18,48.59,44.73,48.0,47.18,48.59,44.73,48.0,261264,131335,129929,3282704.43,152693389.0675,1601206.37,74509897.6862,1681498.06,78183491.3813
2022-03-28,48.0,51.4,46.32,47.07,48.01,51.4,46.32,47.07,326174,168532,157642,4944348.63,239058739.7553,2452236.15,118610362.8789,2492112.48,120448376.8764
2022-03-29,47.07,52.66,46.98,49.28,47.07,52.66,46.98,49.28,493291,243119,250172,7631601.01,378460085.3328,3866363.1,191729337.3134,3765237.91,186730748.0194
2022-03-30,49.28,51.78,48.3,49.66,49.27,51.78,48.3,49.66,358339,180382,177957,5080127.75,254465731.9228,2504696.15,125444363.9601,2575431.6,129021367.9627
2022-03-31,49.66,50.95,45.88,47.45,49.66,50.95,45.88,47.45,296328,153078,143250,4829625.85,232970704.3379,2490997.28,120081398.825,2338628.57,112889305.5129
2022-04-01,47.45,48.16,42.8,47.18,47.45,48.16,42.8,47.18,266273,133119,133154,4169925.46,190454684.7888,2085289.43,95287939.4822,2084636.03,95166745.3066
2022-04-02,47.18,48.34,45.11,45.49,47.17,48.34,45.11,45.49,151918,76428,75490,2538332.21,118281388.9303,1244287.71,57934754.5511,1294044.5,60346634.3792
2022-04-03,45.49,47.96,44.43,46.71,45.48,47.96,44.43,46.71,220452,110969,109483,2926363.71,136435753.8183,1425167.52,66394620.4462,1501196.19,70041133.3721
2022-04-04,46.71,48.64,44.55,46.74,46.71,48.64,44.55,46.74,234855,115733,119122,3908098.94,183050799.6781,1931353.95,90438869.5088,1976744.99,92611930.1693
2022-04-05,46.74,46.97,44.18,44.39,46.74,46.97,44.18,44.39,109905,55406,54499,2005669.9,92021166.2061,1001174.6,45911297.3595,1004495.3,46109868.8466
2022-04-06,44.39,44.58,38.19,38.43,44.39,44.58,38.19,38.43,285223,140426,144797,3944768.94,162343098.3734,1989917.9,81856102.1889,1954851.04,80486996.1845
2022-04-07,38.43,44.7,37.9,43.45,38.42,44.7,37.9,43.45,369684,177655,192029,4597512.51,191631128.5986,2291040.09,95444015.5041,2306472.42,96187113.0945
2022-04-08,43.45,44.06,39.77,40.49,43.45,44.06,39.77,40.49,217023,117894,99129,2882002.69,120948047.1326,1438553.01,60403305.99,1443449.68,60544741.1426
2022-04-09,40.49,43.04,40.38,41.96,40.48,43.04,40.38,41.96,167494,82538,84956,1928676.57,80656836.1147,958519.92,40066831.1563,970156.65,40590004.9584
2022-04-10,41.96,42.62,40.14,40.32,41.96,42.62,40.14,40.32,117320,62947,54373,1419608.68,59112544.1172,687596.44,28637535.745,732012.24,30475008.3722
2022-04-11,40.32,40.54,35.74,37.0,40.3,40.54,35.74,37.0,208039,99711,108328,2968272.03,114076163.1967,1486165.9,57198780.0741,1482106.13,56877383.1226
2022-04-12,37.0,39.09,36.46,38.12,37.0,39.09,36.46,38.12,160380,83393,76987,2365781.39,89271912.7685,1208761.66,45608214.7975,1157019.73,43663697.971
2022-04-13,38.12,38.84,36.72,38.59,38.12,38.84,36.72,38.59,101015,51697,49318,1551101.84,58823196.2122,791824.45,30026704.1248,759277.39,28796492.0874
2022-04-14,38.59,39.18,36.38,37.05,38.59,39.18,36.38,37.05,79150,39561,39589,1273365.34,47967005.1895,642831.49,24218771.9089,630533.85,23748233.2806
2022-04-15,37.05,37.63,36.57,37.35,37.04,37.63,36.57,37.35,58107,28862,29245,767750.39,28517571.8083,396682.57,14737674.0012,371067.82,13779897.8071
2022-04-16,37.35,38.76,37.01,38.14,37.35,38.76,37.01,38.14,80013,38370,41643,1168084.28,44493104.5132,569295.22,21683916.9421,598789.06,22809187.5711
2022-04-17,38.14,38.47,36.44,36.6,38.14,38.47,36.44,36.6,67918,34171,33747,960783.8,36105316.5658,458331.74,17236620.8114,502452.06,18868695.7544
2022-04-18,36.6,37.07,34.5,36.9,36.59,37.07,34.5,36.9,110373,56746,53627,1544145.56,54985517.741,762900.14,27161831.7693,781245.42,27823685.9717
2022-04-19,36.9,37.96,36.19,37.8,36.89,37.96,36.19,37.8,80165,40388,39777,1151655.13,42694887.572,590652.67,21896092.854,561002.46,20798794.718
2022-04-20,37.8,38.15,35.94,36.54,37.8,38.15,35.94,36.54,82876,41381,41495,1331949.59,49473313.4309,644228.74,23925910.8094,687720.85,25547402.6215
2022-04-21,36.54,37.81,34.02,34.89,36.56,37.81,34.02,34.89,105538,53665,51873,1553460.29,56669290.3445,748647.1,27292231.3328,804813.19,29377059.0117
2022-04-22,34.89,35.89,34.53,35.53,34.89,35.89,34.53,35.53,74582,36412,38170,1104977.33,38907741.4412,544972.68,19189778.6778,560004.65,19717962.7634
2022-04-23,35.53,35.71,34.39,34.54,35.53,35.71,34.39,34.54,43219,21462,21757,504823.08,17676993.1388,242193.54,8481749.5003,262629.54,9195243.6385
2022-04-24,34.54,34.9,33.39,33.63,34.55,34.9,33.39,33.63,69364,33714,35650,1006559.83,34473820.1482,491420.46,16834770.0951,515139.37,17639050.0531
2022-04-25,33.63,34.12,31.38,33.64,33.62,34.12,31.38,33.64,118093,59834,58259,1690652.91,55087030.4376,869439.21,28354664.3453,821213.7,26732366.0923
2022-04-26,33.64,33.92,29.84,30.69,33.65,33.92,29.84,30.69,85347,43758,41589,1110140.18,35576272.4052,541253.5,17314310.0174,568886.68,18261962.3878
2022-04-27,30.69,31.68,30.23,31.27,30.68,31.68,30.23,31.27,53359,26316,27043,670410.15,20796784.472,323130.26,10026014.0468,347279.89,10770770.4252
2022-04-28,31.27,31.83,30.42,31.12,31.27,31.83,30.42,31.12,65278,32393,32885,826777.58,25774334.527,396244.21,12363936.7795,430533.37,13410397.7475
2022-04-29,31.12,31.44,28.63,29.19,31.13,31.44,28.63,29.19,69493,34756,34737,938736.19,28120179.5393,459409.2,13760157.7673,479326.99,14360021.772
2022-04-30,29.19,29.61,24.5,25.89,29.18,29.61,24.5,25.89,86653,43795,42858,1360223.04,37047262.2395,646835.07,17610786.0834,713387.97,19436476.1561
2022-05-01,25.89,28.04,25.78,27.66,25.87,28.04,25.78,27.66,76571,39973,36598,1239811.06,33375670.6531,656415.37,17672229.9916,583395.69,15703440.6615
2022-05-02,27.66,28.34,26.58,27.41,27.66,28.34,26.58,27.41,53935,25751,28184,829118.57,22725144.4662,414035.48,11353504.1788,415083.09,11371640.2874
2022-05-03,27.41,28.03,26.48,26.83,27.42,28.03,26.48,26.83,39509,17987,21522,546100.62,14896423.5776,258692.66,7051467.2431,287407.96,7844956.3345
2022-05-04,26.83,30.78,26.8,30.64,26.84,30.78,26.8,30.64,77807,39307,38500,1190370.2,34033163.3996,609694.65,17454890.2528,580675.55,16578273.1468
2022-05-05,30.64,33.04,27.36,28.31,30.65,33.04,27.36,28.31,201238,101617,99621,3183408.83,95354756.4221,1552550.33,46481206.6422,1630858.5,48873549.7799
